,uri,full_uri,layer_size,digest,media_type,schema_version
1920,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric,3807554,sha256:61488409f206df7262181ed673ead154ef1e704ac5c9920ae76a3b8f2960e63d,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1921,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1922,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric,2803,sha256:aa19e1cf9f516b8d8d2ed9ae8f088cab903c370238f8ec985510a744a163372e,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1923,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1924,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric,3738717,sha256:6d78bbed285e2bff5d4a1888fe02af41d9ce675a5130640c74e4eac58c175ef2,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1925,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,30439649,sha256:4a023cab5400feb5c1ab725beb8345ddb0e3200314004b56677a5eee2e8c86cf,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1926,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,183321477,sha256:3d5c5b82a2e2a78542baf7907326f61e1de6ebdb84a7c28d0747b4d9c0300d9e,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1927,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,129858453,sha256:c2ddb6674673fe58bf0b533feb46975ffd34cd06a6de401a750f568c7423fc5c,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1928,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,48564062,sha256:ca836546dcb51a62a0b398f2e281c44f242ca7caf1f8466e7e0fda1a0698cb34,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1929,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,28794782,sha256:690091077fe43fc9d1e39c248a6887ecacbaf4a57db658b55ba5a5131872a2e2,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1930,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,18091160,sha256:f6dcf319d18c7629c5d68a003f701f67d00a337876fff713c00098e3bda04b46,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1931,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,865751,sha256:16d0c4619c99a4faa5b51531b78d5c4fc2caa69ae0ac7f35b8f72de063b7ba06,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1932,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,602908,sha256:22c1a17164987d6b70a7e0b5d21fd3c57c7fd860d480ccd47e1561de5dfef5b4,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1933,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,112,sha256:402b8434ea751ba666a7fd787a305ffaf5ec45a006bc11a1b032c4fee643988c,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1934,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,1920523,sha256:a9b06f9ee8a0bff9f6c811bd506e3f58602eb13ef642a71f7189cbf056ba6a1c,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1935,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1936,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,339027,sha256:d23304b79d84676ebcae079f96289605ace877f0491737c58feece64744e9a87,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1937,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,1279,sha256:0812a2fbd4fa5a12e591e4b82db43796b79c85bab6b55dceaebf62e4ada4ca01,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1938,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,98897865,sha256:6e51c7c55f5740fddb24344189cecad794952b6f0d1f80526636006e0efa04e2,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1939,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,35987051,sha256:cad792c08ac365aad530703a92f8123dd7e48e62f08d58ca314bd63a5ba2fcf8,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1940,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,22336324,sha256:4b33553ddeef6c506718e4122b61208694f418fa1a9f076e08722d1cedb1f7fd,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1941,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,92648832,sha256:9d6954522e9a2bc29a9d26b2cc3af045491fd0227f722f35199dcfb0f3000979,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1942,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,119073787,sha256:81113f9e12378b884c6657e71f4fcae0cf0f8df71d3b961fc96367c321830810,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1943,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,15170224,sha256:c73594045bc8347bb5fe0591efba5501646d310dd404b4dbfd2b9c73c2977c84,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1944,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,8445520,sha256:c9fd76b8342586c046100d329a3966e6fdc30543781d02191e10935fe932bc5c,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1945,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,78302792,sha256:8a2b73d3ea9eb60b70f58111a3c5241b1fcd6ec04f290d9138183a4fac1aa10d,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1946,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1947,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,62559423,sha256:7585368766a0d536aa1ba0c74e21b740c74d19a24ed81e26478a6e0b390a9086,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1948,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1949,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,451892,sha256:239f6523142e44ab955c380f74246a4a90267162f8db3c058fa22e0379bc6589,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1950,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,1398070,sha256:5b21c69ba0359fc5a69a91e22ee9c335837e59e477242f32ae39633ffabecc3d,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1951,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1952,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,3738716,sha256:49b69ba52165e235290db3b6f362085a8a8696633d05ecd428422bd6a462620c,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1953,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,30439778,sha256:7021d1b70935851c95c45ed18156980b5024eda29b99564429025ea04f5ec109,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1954,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,4623694,sha256:0d6448aff88945ea46a37cfe4330bdb0ada228268b80da6258a0fec63086f404,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1955,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,57593640,sha256:0a7674e3e8fe69dcd7f1424fa29aa033b32c42269aab46cbe9818f8dd7154754,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1956,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,185,sha256:b71b637b97c5efb435b9965058ad414f07afa99d320cf05e89f10441ec1becf4,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1957,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,6886,sha256:56dc8550293751a1604e97ac949cfae82ba20cb2a28e034737bafd7382559609,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1958,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,1374295401,sha256:ec6d5f6c9ed94d2ee2eeaf048d90242af638325f57696909f1737b3158d838cf,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1959,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,64047,sha256:47b8539d532f561cac6d7fb8ee2f46c902b66e4a60b103d19701829742a0d11e,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1960,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,1684,sha256:fd9cc1ad8dee47ca559003714d462f4eb79cb6315a2708927c240b84d022b55f,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1961,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,1523,sha256:83525caeeb359731f869f1ee87a32acdfdd5efb8af4cab06d8f4fdcf1f317daa,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1962,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,2646171659,sha256:8e79813a7b9d5784bb880ca2909887465549de5183411b24f6de72fab0802bcd,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1963,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,88858,sha256:312a542960e3345001fc709156a5139ff8a1d8cc21a51a50f83e87ec2982f579,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1964,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,670177340,sha256:ae033ce9621d2cceaef2769ead17429ae8b29f098fb0350bdd4e0f55a36996db,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1965,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,106852577,sha256:d5fd67c34b4257e6b74966a3e7657b6148f03a7391d5c6310ec925a9d6da3ecd,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1966,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,112507393,sha256:a186ee0a3d142af4fcddd54e82075e75fa7e5b0b1c9483c160eba48060283cbb,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1967,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,48562796,sha256:b41eaa2e4041b9906059a46152097e0fa627a9f2764ab4e6264197159805b485,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1968,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,28822624,sha256:3527520d776d23f87192ba775d08316d37c4daff09ca5a88edd308f7248474be,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1969,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,18121809,sha256:501d4b9040ef72a03efd0bc1e5480b5bdc237f9bc1b8de522d9850814d80e288,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1970,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,865750,sha256:8e9459e8afdf3d8ffac0a4dbf003f28dd1f817c94edb62a116ec063b1a6d65fd,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1971,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,602703,sha256:2397d694adbdfc8b136951a6c455186425bf1ed522ecb7b4ca21a2c2dd6ba77b,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1972,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,113,sha256:c65d032c7d06da1ec26cf6344aa3475b8f42d459124ebb0da1bcf04a69b311ed,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1973,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,1922635,sha256:769ede38dee80a95fe405eb6ebdd58a97f386bc47308c7762099f06b8a705b39,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1974,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1975,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,339022,sha256:696663e3d7936b59b8589e4e0c454d0f29bad7da9f73b5671c33ca5519cf6dcd,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1976,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,1281,sha256:0f1f82f7615412c0ce1f32d19d2f6aa1772bf0d560744c882509155d67097b94,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1977,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,98898951,sha256:8766603f8c80ad7954e70b2017c8b8b865016f90d850b8cd84e226228e183c0f,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1978,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,36911405,sha256:91e0951c9aad4bcb88f066910dae7260bf557061b21546d887ca0b59c3b75030,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1979,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,22362740,sha256:d37ec51c9393abfebf8f1df3030c34dda6c88a02bb91ff6d7f3c863253ee824c,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1980,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,92648811,sha256:d7bb8b31ddcc125ef7ee5ae84af826f2716868ddb92da30a431f82132464c0e9,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1981,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,119073108,sha256:81b25b5770de1c6e430d970cd588e6e0fa61d7d57614ad6d6b28b50d92e72391,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1982,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,11246308,sha256:6941900855030bfa2289f66c8be688eaeef7ec90ee758febcd3ad6575de0a4cc,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1983,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,8472576,sha256:32a3e5e04ab15b0c222842f8f7ee2cfad967c96bf68e102acc31a47b15832123,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1984,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,78285531,sha256:abcc2cf301e0409dd546b7229044b0ac4f57e38d8a78b915b7d91d0f96eca47f,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1985,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1986,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,62903461,sha256:2d475222c44147c5b4cbe4ea16ce1ed228169886b6292cd1584d0213ca71218d,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1987,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1988,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,451856,sha256:09aad32ef15ce28ca583b56b302ec7e21f35ae0203e84b36191d9fecf236bd0d,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1989,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,3541,sha256:779c2d60bb4764972b18e5e60cdbc51488427eba2580eaf4ce66f52531212626,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1990,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,683,sha256:11cc4058178dcee23c59bc1f76b4347a8b8242e0e1dbe3511d70be42516b7c9a,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1991,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,3807554,sha256:61488409f206df7262181ed673ead154ef1e704ac5c9920ae76a3b8f2960e63d,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1992,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1993,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,2803,sha256:aa19e1cf9f516b8d8d2ed9ae8f088cab903c370238f8ec985510a744a163372e,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1994,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1995,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,3738717,sha256:6d78bbed285e2bff5d4a1888fe02af41d9ce675a5130640c74e4eac58c175ef2,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1996,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1997,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,452649,sha256:4c90444816501c41960e6a6b348b676602123b093ccacf7cfd8307c97f033087,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1998,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,3647,sha256:87c992aa676c94c30982324e4c2ebe46c5230307f3b043c13ef2ca7a7216dd78,application/vnd.docker.image.rootfs.diff.tar.gzip,2
1999,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,685,sha256:d49d718b5edc2ed3f1a11039a664d8931081223ec3a4cf0aaec01b2a688295b2,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2000,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,3823865,sha256:58762e4097a0ed3dd8eafcfed1ee9fe6f9ba952db7be30f7cd3ccce7f55b4768,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2001,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2002,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,2872,sha256:6fde7c2081975af6ab8387058c395c7a51e94382ac448321dd121260db746425,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2003,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:libfabric-gpu,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2004,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,30439649,sha256:4a023cab5400feb5c1ab725beb8345ddb0e3200314004b56677a5eee2e8c86cf,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2005,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,183321477,sha256:3d5c5b82a2e2a78542baf7907326f61e1de6ebdb84a7c28d0747b4d9c0300d9e,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2006,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,129858453,sha256:c2ddb6674673fe58bf0b533feb46975ffd34cd06a6de401a750f568c7423fc5c,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2007,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,48564062,sha256:ca836546dcb51a62a0b398f2e281c44f242ca7caf1f8466e7e0fda1a0698cb34,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2008,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,28794782,sha256:690091077fe43fc9d1e39c248a6887ecacbaf4a57db658b55ba5a5131872a2e2,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2009,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,18091160,sha256:f6dcf319d18c7629c5d68a003f701f67d00a337876fff713c00098e3bda04b46,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2010,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,865751,sha256:16d0c4619c99a4faa5b51531b78d5c4fc2caa69ae0ac7f35b8f72de063b7ba06,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2011,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,602908,sha256:22c1a17164987d6b70a7e0b5d21fd3c57c7fd860d480ccd47e1561de5dfef5b4,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2012,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,112,sha256:402b8434ea751ba666a7fd787a305ffaf5ec45a006bc11a1b032c4fee643988c,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2013,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,1920523,sha256:a9b06f9ee8a0bff9f6c811bd506e3f58602eb13ef642a71f7189cbf056ba6a1c,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2014,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2015,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,339027,sha256:d23304b79d84676ebcae079f96289605ace877f0491737c58feece64744e9a87,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2016,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,1279,sha256:0812a2fbd4fa5a12e591e4b82db43796b79c85bab6b55dceaebf62e4ada4ca01,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2017,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,98897865,sha256:6e51c7c55f5740fddb24344189cecad794952b6f0d1f80526636006e0efa04e2,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2018,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,35987051,sha256:cad792c08ac365aad530703a92f8123dd7e48e62f08d58ca314bd63a5ba2fcf8,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2019,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,22336324,sha256:4b33553ddeef6c506718e4122b61208694f418fa1a9f076e08722d1cedb1f7fd,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2020,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,92648832,sha256:9d6954522e9a2bc29a9d26b2cc3af045491fd0227f722f35199dcfb0f3000979,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2021,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,119073787,sha256:81113f9e12378b884c6657e71f4fcae0cf0f8df71d3b961fc96367c321830810,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2022,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,14004092,sha256:528422c813cf5950b694b916a41f67cbd667a2f757754659cc1d660bf83de0e8,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2023,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2024,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,61688474,sha256:1429d06d5f45b2c0149b9eddf5088a560e97b893fd33b323cfee94b17ac20d5d,application/vnd.docker.image.rootfs.diff.tar.gzip,2
2025,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,32,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,application/vnd.docker.image.rootfs.diff.tar.gzip,2
