,experiment,cloud,env,env_type,nodes,application,metric,value
325,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,alpha,1.0
326,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,beta,1.0
327,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,final_sum,16384.01
328,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,memory_for_matrices_mb,6144.0
329,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,multiply_time_seconds,112.860835
330,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,gflops_per_second_rate,1995383.05327
331,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,seconds,131.69517064094543
332,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,matrix_size_input,16384.0
333,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,alpha,1.0
334,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,beta,1.0
335,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,final_sum,16384.01
336,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,memory_for_matrices_mb,6144.0
337,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,multiply_time_seconds,113.136962
338,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,gflops_per_second_rate,1990513.02847
339,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,seconds,127.48918795585632
340,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,matrix_size_input,16384.0
341,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,alpha,1.0
342,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,beta,1.0
343,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,final_sum,16384.01
344,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,memory_for_matrices_mb,6144.0
345,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,multiply_time_seconds,112.859365
346,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,gflops_per_second_rate,1995409.040611
347,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,seconds,127.41062235832214
348,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,matrix_size_input,16384.0
349,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,alpha,1.0
350,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,beta,1.0
351,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,final_sum,16384.01
352,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,memory_for_matrices_mb,6144.0
353,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,multiply_time_seconds,112.872428
354,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,gflops_per_second_rate,1995178.107895
355,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,seconds,127.8287558555603
356,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,matrix_size_input,16384.0
357,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,alpha,1.0
358,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,beta,1.0
359,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,final_sum,16384.01
360,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,memory_for_matrices_mb,6144.0
361,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,multiply_time_seconds,112.871738
362,google/compute-engine/gpu,google,compute-engine,gpu,32,mt-gemm,gflops_per_second_rate,1995190.304391
363,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,seconds,131.19056391716003
364,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,matrix_size_input,16384.0
365,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,alpha,1.0
366,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,beta,1.0
367,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,final_sum,16384.01
368,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,memory_for_matrices_mb,6144.0
369,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,multiply_time_seconds,113.135872
370,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,gflops_per_second_rate,497633.051702
371,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,seconds,127.01083636283875
372,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,matrix_size_input,16384.0
373,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,alpha,1.0
374,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,beta,1.0
375,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,final_sum,16384.01
376,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,memory_for_matrices_mb,6144.0
377,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,multiply_time_seconds,112.797291
378,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,gflops_per_second_rate,499126.785613
379,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,seconds,126.83402514457703
380,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,matrix_size_input,16384.0
381,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,alpha,1.0
382,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,beta,1.0
383,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,final_sum,16384.01
384,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,memory_for_matrices_mb,6144.0
385,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,multiply_time_seconds,112.835618
386,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,gflops_per_second_rate,498957.246757
387,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,seconds,126.73923134803772
388,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,matrix_size_input,16384.0
389,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,alpha,1.0
390,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,beta,1.0
391,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,final_sum,16384.01
392,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,memory_for_matrices_mb,6144.0
393,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,multiply_time_seconds,112.828404
394,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,gflops_per_second_rate,498989.149292
395,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,seconds,126.7683482170105
396,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,matrix_size_input,16384.0
397,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,alpha,1.0
398,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,beta,1.0
399,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,final_sum,16384.01
400,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,memory_for_matrices_mb,6144.0
401,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,multiply_time_seconds,112.823975
402,google/compute-engine/gpu,google,compute-engine,gpu,8,mt-gemm,gflops_per_second_rate,499008.736927
403,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,seconds,127.35688781738281
404,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,matrix_size_input,16384.0
405,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,alpha,1.0
406,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,beta,1.0
407,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,final_sum,16384.01
408,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,memory_for_matrices_mb,6144.0
409,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,multiply_time_seconds,112.929117
410,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,gflops_per_second_rate,997088.276545
411,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,seconds,127.23440194129944
412,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,matrix_size_input,16384.0
413,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,alpha,1.0
414,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,beta,1.0
415,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,final_sum,16384.01
416,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,memory_for_matrices_mb,6144.0
417,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,multiply_time_seconds,112.935023
418,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,gflops_per_second_rate,997036.132331
419,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,seconds,127.43461346626282
420,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,matrix_size_input,16384.0
421,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,alpha,1.0
422,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,beta,1.0
423,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,final_sum,16384.01
424,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,memory_for_matrices_mb,6144.0
425,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,multiply_time_seconds,112.955481
426,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,gflops_per_second_rate,996855.553681
427,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,seconds,132.2615122795105
428,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,matrix_size_input,16384.0
429,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,alpha,1.0
430,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,beta,1.0
431,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,final_sum,16384.01
432,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,memory_for_matrices_mb,6144.0
433,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,multiply_time_seconds,113.001053
434,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,gflops_per_second_rate,996453.533148
435,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,seconds,126.82242393493652
436,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,matrix_size_input,16384.0
437,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,alpha,1.0
438,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,beta,1.0
439,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,final_sum,16384.01
440,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,memory_for_matrices_mb,6144.0
441,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,multiply_time_seconds,112.865511
442,google/compute-engine/gpu,google,compute-engine,gpu,16,mt-gemm,gflops_per_second_rate,997650.191519
443,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,seconds,129.91915106773376
444,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,matrix_size_input,16384.0
445,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,alpha,1.0
446,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,beta,1.0
447,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,final_sum,16384.01
448,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,memory_for_matrices_mb,6144.0
449,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,multiply_time_seconds,113.097154
450,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,gflops_per_second_rate,248901.706373
451,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,seconds,126.11254549026489
452,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,matrix_size_input,16384.0
453,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,alpha,1.0
454,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,beta,1.0
455,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,final_sum,16384.01
456,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,memory_for_matrices_mb,6144.0
457,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,multiply_time_seconds,112.858664
458,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,gflops_per_second_rate,249427.679757
459,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,seconds,126.15259146690369
460,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,matrix_size_input,16384.0
461,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,alpha,1.0
462,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,beta,1.0
463,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,final_sum,16384.01
464,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,memory_for_matrices_mb,6144.0
465,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,multiply_time_seconds,112.860237
466,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,gflops_per_second_rate,249424.202619
467,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,seconds,126.04576921463013
468,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,matrix_size_input,16384.0
469,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,alpha,1.0
470,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,beta,1.0
471,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,final_sum,16384.01
472,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,memory_for_matrices_mb,6144.0
473,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,multiply_time_seconds,112.77182
474,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,gflops_per_second_rate,249619.759922
475,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,seconds,126.08302807807922
476,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,matrix_size_input,16384.0
477,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,alpha,1.0
478,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,beta,1.0
479,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,final_sum,16384.01
480,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,memory_for_matrices_mb,6144.0
481,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,multiply_time_seconds,112.860839
482,google/compute-engine/gpu,google,compute-engine,gpu,4,mt-gemm,gflops_per_second_rate,249422.872701
483,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,seconds,24.282525777816772
484,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,performance_gflops_per_second,335.11
485,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,time_msecs,5.968
486,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,size_ops,2000000000.0
487,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,seconds,24.165271282196045
488,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,performance_gflops_per_second,318.03
489,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,time_msecs,6.289
490,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,size_ops,2000000000.0
491,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,seconds,24.710338592529297
492,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,performance_gflops_per_second,329.63
493,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,time_msecs,6.067
494,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,size_ops,2000000000.0
495,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,seconds,24.423251628875732
496,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,performance_gflops_per_second,328.62
497,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,time_msecs,6.086
498,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,size_ops,2000000000.0
499,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,seconds,24.40812921524048
500,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,performance_gflops_per_second,332.34
501,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,time_msecs,6.018
502,aws/eks/cpu,aws,eks,cpu,64,mt-gemm,size_ops,2000000000.0
503,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,seconds,15.465890169143677
504,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,performance_gflops_per_second,346.67
505,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,time_msecs,5.769
506,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,size_ops,2000000000.0
507,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,seconds,15.245018243789673
508,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,performance_gflops_per_second,345.45
509,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,time_msecs,5.79
510,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,size_ops,2000000000.0
511,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,seconds,15.16718578338623
512,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,performance_gflops_per_second,346.61
513,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,time_msecs,5.77
514,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,size_ops,2000000000.0
515,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,seconds,15.396853685379028
516,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,performance_gflops_per_second,347.21
517,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,time_msecs,5.76
518,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,size_ops,2000000000.0
519,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,seconds,15.393369436264038
520,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,performance_gflops_per_second,347.22
521,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,time_msecs,5.76
522,aws/eks/cpu,aws,eks,cpu,32,mt-gemm,size_ops,2000000000.0
523,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,seconds,50.44810628890991
524,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,performance_gflops_per_second,335.55
525,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,time_msecs,5.96
526,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,size_ops,2000000000.0
527,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,seconds,50.10778284072876
528,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,performance_gflops_per_second,333.42
529,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,time_msecs,5.999
530,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,size_ops,2000000000.0
531,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,seconds,50.429102182388306
532,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,performance_gflops_per_second,335.12
533,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,time_msecs,5.968
534,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,size_ops,2000000000.0
535,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,seconds,51.73622441291809
536,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,performance_gflops_per_second,335.18
537,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,time_msecs,5.967
538,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,size_ops,2000000000.0
539,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,seconds,50.31103730201721
540,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,performance_gflops_per_second,333.54
541,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,time_msecs,5.996
542,aws/eks/cpu,aws,eks,cpu,128,mt-gemm,size_ops,2000000000.0
543,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,seconds,147.77683329582214
544,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,performance_gflops_per_second,329.28
545,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,time_msecs,6.074
546,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,size_ops,2000000000.0
547,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,seconds,151.22796249389648
548,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,performance_gflops_per_second,327.72
549,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,time_msecs,6.103
550,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,size_ops,2000000000.0
551,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,seconds,146.9837303161621
552,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,performance_gflops_per_second,328.32
553,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,time_msecs,6.092
554,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,size_ops,2000000000.0
555,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,seconds,149.31234002113342
556,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,performance_gflops_per_second,327.87
557,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,time_msecs,6.1
558,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,size_ops,2000000000.0
559,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,seconds,144.43842315673828
560,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,performance_gflops_per_second,327.35
561,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,time_msecs,6.11
562,aws/eks/cpu,aws,eks,cpu,256,mt-gemm,size_ops,2000000000.0
563,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,seconds,123.30968356132507
564,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,matrix_size_input,16384.0
565,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,alpha,1.0
566,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,beta,1.0
567,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,final_sum,16384.01
568,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,memory_for_matrices_mb,6144.0
569,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,multiply_time_seconds,113.005842
570,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,gflops_per_second_rate,498205.653099
571,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,seconds,123.76658225059509
572,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,matrix_size_input,16384.0
573,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,alpha,1.0
574,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,beta,1.0
575,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,final_sum,16384.01
576,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,memory_for_matrices_mb,6144.0
577,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,multiply_time_seconds,113.107717
578,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,gflops_per_second_rate,497756.92391
579,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,seconds,123.22664451599121
580,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,matrix_size_input,16384.0
581,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,alpha,1.0
582,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,beta,1.0
583,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,final_sum,16384.01
584,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,memory_for_matrices_mb,6144.0
585,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,multiply_time_seconds,113.02975
586,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,gflops_per_second_rate,498100.272262
587,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,seconds,123.19441437721252
588,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,matrix_size_input,16384.0
589,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,alpha,1.0
590,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,beta,1.0
591,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,final_sum,16384.01
592,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,memory_for_matrices_mb,6144.0
593,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,multiply_time_seconds,113.122441
594,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,gflops_per_second_rate,497692.136921
595,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,seconds,123.87840247154236
596,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,matrix_size_input,16384.0
597,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,alpha,1.0
598,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,beta,1.0
599,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,final_sum,16384.01
600,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,memory_for_matrices_mb,6144.0
601,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,multiply_time_seconds,113.174376
602,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,gflops_per_second_rate,497463.748309
603,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,seconds,123.1411452293396
604,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,matrix_size_input,16384.0
605,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,alpha,1.0
606,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,beta,1.0
607,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,final_sum,16384.01
608,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,memory_for_matrices_mb,6144.0
609,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,multiply_time_seconds,112.989018
610,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,gflops_per_second_rate,996559.671332
611,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,seconds,123.20356011390686
612,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,matrix_size_input,16384.0
613,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,alpha,1.0
614,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,beta,1.0
615,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,final_sum,16384.01
616,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,memory_for_matrices_mb,6144.0
617,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,multiply_time_seconds,113.02652
618,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,gflops_per_second_rate,996229.014147
619,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,seconds,123.24711489677429
620,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,matrix_size_input,16384.0
621,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,alpha,1.0
622,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,beta,1.0
623,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,final_sum,16384.01
624,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,memory_for_matrices_mb,6144.0
625,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,multiply_time_seconds,113.105825
626,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,gflops_per_second_rate,995530.499166
627,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,seconds,123.243234872818
628,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,matrix_size_input,16384.0
629,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,alpha,1.0
630,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,beta,1.0
631,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,final_sum,16384.01
