,experiment,cloud,env,env_type,nodes,application,problem_size,metric,value
255,google/compute-engine/gpu,google,compute-engine,gpu,8,minife,230nx-ny-nz,resid_norm,1.27694e-07
256,google/compute-engine/gpu,google,compute-engine,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,5.786384344100952
257,google/compute-engine/gpu,google,compute-engine,gpu,8,minife,230nx-ny-nz,resid_norm,1.83191e-06
258,google/compute-engine/gpu,google,compute-engine,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,5.785162925720215
259,google/compute-engine/gpu,google,compute-engine,gpu,8,minife,230nx-ny-nz,resid_norm,1.22479e-07
260,google/compute-engine/gpu,google,compute-engine,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,5.899723052978516
261,google/compute-engine/gpu,google,compute-engine,gpu,8,minife,230nx-ny-nz,resid_norm,1.2724e-07
262,google/compute-engine/gpu,google,compute-engine,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,5.777831077575684
263,google/compute-engine/gpu,google,compute-engine,gpu,8,minife,230nx-ny-nz,resid_norm,1.27285e-07
264,google/compute-engine/gpu,google,compute-engine,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,5.774668216705322
265,google/compute-engine/gpu,google,compute-engine,gpu,8,minife,230nx-ny-nz,resid_norm,1.27346e-07
266,google/compute-engine/gpu,google,compute-engine,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,5.81245493888855
267,google/compute-engine/gpu,google,compute-engine,gpu,8,minife,230nx-ny-nz,resid_norm,2.46509e-07
268,google/compute-engine/gpu,google,compute-engine,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,5.824751377105713
269,google/compute-engine/gpu,google,compute-engine,gpu,8,minife,230nx-ny-nz,resid_norm,1.50706e-07
270,google/compute-engine/gpu,google,compute-engine,gpu,16,minife,230nx-ny-nz,workload_manager_wrapper_seconds,7.929147005081177
271,google/compute-engine/gpu,google,compute-engine,gpu,16,minife,230nx-ny-nz,resid_norm,0.0027513
272,google/compute-engine/gpu,google,compute-engine,gpu,16,minife,230nx-ny-nz,workload_manager_wrapper_seconds,8.159929752349854
273,google/compute-engine/gpu,google,compute-engine,gpu,16,minife,230nx-ny-nz,resid_norm,0.000418837
274,google/compute-engine/gpu,google,compute-engine,gpu,16,minife,230nx-ny-nz,workload_manager_wrapper_seconds,6.427807807922363
275,google/compute-engine/gpu,google,compute-engine,gpu,16,minife,230nx-ny-nz,resid_norm,4.81503e-09
276,google/compute-engine/gpu,google,compute-engine,gpu,16,minife,230nx-ny-nz,workload_manager_wrapper_seconds,8.223841667175293
277,google/compute-engine/gpu,google,compute-engine,gpu,16,minife,230nx-ny-nz,resid_norm,0.0122124
278,google/compute-engine/gpu,google,compute-engine,gpu,16,minife,230nx-ny-nz,workload_manager_wrapper_seconds,8.125548601150513
279,google/compute-engine/gpu,google,compute-engine,gpu,16,minife,230nx-ny-nz,resid_norm,4.82759e-09
280,google/compute-engine/gpu,google,compute-engine,gpu,16,minife,230nx-ny-nz,workload_manager_wrapper_seconds,7.454078197479248
281,google/compute-engine/gpu,google,compute-engine,gpu,16,minife,230nx-ny-nz,resid_norm,0.000437429
282,google/compute-engine/gpu,google,compute-engine,gpu,16,minife,230nx-ny-nz,workload_manager_wrapper_seconds,6.3814167976379395
283,google/compute-engine/gpu,google,compute-engine,gpu,16,minife,230nx-ny-nz,resid_norm,4.81418e-09
284,google/compute-engine/gpu,google,compute-engine,gpu,16,minife,230nx-ny-nz,workload_manager_wrapper_seconds,5.860503911972046
285,google/compute-engine/gpu,google,compute-engine,gpu,16,minife,230nx-ny-nz,resid_norm,4.83484e-09
286,google/compute-engine/gpu,google,compute-engine,gpu,16,minife,230nx-ny-nz,workload_manager_wrapper_seconds,7.460254430770874
287,google/compute-engine/gpu,google,compute-engine,gpu,16,minife,230nx-ny-nz,resid_norm,0.00311891
288,google/compute-engine/gpu,google,compute-engine,gpu,16,minife,230nx-ny-nz,workload_manager_wrapper_seconds,6.39108681678772
289,google/compute-engine/gpu,google,compute-engine,gpu,16,minife,230nx-ny-nz,resid_norm,4.81564e-09
290,google/compute-engine/gpu,google,compute-engine,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,9.987225770950317
291,google/compute-engine/gpu,google,compute-engine,gpu,4,minife,230nx-ny-nz,resid_norm,0.0502111
292,google/compute-engine/gpu,google,compute-engine,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,5.662344694137573
293,google/compute-engine/gpu,google,compute-engine,gpu,4,minife,230nx-ny-nz,resid_norm,1.46977e-06
294,google/compute-engine/gpu,google,compute-engine,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,5.659828424453735
295,google/compute-engine/gpu,google,compute-engine,gpu,4,minife,230nx-ny-nz,resid_norm,3.95684e-05
296,google/compute-engine/gpu,google,compute-engine,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.9877498149871826
297,google/compute-engine/gpu,google,compute-engine,gpu,4,minife,230nx-ny-nz,resid_norm,1.7749e-06
298,google/compute-engine/gpu,google,compute-engine,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,7.639453887939453
299,google/compute-engine/gpu,google,compute-engine,gpu,4,minife,230nx-ny-nz,resid_norm,0.00298955
300,google/compute-engine/gpu,google,compute-engine,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,7.757945537567139
301,google/compute-engine/gpu,google,compute-engine,gpu,4,minife,230nx-ny-nz,resid_norm,0.00176177
302,google/compute-engine/gpu,google,compute-engine,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,5.598921060562134
303,google/compute-engine/gpu,google,compute-engine,gpu,4,minife,230nx-ny-nz,resid_norm,2.50062e-06
304,google/compute-engine/gpu,google,compute-engine,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,6.670264720916748
305,google/compute-engine/gpu,google,compute-engine,gpu,4,minife,230nx-ny-nz,resid_norm,5.76573e-06
306,google/compute-engine/gpu,google,compute-engine,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,9.655009269714355
307,google/compute-engine/gpu,google,compute-engine,gpu,4,minife,230nx-ny-nz,resid_norm,0.0109118
308,google/compute-engine/gpu,google,compute-engine,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,10.1335129737854
309,google/compute-engine/gpu,google,compute-engine,gpu,4,minife,230nx-ny-nz,resid_norm,0.00274996
310,aws/eks/cpu,aws,eks,cpu,64,minife,230nx-ny-nz,workload_manager_wrapper_seconds,20.595770835876465
311,aws/eks/cpu,aws,eks,cpu,64,minife,230nx-ny-nz,resid_norm,0.00140962
312,aws/eks/cpu,aws,eks,cpu,64,minife,230nx-ny-nz,workload_manager_wrapper_seconds,20.39098048210144
313,aws/eks/cpu,aws,eks,cpu,64,minife,230nx-ny-nz,resid_norm,0.00140962
314,aws/eks/cpu,aws,eks,cpu,64,minife,230nx-ny-nz,workload_manager_wrapper_seconds,21.037055015563965
315,aws/eks/cpu,aws,eks,cpu,64,minife,230nx-ny-nz,resid_norm,0.00140962
316,aws/eks/cpu,aws,eks,cpu,64,minife,230nx-ny-nz,workload_manager_wrapper_seconds,20.317864894866943
317,aws/eks/cpu,aws,eks,cpu,64,minife,230nx-ny-nz,resid_norm,0.00140962
318,aws/eks/cpu,aws,eks,cpu,64,minife,230nx-ny-nz,workload_manager_wrapper_seconds,20.940961360931396
319,aws/eks/cpu,aws,eks,cpu,64,minife,230nx-ny-nz,resid_norm,0.00140962
320,aws/eks/cpu,aws,eks,cpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,12.205355167388916
321,aws/eks/cpu,aws,eks,cpu,32,minife,230nx-ny-nz,resid_norm,0.0013501
322,aws/eks/cpu,aws,eks,cpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,12.262341737747192
323,aws/eks/cpu,aws,eks,cpu,32,minife,230nx-ny-nz,resid_norm,0.0013501
324,aws/eks/cpu,aws,eks,cpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,12.136203289031982
325,aws/eks/cpu,aws,eks,cpu,32,minife,230nx-ny-nz,resid_norm,0.0013501
326,aws/eks/cpu,aws,eks,cpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,11.663235187530518
327,aws/eks/cpu,aws,eks,cpu,32,minife,230nx-ny-nz,resid_norm,0.0013501
328,aws/eks/cpu,aws,eks,cpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,12.287543535232544
329,aws/eks/cpu,aws,eks,cpu,32,minife,230nx-ny-nz,resid_norm,0.0013501
330,aws/eks/cpu,aws,eks,cpu,128,minife,230nx-ny-nz,workload_manager_wrapper_seconds,47.317883014678955
331,aws/eks/cpu,aws,eks,cpu,128,minife,230nx-ny-nz,resid_norm,0.0012696
332,aws/eks/cpu,aws,eks,cpu,128,minife,230nx-ny-nz,workload_manager_wrapper_seconds,48.74564170837402
333,aws/eks/cpu,aws,eks,cpu,128,minife,230nx-ny-nz,resid_norm,0.0012696
334,aws/eks/cpu,aws,eks,cpu,128,minife,230nx-ny-nz,workload_manager_wrapper_seconds,46.95184397697449
335,aws/eks/cpu,aws,eks,cpu,128,minife,230nx-ny-nz,resid_norm,0.0012696
336,aws/eks/cpu,aws,eks,cpu,128,minife,230nx-ny-nz,workload_manager_wrapper_seconds,46.28235149383545
337,aws/eks/cpu,aws,eks,cpu,128,minife,230nx-ny-nz,resid_norm,0.0012696
338,aws/eks/cpu,aws,eks,cpu,128,minife,230nx-ny-nz,workload_manager_wrapper_seconds,46.785730600357056
339,aws/eks/cpu,aws,eks,cpu,128,minife,230nx-ny-nz,resid_norm,0.0012696
340,aws/eks/cpu,aws,eks,cpu,256,minife,230nx-ny-nz,workload_manager_wrapper_seconds,142.65243363380432
341,aws/eks/cpu,aws,eks,cpu,256,minife,230nx-ny-nz,resid_norm,0.00147502
342,aws/eks/cpu,aws,eks,cpu,256,minife,230nx-ny-nz,workload_manager_wrapper_seconds,145.87299418449402
343,aws/eks/cpu,aws,eks,cpu,256,minife,230nx-ny-nz,resid_norm,0.00147502
344,aws/eks/cpu,aws,eks,cpu,256,minife,230nx-ny-nz,workload_manager_wrapper_seconds,146.6210367679596
345,aws/eks/cpu,aws,eks,cpu,256,minife,230nx-ny-nz,resid_norm,0.00147502
346,aws/eks/cpu,aws,eks,cpu,256,minife,230nx-ny-nz,workload_manager_wrapper_seconds,145.64524674415588
347,aws/eks/cpu,aws,eks,cpu,256,minife,230nx-ny-nz,resid_norm,0.00147502
348,aws/eks/cpu,aws,eks,cpu,256,minife,230nx-ny-nz,workload_manager_wrapper_seconds,146.7926540374756
349,aws/eks/cpu,aws,eks,cpu,256,minife,230nx-ny-nz,resid_norm,0.00147502
350,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.336989164352417
351,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.69851e-06
352,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.370697259902954
353,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.16966e-06
354,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.331695556640625
355,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.27285e-07
356,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.3379411697387695
357,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.12425e-07
358,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.3478355407714844
359,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.27304e-07
360,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.335737943649292
361,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.27496e-07
362,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.3610634803771973
363,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.27298e-07
364,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.3413896560668945
365,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.39324e-07
366,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.310859441757202
367,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.27617e-07
368,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.324317455291748
369,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.13046e-07
370,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.3405065536499023
371,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,5.50538e-07
372,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.322181463241577
373,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.27285e-07
374,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.3084843158721924
375,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.62711e-07
376,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.35024094581604
377,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.11556e-07
378,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.390255928039551
379,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.27295e-07
380,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.365464687347412
381,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.31967e-07
382,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.308574914932251
383,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,3.60367e-06
384,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.2979283332824707
385,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.27286e-07
386,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.321258306503296
387,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.27292e-07
388,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.3016395568847656
389,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.32246e-07
390,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.3261523246765137
391,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.11617e-07
392,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.3132271766662598
393,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.27303e-07
394,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.3178865909576416
395,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.33763e-07
396,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.304539442062378
397,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.22372e-06
398,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.3486244678497314
399,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.39377e-07
400,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.334580421447754
401,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.11558e-07
402,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.319002866744995
403,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,2.45061e-07
404,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.3584091663360596
405,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.27285e-07
406,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.3270037174224854
407,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.28311e-07
408,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.3082122802734375
409,aws/eks/gpu,aws,eks,gpu,8,minife,230nx-ny-nz,resid_norm,1.27301e-07
410,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.267335891723633
411,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,1.775e-06
412,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.246425151824951
413,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,1.78276e-06
414,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.231868028640747
415,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,2.16384e-06
416,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.3093855381011963
417,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,1.77498e-06
418,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.317471742630005
419,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,1.21867e-05
420,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.3018264770507812
421,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,1.78027e-06
422,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.2472856044769287
423,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,1.77461e-06
424,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.2968878746032715
425,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,3.26725e-06
426,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.220829963684082
427,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,1.46977e-06
428,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.3125460147857666
429,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,1.77498e-06
430,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.3578388690948486
431,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,3.3315e-06
432,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.292010545730591
433,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,1.77482e-06
434,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.2305586338043213
435,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,1.51738e-05
436,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.225120782852173
437,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,4.22225e-05
438,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.2924630641937256
439,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,1.777e-06
440,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.249701499938965
441,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,1.65802e-06
442,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.227078676223755
443,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,1.86643e-06
444,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.289618492126465
445,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,1.47911e-06
446,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.28419828414917
447,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,1.47009e-06
448,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.238178253173828
449,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,1.46978e-06
450,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.284897565841675
451,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,3.01176e-06
452,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.2827067375183105
453,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,2.40994e-05
454,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.2374396324157715
455,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,3.86917e-06
456,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.2801456451416016
457,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,1.46977e-06
458,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.249617099761963
459,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,1.77461e-06
460,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.3032021522521973
461,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,1.46977e-06
462,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.2374346256256104
463,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,1.77498e-06
464,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.289668083190918
465,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,5.10229e-05
466,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.3610363006591797
467,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,1.46977e-06
468,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,workload_manager_wrapper_seconds,3.318185567855835
469,aws/eks/gpu,aws,eks,gpu,4,minife,230nx-ny-nz,resid_norm,1.77461e-06
470,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,minife,230nx-ny-nz,workload_manager_wrapper_seconds,466
471,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,minife,230nx-ny-nz,resid_norm,0.00351649
472,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,minife,230nx-ny-nz,workload_manager_wrapper_seconds,466
473,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,minife,230nx-ny-nz,resid_norm,0.0012743
474,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,minife,230nx-ny-nz,workload_manager_wrapper_seconds,466
475,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,minife,230nx-ny-nz,resid_norm,0.00197068
476,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,456
477,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,minife,230nx-ny-nz,resid_norm,0.00514385
478,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,456
479,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,minife,230nx-ny-nz,resid_norm,0.00618497
480,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,minife,230nx-ny-nz,workload_manager_wrapper_seconds,458
481,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,minife,230nx-ny-nz,resid_norm,0.0013255
482,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,minife,230nx-ny-nz,workload_manager_wrapper_seconds,476
483,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,minife,230nx-ny-nz,resid_norm,0.0035972
484,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,minife,230nx-ny-nz,workload_manager_wrapper_seconds,476
485,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,minife,230nx-ny-nz,resid_norm,0.0012696
486,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,minife,230nx-ny-nz,workload_manager_wrapper_seconds,474
487,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,minife,230nx-ny-nz,resid_norm,0.00126961
488,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,minife,230nx-ny-nz,workload_manager_wrapper_seconds,482
489,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,minife,230nx-ny-nz,resid_norm,0.0012696
490,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,minife,230nx-ny-nz,workload_manager_wrapper_seconds,484
491,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,minife,230nx-ny-nz,resid_norm,0.00130703
492,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,minife,230nx-ny-nz,workload_manager_wrapper_seconds,482
493,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,minife,230nx-ny-nz,resid_norm,0.00124386
494,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,minife,230nx-ny-nz,workload_manager_wrapper_seconds,570
495,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,minife,230nx-ny-nz,resid_norm,0.00124485
496,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,minife,230nx-ny-nz,workload_manager_wrapper_seconds,566
497,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,minife,230nx-ny-nz,resid_norm,0.00127621
498,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,minife,230nx-ny-nz,workload_manager_wrapper_seconds,566
499,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,minife,230nx-ny-nz,resid_norm,0.00124386
