,experiment,cloud,env,env_type,nodes,application,metric,value,gpu_count
95,on-premises/dane/cpu,on-premises,dane,cpu,128,kripke,duration,,0
96,on-premises/dane/cpu,on-premises,dane,cpu,128,kripke,grind_time_seconds,6.133784e-12,0
97,on-premises/dane/cpu,on-premises,dane,cpu,128,kripke,duration,,0
98,on-premises/dane/cpu,on-premises,dane,cpu,128,kripke,grind_time_seconds,6.218112e-12,0
99,on-premises/dane/cpu,on-premises,dane,cpu,128,kripke,duration,,0
100,on-premises/dane/cpu,on-premises,dane,cpu,256,kripke,grind_time_seconds,4.662123e-12,0
101,on-premises/dane/cpu,on-premises,dane,cpu,256,kripke,duration,,0
102,on-premises/dane/cpu,on-premises,dane,cpu,256,kripke,grind_time_seconds,4.345286e-12,0
103,on-premises/dane/cpu,on-premises,dane,cpu,256,kripke,duration,,0
104,on-premises/dane/cpu,on-premises,dane,cpu,256,kripke,grind_time_seconds,4.281361e-12,0
105,on-premises/dane/cpu,on-premises,dane,cpu,256,kripke,duration,,0
106,on-premises/dane/cpu,on-premises,dane,cpu,256,kripke,grind_time_seconds,4.411767e-12,0
107,on-premises/dane/cpu,on-premises,dane,cpu,256,kripke,duration,,0
108,on-premises/dane/cpu,on-premises,dane,cpu,256,kripke,grind_time_seconds,4.316011e-12,0
109,on-premises/dane/cpu,on-premises,dane,cpu,256,kripke,duration,,0
110,aws/eks/cpu,aws,eks,cpu,64,kripke,grind_time_seconds,1.672392e-11,0
111,aws/eks/cpu,aws,eks,cpu,64,kripke,duration,63.92231059074402,0
112,aws/eks/cpu,aws,eks,cpu,64,kripke,grind_time_seconds,1.670129e-11,0
113,aws/eks/cpu,aws,eks,cpu,64,kripke,duration,63.301023960113525,0
114,aws/eks/cpu,aws,eks,cpu,64,kripke,grind_time_seconds,1.677599e-11,0
115,aws/eks/cpu,aws,eks,cpu,64,kripke,duration,63.53201413154602,0
116,aws/eks/cpu,aws,eks,cpu,64,kripke,grind_time_seconds,1.639088e-11,0
117,aws/eks/cpu,aws,eks,cpu,64,kripke,duration,62.210570335388184,0
118,aws/eks/cpu,aws,eks,cpu,64,kripke,grind_time_seconds,1.637218e-11,0
119,aws/eks/cpu,aws,eks,cpu,64,kripke,duration,61.913102865219116,0
120,aws/eks/cpu,aws,eks,cpu,32,kripke,grind_time_seconds,3.501046e-11,0
121,aws/eks/cpu,aws,eks,cpu,32,kripke,duration,99.81825852394104,0
122,aws/eks/cpu,aws,eks,cpu,32,kripke,grind_time_seconds,3.49034e-11,0
123,aws/eks/cpu,aws,eks,cpu,32,kripke,duration,99.34975790977478,0
124,aws/eks/cpu,aws,eks,cpu,32,kripke,grind_time_seconds,3.499019e-11,0
125,aws/eks/cpu,aws,eks,cpu,32,kripke,duration,99.42712497711182,0
126,aws/eks/cpu,aws,eks,cpu,32,kripke,grind_time_seconds,3.484316e-11,0
127,aws/eks/cpu,aws,eks,cpu,32,kripke,duration,99.25651836395264,0
128,aws/eks/cpu,aws,eks,cpu,32,kripke,grind_time_seconds,3.500809e-11,0
129,aws/eks/cpu,aws,eks,cpu,32,kripke,duration,99.52838063240051,0
130,aws/eks/cpu,aws,eks,cpu,128,kripke,grind_time_seconds,1.109272e-11,0
131,aws/eks/cpu,aws,eks,cpu,128,kripke,duration,77.9237756729126,0
132,aws/eks/cpu,aws,eks,cpu,128,kripke,grind_time_seconds,1.087699e-11,0
133,aws/eks/cpu,aws,eks,cpu,128,kripke,duration,75.25584101676941,0
134,aws/eks/cpu,aws,eks,cpu,128,kripke,grind_time_seconds,1.09973e-11,0
135,aws/eks/cpu,aws,eks,cpu,128,kripke,duration,76.19906997680664,0
136,aws/eks/cpu,aws,eks,cpu,128,kripke,grind_time_seconds,1.109045e-11,0
137,aws/eks/cpu,aws,eks,cpu,128,kripke,duration,75.94616913795471,0
138,aws/eks/cpu,aws,eks,cpu,128,kripke,grind_time_seconds,1.126465e-11,0
139,aws/eks/cpu,aws,eks,cpu,128,kripke,duration,76.08856558799744,0
140,aws/eks/cpu,aws,eks,cpu,128,kripke,grind_time_seconds,1.103598e-11,0
141,aws/eks/cpu,aws,eks,cpu,128,kripke,duration,76.09338331222534,0
142,aws/eks/cpu,aws,eks,cpu,128,kripke,grind_time_seconds,1.105451e-11,0
143,aws/eks/cpu,aws,eks,cpu,128,kripke,duration,77.30915069580078,0
144,aws/eks/cpu,aws,eks,cpu,256,kripke,grind_time_seconds,9.215242e-12,0
145,aws/eks/cpu,aws,eks,cpu,256,kripke,duration,170.17103481292725,0
146,aws/eks/cpu,aws,eks,cpu,256,kripke,grind_time_seconds,9.366093e-12,0
147,aws/eks/cpu,aws,eks,cpu,256,kripke,duration,171.9122359752655,0
148,aws/eks/cpu,aws,eks,cpu,256,kripke,grind_time_seconds,9.30134e-12,0
149,aws/eks/cpu,aws,eks,cpu,256,kripke,duration,169.84696006774902,0
150,aws/eks/cpu,aws,eks,cpu,256,kripke,grind_time_seconds,9.132721e-12,0
151,aws/eks/cpu,aws,eks,cpu,256,kripke,duration,171.36967706680298,0
152,aws/eks/cpu,aws,eks,cpu,256,kripke,grind_time_seconds,9.113185e-12,0
153,aws/eks/cpu,aws,eks,cpu,256,kripke,duration,171.70109343528748,0
154,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,kripke,grind_time_seconds,1.507976e-11,0
155,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,kripke,duration,46,0
156,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,kripke,grind_time_seconds,1.495119e-11,0
157,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,kripke,duration,45,0
158,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,kripke,grind_time_seconds,1.41389e-11,0
159,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,kripke,duration,43,0
160,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,kripke,grind_time_seconds,1.468429e-11,0
161,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,kripke,duration,44,0
162,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,kripke,grind_time_seconds,1.457854e-11,0
163,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,kripke,duration,44,0
164,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,kripke,grind_time_seconds,3.301099e-11,0
165,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,kripke,duration,89,0
166,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,kripke,grind_time_seconds,3.311516e-11,0
167,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,kripke,duration,89,0
168,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,kripke,grind_time_seconds,3.311313e-11,0
169,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,kripke,duration,89,0
170,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,kripke,grind_time_seconds,3.30692e-11,0
171,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,kripke,duration,89,0
172,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,kripke,grind_time_seconds,3.312691e-11,0
173,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,32,kripke,duration,89,0
174,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,kripke,grind_time_seconds,8.556654e-12,0
175,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,kripke,duration,30,0
176,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,kripke,grind_time_seconds,9.002052e-12,0
177,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,kripke,duration,32,0
178,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,kripke,grind_time_seconds,8.677894e-12,0
179,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,kripke,duration,31,0
180,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,kripke,grind_time_seconds,8.753773e-12,0
181,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,kripke,duration,31,0
182,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,kripke,grind_time_seconds,9.080389e-12,0
183,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,128,kripke,duration,32,0
184,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,kripke,grind_time_seconds,8.189287e-12,0
185,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,kripke,duration,32,0
186,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,kripke,grind_time_seconds,6.101046e-12,0
187,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,kripke,duration,27,0
188,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,kripke,grind_time_seconds,6.119473e-12,0
189,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,kripke,duration,28,0
190,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,kripke,grind_time_seconds,6.328439e-12,0
191,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,kripke,duration,27,0
192,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,kripke,grind_time_seconds,6.044356e-12,0
193,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,kripke,duration,27,0
194,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,kripke,grind_time_seconds,6.360117e-12,0
195,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,kripke,duration,27,0
196,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,kripke,duration,16,0
197,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,kripke,duration,14,0
198,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,kripke,duration,15,0
199,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,kripke,duration,15,0
200,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,256,kripke,duration,15,0
201,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,kripke,grind_time_seconds,1.788768e-11,0
202,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,kripke,duration,57,0
203,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,kripke,grind_time_seconds,1.774368e-11,0
204,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,kripke,duration,56,0
205,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,kripke,grind_time_seconds,1.779945e-11,0
206,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,kripke,duration,56,0
207,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,kripke,grind_time_seconds,2.632264e-11,0
208,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,kripke,duration,86,0
209,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,kripke,grind_time_seconds,1.812662e-11,0
210,azure/cyclecloud/cpu,azure,cyclecloud,cpu,64,kripke,duration,57,0
211,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,kripke,grind_time_seconds,3.267899e-11,0
212,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,kripke,duration,91,0
213,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,kripke,grind_time_seconds,3.214205e-11,0
214,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,kripke,duration,89,0
215,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,kripke,grind_time_seconds,3.119104e-11,0
216,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,kripke,duration,89,0
217,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,kripke,grind_time_seconds,3.191218e-11,0
218,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,kripke,duration,91,0
219,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,kripke,grind_time_seconds,1.185937e-11,0
220,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,kripke,duration,43,0
221,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,kripke,grind_time_seconds,1.201445e-11,0
222,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,kripke,duration,51,0
223,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,kripke,grind_time_seconds,1.183675e-11,0
224,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,kripke,duration,44,0
225,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,kripke,grind_time_seconds,1.242228e-11,0
226,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,kripke,duration,45,0
227,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,kripke,grind_time_seconds,1.182863e-11,0
228,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,kripke,duration,44,0
229,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,kripke,grind_time_seconds,8.741522e-12,0
230,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,kripke,duration,51,0
231,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,kripke,grind_time_seconds,9.435014e-12,0
232,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,kripke,duration,43,0
233,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,kripke,grind_time_seconds,1.104969e-11,0
234,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,kripke,duration,48,0
235,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,kripke,grind_time_seconds,9.63903e-12,0
236,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,kripke,duration,44,0
237,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,kripke,grind_time_seconds,8.717165e-12,0
238,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,kripke,duration,39,0
239,azure/aks/cpu,azure,aks,cpu,64,kripke,grind_time_seconds,3.204696e-11,0
240,azure/aks/cpu,azure,aks,cpu,64,kripke,duration,236.09405612945557,0
241,azure/aks/cpu,azure,aks,cpu,64,kripke,grind_time_seconds,3.284553e-11,0
242,azure/aks/cpu,azure,aks,cpu,64,kripke,duration,252.99653697013855,0
243,azure/aks/cpu,azure,aks,cpu,64,kripke,grind_time_seconds,3.519395e-11,0
244,azure/aks/cpu,azure,aks,cpu,64,kripke,duration,266.3020839691162,0
245,azure/aks/cpu,azure,aks,cpu,64,kripke,grind_time_seconds,3.547523e-11,0
246,azure/aks/cpu,azure,aks,cpu,64,kripke,duration,254.60685062408447,0
247,azure/aks/cpu,azure,aks,cpu,32,kripke,grind_time_seconds,4.157537e-11,0
248,azure/aks/cpu,azure,aks,cpu,32,kripke,duration,182.43457746505737,0
249,azure/aks/cpu,azure,aks,cpu,32,kripke,grind_time_seconds,4.251869e-11,0
250,azure/aks/cpu,azure,aks,cpu,32,kripke,duration,176.03962230682373,0
251,azure/aks/cpu,azure,aks,cpu,32,kripke,grind_time_seconds,4.097399e-11,0
252,azure/aks/cpu,azure,aks,cpu,32,kripke,duration,184.0805401802063,0
253,azure/aks/cpu,azure,aks,cpu,32,kripke,grind_time_seconds,4.404258e-11,0
254,azure/aks/cpu,azure,aks,cpu,32,kripke,duration,190.70051383972168,0
255,azure/aks/cpu,azure,aks,cpu,32,kripke,grind_time_seconds,4.241546e-11,0
256,azure/aks/cpu,azure,aks,cpu,32,kripke,duration,190.23190784454346,0
257,azure/aks/cpu,azure,aks,cpu,32,kripke,grind_time_seconds,4.007998e-11,0
258,azure/aks/cpu,azure,aks,cpu,32,kripke,duration,178.48580312728882,0
259,azure/aks/cpu,azure,aks,cpu,32,kripke,grind_time_seconds,4.971496e-11,0
260,azure/aks/cpu,azure,aks,cpu,32,kripke,duration,216.03591561317444,0
261,azure/aks/cpu,azure,aks,cpu,32,kripke,grind_time_seconds,5.038117e-11,0
262,azure/aks/cpu,azure,aks,cpu,32,kripke,duration,221.7587583065033,0
263,azure/aks/cpu,azure,aks,cpu,32,kripke,grind_time_seconds,4.805547e-11,0
264,azure/aks/cpu,azure,aks,cpu,32,kripke,duration,198.08846473693848,0
265,azure/aks/cpu,azure,aks,cpu,32,kripke,grind_time_seconds,4.968211e-11,0
266,azure/aks/cpu,azure,aks,cpu,32,kripke,duration,205.88664150238037,0
267,azure/aks/cpu,azure,aks,cpu,32,kripke,grind_time_seconds,5.20842e-11,0
268,azure/aks/cpu,azure,aks,cpu,32,kripke,duration,220.22506022453308,0
269,azure/aks/cpu,azure,aks,cpu,32,kripke,grind_time_seconds,4.971496e-11,0
270,azure/aks/cpu,azure,aks,cpu,32,kripke,duration,216.03591561317444,0
271,azure/aks/cpu,azure,aks,cpu,32,kripke,grind_time_seconds,5.038117e-11,0
272,azure/aks/cpu,azure,aks,cpu,32,kripke,duration,221.7587583065033,0
273,azure/aks/cpu,azure,aks,cpu,32,kripke,grind_time_seconds,4.805547e-11,0
274,azure/aks/cpu,azure,aks,cpu,32,kripke,duration,198.08846473693848,0
275,azure/aks/cpu,azure,aks,cpu,32,kripke,grind_time_seconds,4.968211e-11,0
276,azure/aks/cpu,azure,aks,cpu,32,kripke,duration,205.88664150238037,0
277,azure/aks/cpu,azure,aks,cpu,32,kripke,grind_time_seconds,5.20842e-11,0
278,azure/aks/cpu,azure,aks,cpu,32,kripke,duration,220.22506022453308,0
279,azure/aks/cpu,azure,aks,cpu,128,kripke,grind_time_seconds,3.131639e-11,0
280,azure/aks/cpu,azure,aks,cpu,128,kripke,duration,352.47280192375183,0
281,azure/aks/cpu,azure,aks,cpu,128,kripke,grind_time_seconds,3.243409e-11,0
282,azure/aks/cpu,azure,aks,cpu,128,kripke,duration,378.87975215911865,0
283,azure/aks/cpu,azure,aks,cpu,256,kripke,grind_time_seconds,3.018373e-11,0
284,azure/aks/cpu,azure,aks,cpu,256,kripke,duration,642.3691391944885,0
285,azure/aks/cpu,azure,aks,cpu,64,kripke,grind_time_seconds,3.517515e-11,0
286,azure/aks/cpu,azure,aks,cpu,64,kripke,duration,267.97571063041687,0
287,azure/aks/cpu,azure,aks,cpu,64,kripke,grind_time_seconds,3.473338e-11,0
288,azure/aks/cpu,azure,aks,cpu,64,kripke,duration,259.11366176605225,0
289,azure/aks/cpu,azure,aks,cpu,64,kripke,grind_time_seconds,3.411433e-11,0
290,azure/aks/cpu,azure,aks,cpu,64,kripke,duration,235.0013291835785,0
291,azure/aks/cpu,azure,aks,cpu,64,kripke,grind_time_seconds,3.204696e-11,0
292,azure/aks/cpu,azure,aks,cpu,64,kripke,duration,236.09405612945557,0
293,azure/aks/cpu,azure,aks,cpu,64,kripke,grind_time_seconds,3.284553e-11,0
294,azure/aks/cpu,azure,aks,cpu,64,kripke,duration,252.99653697013855,0
295,azure/aks/cpu,azure,aks,cpu,64,kripke,grind_time_seconds,3.519395e-11,0
296,azure/aks/cpu,azure,aks,cpu,64,kripke,duration,266.3020839691162,0
297,azure/aks/cpu,azure,aks,cpu,64,kripke,grind_time_seconds,3.547523e-11,0
298,azure/aks/cpu,azure,aks,cpu,64,kripke,duration,254.60685062408447,0
