Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Half precision ops,,,,                Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
           12,      6.250,    7.79,  107.63,  17.22,      3.125,   21.05,   39.85,  12.75,     12.500,   10.88,  154.19,  12.34,     6.250,    9.44,   88.91,  14.23
           13,      6.750,    3.51,  258.47,  38.29,      3.375,   23.44,   38.65,  11.45,     13.500,   10.09,  179.53,  13.30,     6.750,    5.88,  154.08,  22.83
           14,      7.250,    3.42,  284.51,  39.24,      3.625,   20.50,   47.46,  13.09,     14.500,   15.21,  127.92,   8.82,     7.250,    7.23,  134.56,  18.56
           15,      7.750,    3.28,  317.14,  40.92,      3.875,   23.18,   44.87,  11.58,     15.500,    8.50,  244.63,  15.78,     7.750,   16.03,   64.90,   8.37
           16,      8.250,    8.16,  135.69,  16.45,      4.125,   28.06,   39.47,   9.57,     16.500,   14.85,  149.10,   9.04,     8.250,   19.13,   57.88,   7.02
            0,      0.250,    8.76,    3.83,  15.33,      0.125,   24.24,    1.38,  11.07,      0.500,    4.86,   13.82,  27.63,     0.250,    7.71,    4.35,  17.42
            1,      0.750,    4.86,   20.72,  27.62,      0.375,   18.18,    5.54,  14.77,      1.500,    7.69,   26.18,  17.45,     0.750,   10.54,    9.55,  12.73
            2,      1.250,    7.67,   21.88,  17.51,      0.625,   13.48,   12.45,  19.92,      2.500,    4.94,   67.96,  27.18,     1.250,    7.72,   21.73,  17.39
            3,      1.750,    8.67,   27.10,  15.49,      0.875,   14.98,   15.68,  17.91,      3.500,    5.03,   93.47,  26.71,     1.750,    7.80,   30.12,  17.21
            4,      2.250,    8.40,   35.93,  15.97,      1.125,   25.78,   11.72,  10.41,      4.500,    7.90,   76.46,  16.99,     2.250,    8.57,   35.23,  15.66
            5,      2.750,    8.62,   42.80,  15.56,      1.375,   13.46,   27.43,  19.95,      5.500,   10.77,   68.54,  12.46,     2.750,    5.44,   67.84,  24.67
            6,      3.250,    7.83,   55.68,  17.13,      1.625,   12.17,   35.84,  22.05,      6.500,    6.47,  134.87,  20.75,     3.250,    5.36,   81.40,  25.05
            7,      3.750,    9.19,   54.75,  14.60,      1.875,   12.25,   41.09,  21.92,      7.500,   12.76,   78.91,  10.52,     3.750,    6.51,   77.33,  20.62
            8,      4.250,   10.72,   53.20,  12.52,      2.125,   19.57,   29.15,  13.72,      8.500,    7.89,  144.65,  17.02,     4.250,    6.71,   85.06,  20.01
            9,      4.750,    5.56,  114.72,  24.15,      2.375,   17.30,   36.85,  15.51,      9.500,    8.04,  158.58,  16.69,     4.750,    6.49,   98.20,  20.67
           10,      5.250,   10.69,   65.94,  12.56,      2.625,   12.22,   57.67,  21.97,     10.500,    8.90,  158.43,  15.09,     5.250,   10.84,   65.03,  12.39
           11,      5.750,    7.20,  107.15,  18.63,      2.875,   41.61,   18.55,   6.45,     11.500,   11.30,  136.60,  11.88,     5.750,   10.30,   74.92,  13.03
           12,      6.250,   10.36,   80.99,  12.96,      3.125,   20.34,   41.24,  13.20,     12.500,   11.67,  143.73,  11.50,     6.250,   15.95,   52.60,   8.42
           13,      6.750,    5.75,  157.54,  23.34,      3.375,   36.75,   24.65,   7.30,     13.500,   10.10,  179.41,  13.29,     6.750,   11.32,   80.06,  11.86
           14,      7.250,    8.42,  115.59,  15.94,      3.625,   36.39,   26.74,   7.38,     14.500,    6.95,  280.19,  19.32,     7.250,   11.32,   85.94,  11.85
           15,      7.750,    8.43,  123.35,  15.92,      3.875,   29.26,   35.55,   9.17,     15.500,    4.59,  453.49,  29.26,     7.750,    8.43,  123.35,  15.92
           16,      8.250,    6.35,  174.41,  21.14,      4.125,   29.12,   38.02,   9.22,     16.500,    3.11,  711.88,  43.14,     8.250,   16.48,   67.20,   8.15
            0,      0.250,    5.57,    6.03,  24.11,      0.125,   14.69,    2.28,  18.27,      0.500,   10.75,    6.24,  12.48,     0.250,   11.13,    3.02,  12.06
            1,      0.750,    5.54,   18.17,  24.23,      0.375,   15.05,    6.69,  17.84,      1.500,    5.66,   35.57,  23.71,     0.750,    5.57,   18.07,  24.10
            2,      1.250,   11.08,   15.14,  12.11,      0.625,   25.50,    6.58,  10.53,      2.500,    5.57,   60.24,  24.09,     1.250,    5.56,   30.20,  24.16
            3,      1.750,    5.62,   41.83,  23.90,      0.875,   18.25,   12.87,  14.71,      3.500,    5.69,   82.51,  23.57,     1.750,    6.50,   36.14,  20.65
            4,      2.250,    5.65,   53.44,  23.75,      1.125,   15.58,   19.38,  17.23,      4.500,    8.54,   70.72,  15.72,     2.250,    9.41,   32.10,  14.27
            5,      2.750,    5.74,   64.29,  23.38,      1.375,   18.82,   19.62,  14.27,      5.500,   11.23,   65.72,  11.95,     2.750,   12.83,   28.76,  10.46
            6,      3.250,    6.37,   68.50,  21.08,      1.625,   12.23,   35.68,  21.96,      6.500,   11.28,   77.31,  11.89,     3.250,   12.82,   34.02,  10.47
            7,      3.750,    5.72,   87.93,  23.45,      1.875,   12.20,   41.25,  22.00,      7.500,    5.74,  175.51,  23.40,     3.750,   14.30,   35.19,   9.38
            8,      4.250,    9.32,   61.19,  14.40,      2.125,   15.03,   37.94,  17.85,      8.500,    5.85,  195.12,  22.95,     4.250,    6.16,   92.55,  21.78
            9,      4.750,   11.13,   57.28,  12.06,      2.375,   12.24,   52.09,  21.93,      9.500,    5.78,  220.74,  23.24,     4.750,    6.10,  104.51,  22.00
           10,      5.250,    5.41,  130.25,  24.81,      2.625,   20.26,   34.77,  13.25,     10.500,   11.37,  123.94,  11.80,     5.250,   11.44,   61.58,  11.73
           11,      5.750,    6.64,  116.18,  20.21,      2.875,   18.47,   41.79,  14.54,     11.500,   11.56,  133.57,  11.61,     5.750,    9.69,   79.63,  13.85
           12,      6.250,    5.73,  146.49,  23.44,      3.125,   12.39,   67.70,  21.66,     12.500,   11.01,  152.41,  12.19,     6.250,    6.17,  135.92,  21.75
           13,      6.750,    2.62,  346.14,  51.28,      3.375,   27.20,   33.31,   9.87,     13.500,    5.61,  323.07,  23.93,     6.750,   14.86,   60.96,   9.03
           14,      7.250,   10.86,   89.57,  12.35,      3.625,   28.95,   33.62,   9.27,     14.500,    5.89,  330.41,  22.79,     7.250,    6.19,  157.10,  21.67
           15,      7.750,    4.84,  214.99,  27.74,      3.875,   28.09,   37.02,   9.55,     15.500,   11.44,  181.91,  11.74,     7.750,   19.24,   54.07,   6.98
           16,      8.250,    9.79,  113.08,  13.71,      4.125,   42.69,   25.94,   6.29,     16.500,   16.01,  138.37,   8.39,     8.250,   21.35,   51.87,   6.29
            0,      0.250,   10.91,    3.07,  12.30,      0.125,   28.01,    1.20,   9.58,      0.500,    4.98,   13.48,  26.96,     0.250,    4.94,    6.80,  27.19
            1,      0.750,    7.79,   12.92,  17.23,      0.375,   27.91,    3.61,   9.62,      1.500,    7.68,   26.22,  17.48,     0.750,    4.95,   20.32,  27.09
            2,      1.250,    4.97,   33.75,  27.00,      0.625,   26.32,    6.37,  10.20,      2.500,    9.75,   34.40,  13.76,     1.250,    4.97,   33.76,  27.01
            3,      1.750,    5.10,   46.07,  26.32,      0.875,   25.65,    9.16,  10.46,      3.500,   10.97,   42.81,  12.23,     1.750,   10.94,   21.47,  12.27
            4,      2.250,    5.18,   58.32,  25.92,      1.125,   17.96,   16.82,  14.95,      4.500,    9.99,   60.45,  13.43,     2.250,   11.12,   27.16,  12.07
            5,      2.750,    8.08,   45.68,  16.61,      1.375,   19.53,   18.90,  13.75,      5.500,    5.30,  139.36,  25.34,     2.750,    5.75,   64.15,  23.33
            6,      3.250,    5.09,   85.69,  26.37,      1.625,   12.16,   35.87,  22.08,      6.500,    5.25,  166.14,  25.56,     3.250,    5.75,   75.80,  23.32
            7,      3.750,    5.24,   96.13,  25.64,      1.875,   12.24,   41.12,  21.93,      7.500,    9.09,  110.70,  14.76,     3.750,    5.66,   88.93,  23.71
            8,      4.250,    8.01,   71.24,  16.76,      2.125,   12.27,   46.49,  21.88,      8.500,    5.24,  217.64,  25.61,     4.250,    5.67,  100.57,  23.66
            9,      4.750,   10.76,   59.23,  12.47,      2.375,   15.49,   41.15,  17.33,      9.500,   11.09,  114.93,  12.10,     4.750,   12.86,   49.56,  10.43
           10,      5.250,    4.89,  143.96,  27.42,      2.625,   12.27,   57.45,  21.89,     10.500,    6.85,  205.66,  19.59,     5.250,    6.57,  107.25,  20.43
           11,      5.750,    8.97,   86.05,  14.97,      2.875,   23.08,   33.44,  11.63,     11.500,    7.93,  194.69,  16.93,     5.750,    7.40,  104.28,  18.14
           12,      6.250,    5.26,  159.53,  25.53,      3.125,   12.30,   68.20,  21.83,     12.500,    5.10,  329.26,  26.34,     6.250,    5.79,  144.99,  23.20
           13,      6.750,   12.81,   70.72,  10.48,      3.375,   27.29,   33.19,   9.83,     13.500,    8.52,  212.75,  15.76,     6.750,   16.10,   56.27,   8.34
           14,      7.250,   12.70,   76.64,  10.57,      3.625,   28.43,   34.23,   9.44,     14.500,   10.50,  185.35,  12.78,     7.250,   14.32,   67.96,   9.37
           15,      7.750,   11.86,   87.73,  11.32,      3.875,   35.76,   29.08,   7.51,     15.500,    5.47,  380.31,  24.54,     7.750,    5.89,  176.54,  22.78
           16,      8.250,    9.11,  121.49,  14.73,      4.125,   34.53,   32.07,   7.77,     16.500,    6.59,  336.13,  20.37,     8.250,   12.75,   86.84,  10.53
            0,      0.250,    5.57,    6.03,  24.11,      0.125,   25.43,    1.32,  10.56,      0.500,    5.56,   12.07,  24.14,     0.250,    8.40,    3.99,  15.98
            1,      0.750,    8.45,   11.91,  15.88,      0.375,   17.72,    5.68,  15.15,      1.500,    5.59,   36.03,  24.02,     0.750,   11.10,    9.07,  12.09
            2,      1.250,    5.55,   30.22,  24.18,      0.625,   14.98,   11.20,  17.92,      2.500,   11.08,   30.28,  12.11,     1.250,    8.77,   19.13,  15.30
            3,      1.750,    8.43,   27.85,  15.91,      0.875,   12.20,   19.25,  22.00,      3.500,    8.46,   55.53,  15.86,     1.750,    5.63,   41.72,  23.84
            4,      2.250,    5.70,   53.02,  23.57,      1.125,   18.44,   16.38,  14.56,      4.500,   11.93,   50.65,  11.25,     2.250,    8.47,   35.63,  15.84
            5,      2.750,    8.57,   43.06,  15.66,      1.375,   13.41,   27.53,  20.02,      5.500,    5.74,  128.59,  23.38,     2.750,    6.02,   61.28,  22.28
            6,      3.250,    6.82,   63.98,  19.69,      1.625,   12.18,   35.81,  22.04,      6.500,    5.76,  151.35,  23.29,     3.250,    5.95,   73.26,  22.54
            7,      3.750,   11.26,   44.69,  11.92,      1.875,   19.53,   25.77,  13.74,      7.500,    5.81,  173.31,  23.11,     3.750,    6.04,   83.28,  22.21
            8,      4.250,   11.20,   50.91,  11.98,      2.125,   43.41,   13.14,   6.18,      8.500,   11.31,  100.87,  11.87,     4.250,    5.99,   95.16,  22.39
            9,      4.750,    7.16,   89.04,  18.75,      2.375,   12.24,   52.07,  21.92,      9.500,    5.74,  222.12,  23.38,     4.750,    6.01,  106.15,  22.35
           10,      5.250,   11.36,   62.03,  11.82,      2.625,   28.80,   24.47,   9.32,     10.500,   11.54,  122.08,  11.63,     5.250,    9.95,   70.83,  13.49
           11,      5.750,   11.12,   69.42,  12.07,      2.875,   34.91,   22.11,   7.69,     11.500,    8.65,  178.53,  15.52,     5.750,   21.84,   35.34,   6.15
           12,      6.250,    5.98,  140.20,  22.43,      3.125,   35.98,   23.32,   7.46,     12.500,   12.74,  131.64,  10.53,     6.250,   21.96,   38.20,   6.11
           13,      6.750,    6.28,  144.19,  21.36,      3.375,   33.32,   27.19,   8.06,     13.500,   13.90,  130.32,   9.65,     6.750,   14.88,   60.89,   9.02
           14,      7.250,   15.53,   62.65,   8.64,      3.625,   28.10,   34.62,   9.55,     14.500,    5.79,  335.96,  23.17,     7.250,   18.12,   53.71,   7.41
           15,      7.750,   15.50,   67.11,   8.66,      3.875,   36.60,   28.42,   7.33,     15.500,   12.02,  173.12,  11.17,     7.750,   14.75,   70.52,   9.10
           16,      8.250,   12.19,   90.83,  11.01,      4.125,   35.81,   30.92,   7.50,     16.500,   12.67,  174.79,  10.59,     8.250,    6.46,  171.34,  20.77
            0,      0.250,    5.54,    6.05,  24.21,      0.125,   21.33,    1.57,  12.58,      0.500,   13.24,    5.07,  10.14,     0.250,    8.39,    4.00,  15.99
            1,      0.750,    5.57,   18.06,  24.08,      0.375,   12.19,    8.26,  22.03,      1.500,    8.44,   23.85,  15.90,     0.750,   11.18,    9.00,  12.00
            2,      1.250,    8.36,   20.06,  16.05,      0.625,   12.19,   13.76,  22.02,      2.500,   11.06,   30.35,  12.14,     1.250,    5.51,   30.46,  24.37
            3,      1.750,    5.62,   41.80,  23.88,      0.875,   15.03,   15.63,  17.86,      3.500,    6.54,   71.81,  20.52,     1.750,    8.42,   27.88,  15.93
            4,      2.250,    8.43,   35.81,  15.91,      1.125,   28.45,   10.62,   9.44,      4.500,   11.28,   53.53,  11.90,     2.250,   11.24,   26.87,  11.94
            5,      2.750,   11.28,   32.72,  11.90,      1.375,   21.99,   16.79,  12.21,      5.500,    6.62,  111.59,  20.29,     2.750,    5.87,   62.85,  22.85
            6,      3.250,   11.27,   38.70,  11.91,      1.625,   18.99,   22.97,  14.13,      6.500,    5.69,  153.26,  23.58,     3.250,    5.97,   73.11,  22.49
            7,      3.750,    5.71,   88.10,  23.49,      1.875,   25.79,   19.52,  10.41,      7.500,   11.27,   89.36,  11.91,     3.750,   15.63,   32.21,   8.59
            8,      4.250,    5.74,   99.42,  23.39,      2.125,   22.89,   24.92,  11.73,      8.500,   11.33,  100.69,  11.85,     4.250,    8.17,   69.82,  16.43
            9,      4.750,    5.62,  113.43,  23.88,      2.375,   12.35,   51.61,  21.73,      9.500,    7.12,  179.03,  18.85,     4.750,   14.66,   43.48,   9.15
           10,      5.250,    8.36,   84.29,  16.05,      2.625,   28.60,   24.64,   9.39,     10.500,   11.36,  124.05,  11.81,     5.250,   14.97,   47.07,   8.97
           11,      5.750,   15.79,   48.88,   8.50,      2.875,   30.15,   25.59,   8.90,     11.500,   13.68,  112.82,   9.81,     5.750,   14.07,   54.84,   9.54
           12,      6.250,   14.52,   57.76,   9.24,      3.125,   31.08,   26.99,   8.64,     12.500,    5.80,  289.21,  23.14,     6.250,   14.89,   56.33,   9.01
           13,      6.750,    5.75,  157.65,  23.36,      3.375,   41.75,   21.70,   6.43,     13.500,   14.40,  125.87,   9.32,     6.750,   20.91,   43.33,   6.42
           14,      7.250,   12.63,   77.03,  10.62,      3.625,   41.03,   23.72,   6.54,     14.500,   11.35,  171.45,  11.82,     7.250,   19.95,   48.76,   6.73
           15,      7.750,   10.82,   96.11,  12.40,      3.875,   38.06,   27.33,   7.05,     15.500,   13.68,  152.12,   9.81,     7.750,   16.19,   64.23,   8.29
           16,      8.250,   10.87,  101.90,  12.35,      4.125,   40.92,   27.06,   6.56,     16.500,   13.70,  161.65,   9.80,     8.250,    8.36,  132.39,  16.05
            0,      0.250,    8.51,    3.94,  15.77,      0.125,   28.09,    1.19,   9.56,      0.500,    5.41,   12.41,  24.81,     0.250,    5.36,    6.26,  25.03
            1,      0.750,    5.45,   18.48,  24.64,      0.375,   26.66,    3.78,  10.07,      1.500,    5.47,   36.84,  24.56,     0.750,    8.44,   11.93,  15.91
            2,      1.250,   11.29,   14.87,  11.89,      0.625,   26.54,    6.32,  10.12,      2.500,   11.45,   29.30,  11.72,     1.250,    5.40,   31.07,  24.85
            3,      1.750,   11.44,   20.53,  11.73,      0.875,   26.58,    8.84,  10.10,      3.500,   11.50,   40.86,  11.67,     1.750,   11.50,   20.43,  11.67
            4,      2.250,    5.62,   53.78,  23.90,      1.125,   12.20,   24.75,  22.00,      4.500,    5.59,  108.13,  24.03,     2.250,    5.56,   54.35,  24.16
            5,      2.750,    5.60,   65.90,  23.96,      1.375,   30.98,   11.91,   8.66,      5.500,   11.46,   64.39,  11.71,     2.750,   11.42,   32.32,  11.75
            6,      3.250,    5.63,   77.51,  23.85,      1.625,   23.57,   18.51,  11.39,      6.500,   11.47,   76.03,  11.70,     3.250,    8.35,   52.25,  16.08
            7,      3.750,    5.68,   88.63,  23.63,      1.875,   23.65,   21.28,  11.35,      7.500,   11.63,   86.57,  11.54,     3.750,   15.06,   33.41,   8.91
            8,      4.250,   11.46,   49.79,  11.71,      2.125,   28.18,   20.25,   9.53,      8.500,   11.57,   98.57,  11.60,     4.250,   13.44,   42.45,   9.99
            9,      4.750,   11.70,   54.47,  11.47,      2.375,   43.81,   14.55,   6.13,      9.500,   15.12,   84.30,   8.87,     4.750,   19.78,   32.24,   6.79
           10,      5.250,   15.93,   44.24,   8.43,      2.625,   42.28,   16.67,   6.35,     10.500,    5.68,  248.02,  23.62,     5.250,   11.83,   59.57,  11.35
           11,      5.750,   16.34,   47.24,   8.22,      2.875,   31.08,   24.83,   8.64,     11.500,   14.89,  103.66,   9.01,     5.750,   15.36,   50.25,   8.74
           12,      6.250,   13.95,   60.12,   9.62,      3.125,   40.38,   20.77,   6.65,     12.500,   11.67,  143.76,  11.50,     6.250,   12.94,   64.83,  10.37
           13,      6.750,   16.11,   56.22,   8.33,      3.375,   41.54,   21.81,   6.46,     13.500,    5.57,  325.27,  24.09,     6.750,   20.16,   44.93,   6.66
           14,      7.250,   14.61,   66.60,   9.19,      3.625,   33.53,   29.02,   8.00,     14.500,   16.32,  119.27,   8.23,     7.250,   19.79,   49.16,   6.78
           15,      7.750,   13.30,   78.22,  10.09,      3.875,   43.98,   23.65,   6.10,     15.500,   11.58,  179.58,  11.59,     7.750,   20.45,   50.87,   6.56
           16,      8.250,    6.86,  161.42,  19.57,      4.125,   22.92,   48.30,  11.71,     16.500,   15.85,  139.74,   8.47,     8.250,   21.52,   51.46,   6.24
           17,      8.750,    9.79,  119.90,  13.70,      4.375,   14.39,   81.61,  18.65,     17.500,    5.25,  447.21,  25.56,     8.750,    6.95,  168.98,  19.31
           18,      9.250,   11.02,  112.64,  12.18,      4.625,   42.62,   29.13,   6.30,     18.500,   12.31,  201.72,  10.90,     9.250,   15.14,   82.03,   8.87
           20,     10.250,    9.61,  143.15,  13.97,      5.125,   35.51,   38.74,   7.56,     20.500,   14.82,  185.60,   9.05,    10.250,   15.16,   90.73,   8.85
           22,     11.250,   12.72,  118.70,  10.55,      5.625,   32.37,   46.65,   8.29,     22.500,   15.58,  193.80,   8.61,    11.250,   21.16,   71.37,   6.34
           24,     12.250,   10.22,  160.93,  13.14,      6.125,   20.28,   81.08,  13.24,     24.500,    7.10,  462.85,  18.89,    12.250,   17.69,   92.92,   7.59
           28,     14.250,   15.35,  124.56,   8.74,      7.125,   32.49,   58.86,   8.26,     28.500,   14.07,  271.91,   9.54,    14.250,   21.23,   90.09,   6.32
           32,     16.250,   13.65,  159.82,   9.84,      8.125,   37.46,   58.23,   7.17,     32.500,   16.00,  272.61,   8.39,    16.250,   17.00,  128.32,   7.90
           40,     20.250,   15.44,  175.97,   8.69,     10.125,   14.99,  181.36,  17.91,     40.500,   15.77,  344.64,   8.51,    20.250,   26.31,  103.30,   5.10
           48,     24.250,   11.23,  289.77,  11.95,     12.125,   45.88,   70.94,   5.85,     48.500,   23.55,  276.39,   5.70,    24.250,   45.45,   71.62,   2.95
           56,     28.250,   37.78,  100.35,   3.55,     14.125,   82.21,   46.12,   3.27,     56.500,   45.73,  165.82,   2.93,    28.250,   48.35,   78.43,   2.78
           64,     32.250,   41.75,  103.67,   3.21,     16.125,   91.39,   47.36,   2.94,     64.500,   32.47,  266.63,   4.13,    32.250,   44.74,   96.74,   3.00
           80,     40.250,   62.79,   86.03,   2.14,     20.125,  101.01,   53.48,   2.66,     80.500,   60.62,  178.22,   2.21,    40.250,   62.55,   86.37,   2.15
           96,     48.250,   68.45,   94.61,   1.96,     24.125,  126.37,   51.25,   2.12,     96.500,   75.29,  172.02,   1.78,    48.250,   83.11,   77.92,   1.61
          128,     64.250,   80.02,  107.77,   1.68,     32.125,  195.82,   44.04,   1.37,    128.500,  115.26,  149.63,   1.16,    64.250,  131.98,   65.34,   1.02
          192,     96.250,  171.35,   75.39,   0.78,     48.125,  341.17,   37.87,   0.79,    192.500,  240.52,  107.42,   0.56,    96.250,  193.05,   66.92,   0.70
          256,    128.250,  224.48,   76.68,   0.60,     64.125,  492.78,   34.93,   0.54,    256.500,  349.25,   98.57,   0.38,   128.250,  271.04,   63.51,   0.50
          512,    256.250,  485.17,   70.89,   0.28,    128.125,  971.11,   35.42,   0.28,    512.500, 1004.03,   68.51,   0.13,   256.250,  597.51,   57.56,   0.22
         1024,    512.250, 1035.91,   66.37,   0.13,    256.125, 2058.95,   33.39,   0.13,   1024.500, 1844.08,   74.57,   0.07,   512.250, 1008.50,   68.17,   0.13
          17,      8.750,    6.51,  180.27,  20.60,      4.375,   19.96,   58.85,  13.45,     17.500,   10.30,  228.01,  13.03,     8.750,   18.33,   64.06,   7.32
           18,      9.250,    6.58,  188.67,  20.40,      4.625,   33.36,   37.22,   8.05,     18.500,    3.63,  684.59,  37.01,     9.250,    6.15,  201.83,  21.82
           20,     10.250,   13.94,   98.67,   9.63,      5.125,   36.40,   37.79,   7.37,     20.500,    7.79,  352.99,  17.22,    10.250,   18.37,   74.89,   7.31
           22,     11.250,   13.44,  112.36,   9.99,      5.625,   40.19,   37.57,   6.68,     22.500,    9.97,  302.97,  13.47,    11.250,   20.91,   72.21,   6.42
           24,     12.250,   10.92,  150.58,  12.29,      6.125,   42.69,   38.51,   6.29,     24.500,   10.12,  325.09,  13.27,    12.250,   11.98,  137.27,  11.21
           28,     14.250,   15.52,  123.20,   8.65,      7.125,   35.47,   53.92,   7.57,     28.500,   15.12,  252.95,   8.88,    14.250,   17.37,  110.10,   7.73
           32,     16.250,    9.68,  225.32,  13.87,      8.125,   41.40,   52.68,   6.48,     32.500,   11.41,  382.19,  11.76,    16.250,   17.41,  125.26,   7.71
           40,     20.250,    7.38,  368.23,  18.18,     10.125,   45.43,   59.82,   5.91,     40.500,   21.05,  258.19,   6.38,    20.250,   22.08,  123.10,   6.08
           48,     24.250,   24.39,  133.46,   5.50,     12.125,   47.76,   68.14,   5.62,     48.500,   26.19,  248.54,   5.12,    24.250,   31.01,  104.97,   4.33
           56,     28.250,   35.67,  106.29,   3.76,     14.125,   78.50,   48.30,   3.42,     56.500,   36.88,  205.60,   3.64,    28.250,   41.39,   91.62,   3.24
           64,     32.250,   37.70,  114.82,   3.56,     16.125,   85.81,   50.44,   3.13,     64.500,   45.23,  191.39,   2.97,    32.250,   53.49,   80.92,   2.51
           80,     40.250,   36.94,  146.26,   3.63,     20.125,  123.23,   43.84,   2.18,     80.500,   60.76,  177.83,   2.21,    40.250,   61.66,   87.61,   2.18
           96,     48.250,   64.97,   99.67,   2.07,     24.125,  125.12,   51.76,   2.15,     96.500,   78.73,  164.52,   1.70,    48.250,   79.52,   81.44,   1.69
          128,     64.250,   91.21,   94.54,   1.47,     32.125,  226.31,   38.11,   1.19,    128.500,  139.49,  123.64,   0.96,    64.250,  139.79,   61.69,   0.96
          192,     96.250,  156.98,   82.29,   0.85,     48.125,  354.14,   36.48,   0.76,    192.500,  228.64,  113.00,   0.59,    96.250,  208.72,   61.89,   0.64
          256,    128.250,  241.77,   71.20,   0.56,     64.125,  460.86,   37.35,   0.58,    256.500,  366.44,   93.95,   0.37,   128.250,  289.63,   59.43,   0.46
          512,    256.250,  469.32,   73.28,   0.29,    128.125,  987.09,   34.84,   0.27,    512.500, 1002.37,   68.62,   0.13,   256.250,  606.20,   56.74,   0.22
         1024,    512.250, 1043.41,   65.89,   0.13,    256.125, 2006.41,   34.27,   0.13,   1024.500, 1871.42,   73.48,   0.07,   512.250, 1015.83,   67.68,   0.13
          17,      8.750,    8.78,  133.68,  15.28,      4.375,   39.76,   29.53,   6.75,     17.500,    6.63,  354.41,  20.25,     8.750,   17.49,   67.14,   7.67
           18,      9.250,    6.59,  188.47,  20.37,      4.625,   27.56,   45.05,   9.74,     18.500,   11.45,  216.95,  11.73,     9.250,   20.44,   60.73,   6.57
           20,     10.250,   13.82,   99.56,   9.71,      5.125,   37.34,   36.84,   7.19,     20.500,    9.32,  295.27,  14.40,    10.250,   15.89,   86.56,   8.45
           22,     11.250,   14.25,  105.98,   9.42,      5.625,   34.45,   43.83,   7.79,     22.500,   11.23,  268.96,  11.95,    11.250,   16.99,   88.86,   7.90
           24,     12.250,   10.02,  164.16,  13.40,      6.125,   34.45,   47.73,   7.79,     24.500,   11.01,  298.56,  12.19,    12.250,   21.26,   77.33,   6.31
           28,     14.250,   15.32,  124.84,   8.76,      7.125,   28.05,   68.18,   9.57,     28.500,   15.46,  247.50,   8.68,    14.250,   15.13,  126.45,   8.87
           32,     16.250,   11.46,  190.39,  11.72,      8.125,   30.95,   70.47,   8.67,     32.500,   11.34,  384.50,  11.83,    16.250,   21.24,  102.69,   6.32
           40,     20.250,   12.92,  210.43,  10.39,     10.125,   40.64,   66.88,   6.61,     40.500,   22.60,  240.50,   5.94,    20.250,   20.02,  135.79,   6.71
           48,     24.250,   21.95,  148.29,   6.11,     12.125,   47.37,   68.72,   5.67,     48.500,   35.73,  182.19,   3.76,    24.250,   43.61,   74.63,   3.08
           56,     28.250,   32.71,  115.90,   4.10,     14.125,   79.92,   47.44,   3.36,     56.500,   39.92,  189.96,   3.36,    28.250,   46.52,   81.51,   2.89
           64,     32.250,   42.89,  100.92,   3.13,     16.125,   86.48,   50.05,   3.10,     64.500,   52.16,  165.96,   2.57,    32.250,   55.52,   77.97,   2.42
           80,     40.250,   57.08,   94.64,   2.35,     20.125,   83.55,   64.66,   3.21,     80.500,   54.57,  197.99,   2.46,    40.250,   69.16,   78.11,   1.94
           96,     48.250,   69.02,   93.83,   1.94,     24.125,  120.06,   53.94,   2.24,     96.500,   86.52,  149.70,   1.55,    48.250,   99.77,   64.91,   1.35
          128,     64.250,  110.96,   77.72,   1.21,     32.125,  241.14,   35.76,   1.11,    128.500,  138.20,  124.80,   0.97,    64.250,  143.84,   59.95,   0.93
          192,     96.250,  179.07,   72.14,   0.75,     48.125,  336.94,   38.34,   0.80,    192.500,  242.89,  106.37,   0.55,    96.250,  210.13,   61.48,   0.64
          256,    128.250,  235.73,   73.02,   0.57,     64.125,  494.26,   34.83,   0.54,    256.500,  363.46,   94.72,   0.37,   128.250,  283.74,   60.67,   0.47
          512,    256.250,  498.74,   68.96,   0.27,    128.125,  996.42,   34.52,   0.27,    512.500, 1011.76,   67.99,   0.13,   256.250,  610.16,   56.37,   0.22
         1024,    512.250, 1063.64,   64.64,   0.13,    256.125, 1953.30,   35.20,   0.14,   1024.500, 1873.59,   73.39,   0.07,   512.250,  999.66,   68.78,   0.13
          17,      8.750,    9.94,  118.20,  13.51,      4.375,   22.57,   52.02,  11.89,     17.500,   15.90,  147.68,   8.44,     8.750,   19.56,   60.04,   6.86
           18,      9.250,   14.07,   88.25,   9.54,      4.625,   33.53,   37.02,   8.00,     18.500,   12.33,  201.36,  10.88,     9.250,   17.29,   71.82,   7.76
           20,     10.250,   14.18,   97.02,   9.47,      5.125,   35.58,   38.67,   7.54,     20.500,   10.38,  265.12,  12.93,    10.250,   19.89,   69.17,   6.75
           22,     11.250,   13.19,  114.47,  10.17,      5.625,   40.49,   37.29,   6.63,     22.500,   11.27,  268.03,  11.91,    11.250,    6.64,  227.27,  20.20
           24,     12.250,    4.47,  367.93,  30.03,      6.125,   35.95,   45.73,   7.47,     24.500,   16.02,  205.25,   8.38,    12.250,   17.95,   91.59,   7.48
