Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Half precision ops,,,,                Integer operations,,, 
          128,     64.250,   23.28,  370.50,   5.77,     32.125,   45.64,  188.96,   5.88,    128.500,   26.28,  656.36,   5.11,    64.250,   27.18,  317.31,   4.94
          128,     64.250,   23.37,  369.07,   5.74,     32.125,   46.53,  185.35,   5.77,    128.500,   26.70,  645.93,   5.03,    64.250,   27.22,  316.77,   4.93
          192,     96.250,   35.92,  359.64,   3.74,     48.125,  104.61,  123.49,   2.57,    192.500,   45.42,  568.84,   2.96,    96.250,   40.57,  318.39,   3.31
          192,     96.250,   35.83,  360.57,   3.75,     48.125,   68.47,  188.68,   3.92,    192.500,   45.23,  571.28,   2.97,    96.250,   40.55,  318.58,   3.31
          192,     96.250,   36.06,  358.25,   3.72,     48.125,   69.82,  185.02,   3.84,    192.500,   45.27,  570.77,   2.97,    96.250,   41.31,  312.76,   3.25
          192,     96.250,   36.67,  352.29,   3.66,     48.125,   69.78,  185.12,   3.85,    192.500,   45.33,  569.97,   2.96,    96.250,   40.61,  318.14,   3.31
          192,     96.250,   36.01,  358.71,   3.73,     48.125,   68.46,  188.69,   3.92,    192.500,   45.13,  572.44,   2.97,    96.250,   40.56,  318.54,   3.31
          192,     96.250,   36.63,  352.72,   3.66,     48.125,   69.81,  185.05,   3.85,    192.500,   45.34,  569.84,   2.96,    96.250,   40.59,  318.26,   3.31
          192,     96.250,   35.98,  359.06,   3.73,     48.125,   68.49,  188.63,   3.92,    192.500,   45.95,  562.26,   2.92,    96.250,   40.54,  318.63,   3.31
          192,     96.250,   36.04,  358.44,   3.72,     48.125,   69.76,  185.18,   3.85,    192.500,   45.23,  571.19,   2.97,    96.250,   40.61,  318.10,   3.30
          256,    128.250,   46.02,  374.05,   2.92,     64.125,   92.72,  185.66,   2.90,    256.500,   68.92,  499.55,   1.95,   128.250,   54.00,  318.76,   2.49
          256,    128.250,   45.89,  375.12,   2.92,     64.125,   92.70,  185.70,   2.90,    256.500,   68.97,  499.12,   1.95,   128.250,   53.95,  319.07,   2.49
          256,    128.250,   46.91,  366.94,   2.86,     64.125,   92.77,  185.54,   2.89,    256.500,   69.50,  495.37,   1.93,   128.250,   54.06,  318.41,   2.48
          256,    128.250,   46.76,  368.11,   2.87,     64.125,   94.43,  182.28,   2.84,    256.500,   69.54,  495.07,   1.93,   128.250,   54.93,  313.37,   2.44
          256,    128.250,   45.88,  375.16,   2.93,     64.125,   91.01,  189.13,   2.95,    256.500,   69.23,  497.31,   1.94,   128.250,   53.93,  319.20,   2.49
          256,    128.250,   46.90,  367.00,   2.86,     64.125,   92.80,  185.49,   2.89,    256.500,   69.70,  493.95,   1.93,   128.250,   53.95,  319.05,   2.49
          256,    128.250,   45.89,  375.10,   2.92,     64.125,   91.01,  189.14,   2.95,    256.500,   69.00,  498.96,   1.95,   128.250,   53.92,  319.23,   2.49
          256,    128.250,   46.82,  367.62,   2.87,     64.125,   92.72,  185.65,   2.90,    256.500,   69.03,  498.75,   1.94,   128.250,   53.93,  319.16,   2.49
          512,    256.250,   91.45,  376.09,   1.47,    128.125,  184.89,  186.02,   1.45,    512.500,  178.65,  385.03,   0.75,   256.250,  107.53,  319.84,   1.25
          512,    256.250,   91.32,  376.61,   1.47,    128.125,  181.49,  189.51,   1.48,    512.500,  177.73,  387.04,   0.76,   256.250,  107.47,  320.02,   1.25
          512,    256.250,   93.08,  369.49,   1.44,    128.125,  188.37,  182.58,   1.43,    512.500,  177.59,  387.34,   0.76,   256.250,  107.51,  319.89,   1.25
          512,    256.250,   91.35,  376.50,   1.47,    128.125,  181.44,  189.55,   1.48,    512.500,  178.84,  384.63,   0.75,   256.250,  107.54,  319.80,   1.25
          512,    256.250,   91.35,  376.49,   1.47,    128.125,  181.46,  189.54,   1.48,    512.500,  177.93,  386.60,   0.75,   256.250,  107.50,  319.93,   1.25
          512,    256.250,   93.07,  369.53,   1.44,    128.125,  185.14,  185.77,   1.45,    512.500,  178.76,  384.81,   0.75,   256.250,  109.60,  313.82,   1.22
          512,    256.250,   91.60,  375.46,   1.47,    128.125,  188.33,  182.63,   1.43,    512.500,  178.38,  385.62,   0.75,   256.250,  107.63,  319.55,   1.25
          512,    256.250,   91.60,  375.48,   1.47,    128.125,  185.09,  185.82,   1.45,    512.500,  179.79,  382.59,   0.75,   256.250,  109.51,  314.07,   1.23
         1024,    512.250,  185.66,  370.32,   0.72,    256.125,  369.38,  186.13,   0.73,   1024.500,  376.37,  365.35,   0.36,   512.250,  218.92,  314.06,   0.61
         1024,    512.250,  182.17,  377.40,   0.74,    256.125,  362.45,  189.69,   0.74,   1024.500,  373.83,  367.83,   0.36,   512.250,  218.79,  314.24,   0.61
         1024,    512.250,  182.21,  377.33,   0.74,    256.125,  362.51,  189.66,   0.74,   1024.500,  373.54,  368.11,   0.36,   512.250,  218.84,  314.17,   0.61
         1024,    512.250,  182.20,  377.35,   0.74,    256.125,  362.54,  189.64,   0.74,   1024.500,  369.67,  371.97,   0.36,   512.250,  218.86,  314.15,   0.61
         1024,    512.250,  182.19,  377.37,   0.74,    256.125,  362.44,  189.69,   0.74,   1024.500,  373.20,  368.45,   0.36,   512.250,  218.80,  314.22,   0.61
         1024,    512.250,  185.76,  370.12,   0.72,    256.125,  369.32,  186.16,   0.73,   1024.500,  375.13,  366.56,   0.36,   512.250,  223.02,  308.28,   0.60
         1024,    512.250,  185.90,  369.85,   0.72,    256.125,  376.15,  182.78,   0.71,   1024.500,  377.45,  364.31,   0.36,   512.250,  222.98,  308.34,   0.60
         1024,    512.250,  185.67,  370.30,   0.72,    256.125,  369.25,  186.20,   0.73,   1024.500,  372.83,  368.82,   0.36,   512.250,  222.98,  308.33,   0.60
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Half precision ops,,,,                Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec            0,      0.250,    4.90,    6.84,  27.37,      0.125,   12.26,    2.74,  21.89,      0.500,    4.86,   13.82,  27.63,     0.250,    4.91,    6.84,  27.35
            0,      0.250,    4.83,    6.95,  27.79,      0.125,   12.27,    2.73,  21.88,      0.500,    4.93,   13.62,  27.24,     0.250,    4.90,    6.85,  27.42
            0,      0.250,    4.89,    6.86,  27.43,      0.125,   12.20,    2.75,  22.00,      0.500,    4.86,   13.81,  27.63,     0.250,    4.92,    6.83,  27.31
            0,      0.250,    5.93,    5.66,  22.63,      0.125,   12.22,    2.75,  21.97,      0.500,    5.97,   11.25,  22.49,     0.250,    5.92,    5.67,  22.68
            0,      0.250,    5.58,    6.02,  24.07,      0.125,   12.31,    2.73,  21.81,      0.500,    5.58,   12.02,  24.03,     0.250,    5.58,    6.01,  24.04
            1,      0.750,    4.85,   20.77,  27.70,      0.375,   12.23,    8.23,  21.95,      1.500,    4.90,   41.07,  27.38,     0.750,    4.87,   20.69,  27.59
            0,      0.250,    4.85,    6.92,  27.66,      0.125,   12.27,    2.73,  21.88,      0.500,    4.89,   13.72,  27.44,     0.250,    4.84,    6.93,  27.73
            1,      0.750,    4.89,   20.57,  27.43,      0.375,   12.29,    8.19,  21.85,      1.500,    5.07,   39.74,  26.50,     0.750,    4.88,   20.62,  27.50
            1,      0.750,    4.92,   20.46,  27.28,      0.375,   12.33,    8.16,  21.77,      1.500,    4.98,   40.46,  26.98,     0.750,    4.85,   20.75,  27.67
            1,      0.750,    5.96,   16.89,  22.52,      0.375,   12.28,    8.20,  21.86,      1.500,    5.98,   33.65,  22.43,     0.750,    5.95,   16.91,  22.54
            1,      0.750,    5.58,   18.05,  24.06,      0.375,   12.32,    8.17,  21.79,      1.500,    5.59,   36.00,  24.00,     0.750,    5.54,   18.16,  24.21
            0,      0.250,    5.40,    6.22,  24.87,      0.125,   12.27,    2.73,  21.88,      0.500,    5.43,   12.35,  24.70,     0.250,    5.37,    6.25,  24.99
            0,      0.250,    5.58,    6.01,  24.05,      0.125,   12.31,    2.73,  21.80,      0.500,    5.52,   12.15,  24.30,     0.250,    5.56,    6.04,  24.16
            1,      0.750,    4.87,   20.66,  27.55,      0.375,   12.34,    8.16,  21.76,      1.500,    4.97,   40.55,  27.03,     0.750,    4.89,   20.59,  27.45
            2,      1.250,    4.88,   34.37,  27.50,      0.625,   12.34,   13.60,  21.76,      2.500,    4.90,   68.48,  27.39,     1.250,    4.89,   34.33,  27.46
            2,      1.250,    4.91,   34.17,  27.34,      0.625,   12.27,   13.67,  21.87,      2.500,    5.04,   66.64,  26.66,     1.250,    4.97,   33.75,  27.00
            2,      1.250,    5.57,   30.11,  24.09,      0.625,   12.23,   13.72,  21.94,      2.500,    5.57,   60.28,  24.11,     1.250,    5.58,   30.08,  24.06
            2,      1.250,    6.00,   27.95,  22.36,      0.625,   12.35,   13.59,  21.74,      2.500,    5.97,   56.21,  22.48,     1.250,    5.95,   28.19,  22.56
            2,      1.250,    4.91,   34.19,  27.35,      0.625,   12.31,   13.63,  21.81,      2.500,    4.96,   67.72,  27.09,     1.250,    4.85,   34.56,  27.65
            1,      0.750,    5.45,   18.48,  24.64,      0.375,   12.19,    8.26,  22.03,      1.500,    5.54,   36.33,  24.22,     0.750,    5.50,   18.32,  24.42
            2,      1.250,    4.87,   34.46,  27.57,      0.625,   12.24,   13.70,  21.92,      2.500,    4.92,   68.18,  27.27,     1.250,    4.90,   34.25,  27.40
            3,      1.750,    4.97,   47.26,  27.00,      0.875,   12.33,   19.05,  21.78,      3.500,    4.99,   94.06,  26.88,     1.750,    4.99,   47.06,  26.89
            1,      0.750,    5.58,   18.03,  24.04,      0.375,   12.21,    8.24,  21.98,      1.500,    5.60,   35.96,  23.97,     0.750,    5.55,   18.12,  24.17
            3,      1.750,    5.09,   46.17,  26.38,      0.875,   12.23,   19.21,  21.96,      3.500,    5.13,   91.49,  26.14,     1.750,    5.07,   46.34,  26.48
            3,      1.750,    5.97,   39.34,  22.48,      0.875,   12.28,   19.12,  21.86,      3.500,    6.01,   78.14,  22.33,     1.750,    5.98,   39.30,  22.46
            3,      1.750,    4.98,   47.19,  26.96,      0.875,   12.28,   19.12,  21.85,      3.500,    5.00,   93.99,  26.85,     1.750,    4.93,   47.69,  27.25
            3,      1.750,    5.67,   41.45,  23.68,      0.875,   12.33,   19.05,  21.78,      3.500,    5.69,   82.55,  23.59,     1.750,    5.67,   41.44,  23.68
            2,      1.250,    5.52,   30.39,  24.31,      0.625,   12.37,   13.56,  21.70,      2.500,    5.48,   61.24,  24.49,     1.250,    5.47,   30.69,  24.55
            3,      1.750,    5.01,   46.91,  26.80,      0.875,   12.30,   19.09,  21.82,      3.500,    5.05,   93.07,  26.59,     1.750,    4.98,   47.12,  26.93
            4,      2.250,    5.09,   59.28,  26.35,      1.125,   12.21,   24.74,  21.99,      4.500,    5.14,  117.45,  26.10,     2.250,    5.09,   59.30,  26.36
            2,      1.250,    5.58,   30.07,  24.05,      0.625,   12.34,   13.59,  21.75,      2.500,    5.60,   59.97,  23.99,     1.250,    5.54,   30.29,  24.23
            4,      2.250,    5.12,   58.95,  26.20,      1.125,   12.26,   24.62,  21.89,      4.500,    5.14,  117.42,  26.09,     2.250,    5.21,   57.97,  25.77
            4,      2.250,    4.98,   60.58,  26.93,      1.125,   12.30,   24.56,  21.83,      4.500,    5.07,  119.01,  26.45,     2.250,    5.06,   59.63,  26.50
            4,      2.250,    6.03,   50.08,  22.26,      1.125,   12.34,   24.47,  21.75,      4.500,    5.99,  100.79,  22.40,     2.250,    5.97,   50.57,  22.47
            4,      2.250,    5.70,   53.00,  23.56,      1.125,   12.29,   24.57,  21.84,      4.500,    5.73,  105.36,  23.41,     2.250,    5.69,   53.11,  23.60
            3,      1.750,    5.57,   42.14,  24.08,      0.875,   12.26,   19.16,  21.90,      3.500,    5.57,   84.33,  24.09,     1.750,    5.53,   42.51,  24.29
            3,      1.750,    5.63,   41.70,  23.83,      0.875,   12.25,   19.17,  21.91,      3.500,    5.68,   82.67,  23.62,     1.750,    5.63,   41.75,  23.86
            4,      2.250,    5.00,   60.36,  26.83,      1.125,   12.33,   24.49,  21.77,      4.500,    5.11,  118.30,  26.29,     2.250,    5.02,   60.17,  26.74
            5,      2.750,    5.22,   70.77,  25.74,      1.375,   12.27,   30.09,  21.88,      5.500,    5.20,  141.88,  25.80,     2.750,    5.83,   63.29,  23.02
            5,      2.750,    5.06,   72.97,  26.53,      1.375,   12.27,   30.09,  21.89,      5.500,    5.08,  145.31,  26.42,     2.750,    5.49,   67.22,  24.44
            5,      2.750,    5.08,   72.69,  26.43,      1.375,   12.32,   29.97,  21.80,      5.500,    5.09,  145.14,  26.39,     2.750,    5.46,   67.61,  24.59
            5,      2.750,    6.01,   61.39,  22.33,      1.375,   12.31,   29.98,  21.81,      5.500,    6.04,  122.14,  22.21,     2.750,    6.96,   53.05,  19.29
            5,      2.750,    5.74,   64.30,  23.38,      1.375,   12.32,   29.96,  21.79,      5.500,    5.75,  128.41,  23.35,     2.750,    5.96,   61.98,  22.54
            4,      2.250,    5.64,   53.57,  23.81,      1.125,   12.31,   24.53,  21.80,      4.500,    5.68,  106.33,  23.63,     2.250,    5.64,   53.58,  23.81
            5,      2.750,    5.07,   72.83,  26.48,      1.375,   12.28,   30.05,  21.86,      5.500,    5.15,  143.32,  26.06,     2.750,    5.45,   67.70,  24.62
            6,      3.250,    5.07,   85.95,  26.45,      1.625,   12.37,   35.26,  21.70,      6.500,    5.13,  170.19,  26.18,     3.250,    5.45,   80.06,  24.63
            4,      2.250,    5.70,   53.01,  23.56,      1.125,   12.32,   24.51,  21.79,      4.500,    5.68,  106.26,  23.61,     2.250,    5.68,   53.19,  23.64
            6,      3.250,    5.29,   82.51,  25.39,      1.625,   12.33,   35.39,  21.78,      6.500,    5.32,  164.03,  25.24,     3.250,    5.78,   75.52,  23.24
            6,      3.250,    5.05,   86.39,  26.58,      1.625,   12.27,   35.55,  21.87,      6.500,    5.10,  171.04,  26.31,     3.250,    5.37,   81.17,  24.98
            6,      3.250,    5.72,   76.22,  23.45,      1.625,   12.31,   35.43,  21.80,      6.500,    5.76,  151.41,  23.29,     3.250,    6.03,   72.36,  22.26
            7,      3.750,    5.05,   99.62,  26.57,      1.875,   12.37,   40.69,  21.70,      7.500,    5.16,  195.20,  26.03,     3.750,    5.47,   91.94,  24.52
            6,      3.250,    6.02,   72.42,  22.28,      1.625,   12.27,   35.54,  21.87,      6.500,    6.01,  145.19,  22.34,     3.250,    6.96,   62.68,  19.29
            5,      2.750,    5.56,   66.41,  24.15,      1.375,   12.33,   29.94,  21.77,      5.500,    5.64,  130.79,  23.78,     2.750,    6.45,   57.20,  20.80
            6,      3.250,    4.96,   88.01,  27.08,      1.625,   12.30,   35.48,  21.83,      6.500,    5.12,  170.53,  26.24,     3.250,    5.40,   80.71,  24.83
            7,      3.750,    5.17,   97.41,  25.98,      1.875,   12.36,   40.72,  21.72,      7.500,    5.27,  191.03,  25.47,     3.750,    5.74,   87.66,  23.38
            5,      2.750,    5.68,   64.95,  23.62,      1.375,   12.32,   29.96,  21.79,      5.500,    5.72,  128.98,  23.45,     2.750,    5.85,   63.09,  22.94
            7,      3.750,    4.99,  100.91,  26.91,      1.875,   12.30,   40.92,  21.82,      7.500,    5.14,  195.98,  26.13,     3.750,    5.49,   91.72,  24.46
            7,      3.750,    5.72,   88.04,  23.48,      1.875,   12.36,   40.71,  21.71,      7.500,    5.74,  175.32,  23.38,     3.750,    5.87,   85.81,  22.88
            7,      3.750,    6.03,   83.51,  22.27,      1.875,   12.32,   40.85,  21.79,      7.500,    6.07,  165.91,  22.12,     3.750,    6.99,   72.02,  19.20
            8,      4.250,    5.01,  113.87,  26.79,      2.125,   12.39,   46.05,  21.67,      8.500,    5.15,  221.71,  26.08,     4.250,    5.50,  103.72,  24.40
            6,      3.250,    5.57,   78.35,  24.11,      1.625,   12.33,   35.37,  21.77,      6.500,    5.71,  152.68,  23.49,     3.250,    6.43,   67.82,  20.87
            7,      3.750,    5.04,   99.88,  26.64,      1.875,   12.32,   40.85,  21.79,      7.500,    5.12,  196.53,  26.20,     3.750,    5.44,   92.46,  24.66
            8,      4.250,    5.07,  112.49,  26.47,      2.125,   12.34,   46.22,  21.75,      8.500,    5.24,  217.73,  25.62,     4.250,    5.67,  100.59,  23.67
            6,      3.250,    5.73,   76.16,  23.44,      1.625,   12.37,   35.26,  21.70,      6.500,    5.77,  151.22,  23.26,     3.250,    5.89,   74.08,  22.80
            8,      4.250,    5.04,  113.13,  26.62,      2.125,   12.31,   46.33,  21.80,      8.500,    5.13,  222.51,  26.18,     4.250,    5.48,  104.06,  24.49
            8,      4.250,    5.76,   99.10,  23.32,      2.125,   12.31,   46.36,  21.81,      8.500,    5.78,  197.22,  23.20,     4.250,    5.87,   97.10,  22.85
            8,      4.250,    6.01,   94.83,  22.31,      2.125,   12.39,   46.03,  21.66,      8.500,    6.03,  189.31,  22.27,     4.250,    7.05,   80.86,  19.03
            7,      3.750,    5.64,   89.29,  23.81,      1.875,   12.23,   41.14,  21.94,      7.500,    5.72,  176.08,  23.48,     3.750,    6.47,   77.83,  20.76
            9,      4.750,    5.02,  127.11,  26.76,      2.375,   12.39,   51.48,  21.67,      9.500,    5.27,  242.07,  25.48,     4.750,    5.91,  107.94,  22.72
            8,      4.250,    4.88,  116.81,  27.48,      2.125,   12.36,   46.14,  21.72,      8.500,    5.11,  223.13,  26.25,     4.250,    5.51,  103.56,  24.37
            9,      4.750,    4.83,  132.13,  27.82,      2.375,   12.34,   51.68,  21.76,      9.500,    5.09,  250.64,  26.38,     4.750,    5.50,  115.98,  24.42
            9,      4.750,    4.77,  133.75,  28.16,      2.375,   12.31,   51.78,  21.80,      9.500,    5.05,  252.27,  26.55,     4.750,    5.56,  114.70,  24.15
            7,      3.750,    5.71,   88.21,  23.52,      1.875,   12.37,   40.68,  21.70,      7.500,    5.78,  174.05,  23.21,     3.750,    5.77,   87.18,  23.25
            9,      4.750,    4.87,  130.82,  27.54,      2.375,   12.40,   51.39,  21.64,      9.500,    5.14,  247.85,  26.09,     4.750,    5.52,  115.49,  24.31
            9,      4.750,    5.57,  114.51,  24.11,      2.375,   12.45,   51.21,  21.56,      9.500,    5.83,  218.80,  23.03,     4.750,    6.15,  103.70,  21.83
            9,      4.750,    6.06,  105.13,  22.13,      2.375,   12.30,   51.83,  21.82,      9.500,    6.06,  210.26,  22.13,     4.750,    7.05,   90.41,  19.03
           10,      5.250,    4.67,  150.77,  28.72,      2.625,   12.32,   57.21,  21.79,     10.500,    5.10,  276.41,  26.32,     5.250,    5.46,  129.08,  24.59
            8,      4.250,    5.68,  100.37,  23.62,      2.125,   12.29,   46.41,  21.84,      8.500,    5.73,  199.27,  23.44,     4.250,    6.56,   87.00,  20.47
           10,      5.250,    4.70,  149.95,  28.56,      2.625,   12.47,   56.51,  21.53,     10.500,    5.05,  279.22,  26.59,     5.250,    5.54,  127.17,  24.22
           10,      5.250,    2.06,  341.33,  65.02,      2.625,   12.48,   56.45,  21.50,     10.500,    5.05,  279.22,  26.59,     5.250,    5.73,  122.99,  23.43
            8,      4.250,    5.72,   99.67,  23.45,      2.125,   12.38,   46.07,  21.68,      8.500,    5.77,  197.89,  23.28,     4.250,    5.89,   96.85,  22.79
           10,      5.250,    5.31,  132.79,  25.29,      2.625,   12.47,   56.49,  21.52,     10.500,    5.80,  242.98,  23.14,     5.250,    6.02,  117.09,  22.30
           11,      5.750,    4.62,  167.07,  29.06,      2.875,   12.44,   62.01,  21.57,     11.500,    4.88,  316.13,  27.49,     5.750,    5.61,  137.50,  23.91
           10,      5.250,    4.67,  150.87,  28.74,      2.625,   12.47,   56.52,  21.53,     10.500,    5.01,  281.04,  26.77,     5.250,    5.52,  127.69,  24.32
            9,      4.750,    5.60,  113.82,  23.96,      2.375,   12.25,   52.06,  21.92,      9.500,    5.73,  222.47,  23.42,     4.750,    6.55,   97.33,  20.49
           10,      5.250,    6.05,  116.41,  22.17,      2.625,   12.38,   56.93,  21.69,     10.500,    6.04,  233.46,  22.23,     5.250,    7.08,   99.53,  18.96
           11,      5.750,    2.22,  347.31,  60.40,      2.875,   12.41,   62.19,  21.63,     11.500,    4.92,  313.83,  27.29,     5.750,    5.83,  132.45,  23.04
           11,      5.750,    4.58,  168.34,  29.28,      2.875,   12.42,   62.14,  21.61,     11.500,    5.02,  307.62,  26.75,     5.750,    5.55,  139.10,  24.19
           12,      6.250,    2.36,  354.94,  56.79,      3.125,   12.54,   66.88,  21.40,     12.500,    5.02,  333.89,  26.71,     6.250,    5.93,  141.51,  22.64
            9,      4.750,    5.53,  115.36,  24.29,      2.375,   12.39,   51.44,  21.66,      9.500,    5.80,  219.96,  23.15,     4.750,    5.67,  112.40,  23.66
           11,      5.750,    4.90,  157.60,  27.41,      2.875,   12.43,   62.11,  21.60,     11.500,    5.78,  267.26,  23.24,     5.750,    6.04,  127.74,  22.22
           10,      5.250,    5.54,  127.10,  24.21,      2.625,   12.48,   56.46,  21.51,     10.500,    5.69,  247.80,  23.60,     5.250,    6.60,  106.70,  20.32
           11,      5.750,    4.53,  170.51,  29.65,      2.875,   12.51,   61.69,  21.46,     11.500,    4.94,  312.33,  27.16,     5.750,    5.51,  140.19,  24.38
           12,      6.250,    4.41,  190.07,  30.41,      3.125,   12.46,   67.32,  21.54,     12.500,    4.96,  338.23,  27.06,     6.250,    5.71,  146.89,  23.50
           11,      5.750,    6.13,  125.88,  21.89,      2.875,   12.47,   61.89,  21.53,     11.500,    6.03,  256.09,  22.27,     5.750,    7.12,  108.38,  18.85
           13,      6.750,    2.61,  347.50,  51.48,      3.375,   12.55,   72.20,  21.39,     13.500,    2.56,  706.94,  52.37,     6.750,    5.96,  152.09,  22.53
           12,      6.250,    4.25,  197.49,  31.60,      3.125,   12.44,   67.46,  21.59,     12.500,    4.99,  335.94,  26.88,     6.250,    5.62,  149.16,  23.87
           10,      5.250,    5.30,  133.05,  25.34,      2.625,   12.34,   57.13,  21.76,     10.500,    5.85,  240.86,  22.94,     5.250,    6.01,  117.31,  22.34
           13,      6.750,    2.59,  349.56,  51.79,      3.375,   12.51,   72.40,  21.45,     13.500,    4.79,  378.66,  28.05,     6.750,    5.72,  158.38,  23.46
           12,      6.250,    4.32,  194.31,  31.09,      3.125,   12.54,   66.90,  21.41,     12.500,    5.82,  288.05,  23.04,     6.250,    6.32,  132.84,  21.25
           13,      6.750,    2.59,  349.56,  51.79,      3.375,   12.52,   72.37,  21.44,     13.500,    4.63,  391.04,  28.97,     6.750,    5.68,  159.47,  23.63
           14,      7.250,    4.18,  232.85,  32.12,      3.625,   12.61,   77.20,  21.30,     14.500,    2.76,  704.17,  48.56,     7.250,    5.95,  163.47,  22.55
           12,      6.250,    4.29,  195.33,  31.25,      3.125,   12.45,   67.36,  21.55,     12.500,    4.92,  341.33,  27.31,     6.250,    5.62,  149.30,  23.89
           11,      5.750,    5.48,  140.79,  24.49,      2.875,   12.40,   62.23,  21.65,     11.500,    5.70,  270.71,  23.54,     5.750,    6.62,  116.61,  20.28
           12,      6.250,    6.06,  138.47,  22.16,      3.125,   12.44,   67.41,  21.57,     12.500,    6.13,  273.75,  21.90,     6.250,    7.17,  117.00,  18.72
           14,      7.250,    3.77,  258.16,  35.61,      3.625,   12.47,   78.04,  21.53,     14.500,    4.71,  412.80,  28.47,     7.250,    5.68,  171.37,  23.64
           11,      5.750,    2.20,  350.70,  60.99,      2.875,   12.41,   62.18,  21.63,     11.500,    5.80,  266.31,  23.16,     5.750,    5.78,  133.53,  23.22
           15,      7.750,    3.50,  297.54,  38.39,      3.875,   12.60,   82.57,  21.31,     15.500,    2.91,  714.60,  46.10,     7.750,    6.01,  173.17,  22.34
           14,      7.250,    2.76,  352.08,  48.56,      3.625,   12.53,   77.67,  21.43,     14.500,    4.36,  445.93,  30.75,     7.250,    5.74,  169.54,  23.38
           13,      6.750,    2.57,  352.48,  52.22,      3.375,   12.49,   72.55,  21.50,     13.500,    4.74,  382.01,  28.30,     6.750,    5.66,  160.13,  23.72
           15,      7.750,    3.22,  322.99,  41.68,      3.875,   12.60,   82.55,  21.30,     15.500,    2.95,  704.44,  45.45,     7.750,    5.73,  181.69,  23.44
           13,      6.750,    4.10,  220.96,  32.74,      3.375,   12.49,   72.54,  21.49,     13.500,    5.85,  309.94,  22.96,     6.750,    6.21,  145.88,  21.61
           16,      8.250,    3.13,  353.96,  42.90,      4.125,   12.55,   88.20,  21.38,     16.500,    4.48,  493.88,  29.93,     8.250,    6.17,  179.60,  21.77
           12,      6.250,    5.42,  154.71,  24.75,      3.125,   12.39,   67.68,  21.66,     12.500,    5.65,  296.87,  23.75,     6.250,    6.67,  125.76,  20.12
           12,      6.250,    2.42,  347.27,  55.56,      3.125,   12.44,   67.41,  21.57,     12.500,    5.74,  292.41,  23.39,     6.250,    6.00,  139.91,  22.39
           13,      6.750,    6.09,  148.72,  22.03,      3.375,   12.54,   72.22,  21.40,     13.500,    6.18,  293.01,  21.70,     6.750,    7.18,  126.17,  18.69
           16,      8.250,    3.11,  356.06,  43.16,      4.125,   12.71,   87.13,  21.12,     16.500,    3.10,  715.17,  43.34,     8.250,    5.87,  188.58,  22.86
           15,      7.750,    3.30,  315.66,  40.73,      3.875,   12.58,   82.67,  21.34,     15.500,    4.61,  451.07,  29.10,     7.750,    5.71,  182.14,  23.50
           14,      7.250,    2.77,  351.69,  48.51,      3.625,   12.60,   77.26,  21.31,     14.500,    4.53,  429.31,  29.61,     7.250,    5.64,  172.49,  23.79
           17,      8.750,    3.31,  355.29,  40.60,      4.375,   12.60,   93.24,  21.31,     17.500,    3.26,  720.63,  41.18,     8.750,    6.05,  193.99,  22.17
           17,      8.750,    3.24,  362.59,  41.44,      4.375,   12.63,   93.00,  21.26,     17.500,    3.26,  719.50,  41.11,     8.750,    5.86,  200.47,  22.91
           14,      7.250,    5.12,  189.90,  26.19,      3.625,   12.64,   76.98,  21.24,     14.500,    5.89,  330.41,  22.79,     7.250,    6.16,  158.01,  21.79
           13,      6.750,    2.59,  349.70,  51.81,      3.375,   12.54,   72.22,  21.40,     13.500,    5.78,  313.24,  23.20,     6.750,    6.04,  149.88,  22.20
           16,      8.250,    3.12,  355.47,  43.09,      4.125,   12.73,   86.99,  21.09,     16.500,    3.09,  717.07,  43.46,     8.250,    5.91,  187.51,  22.73
           13,      6.750,    5.23,  173.38,  25.69,      3.375,   12.44,   72.81,  21.57,     13.500,    5.62,  322.54,  23.89,     6.750,    6.66,  135.95,  20.14
           18,      9.250,    3.44,  360.73,  39.00,      4.625,   12.62,   98.35,  21.27,     18.500,    3.42,  725.35,  39.21,     9.250,    6.16,  201.40,  21.77
           15,      7.750,    3.54,  294.01,  37.94,      3.875,   12.52,   83.11,  21.45,     15.500,    4.52,  460.16,  29.69,     7.750,    5.82,  178.84,  23.08
           18,      9.250,    3.42,  363.54,  39.30,      4.625,   12.75,   97.39,  21.06,     18.500,    3.44,  722.11,  39.03,     9.250,    5.87,  211.66,  22.88
           17,      8.750,    3.24,  362.59,  41.44,      4.375,   12.60,   93.17,  21.30,     17.500,    3.28,  716.13,  40.92,     8.750,    5.88,  199.70,  22.82
           14,      7.250,    6.11,  159.25,  21.97,      3.625,   12.57,   77.43,  21.36,     14.500,    6.14,  317.13,  21.87,     7.250,    7.23,  134.66,  18.57
           20,     10.250,    3.77,  364.68,  35.58,      5.125,   12.71,  108.21,  21.12,     20.500,    3.77,  729.96,  35.61,    10.250,    6.29,  218.60,  21.33
