,experiment,cloud,env,env_type,nodes,application,metric,value,gpu_count
81,google/gke/gpu,google,gke,gpu,32,amg2023,fom_overall,1851252000.0,256
82,google/gke/gpu,google,gke,gpu,32,amg2023,fom_overall,2133886000.0,256
83,google/gke/gpu,google,gke,gpu,8,amg2023,fom_overall,757596700.0,64
84,google/gke/gpu,google,gke,gpu,8,amg2023,fom_overall,760987600.0,64
85,google/gke/gpu,google,gke,gpu,8,amg2023,fom_overall,749593100.0,64
86,google/gke/gpu,google,gke,gpu,8,amg2023,fom_overall,760180300.0,64
87,google/gke/gpu,google,gke,gpu,8,amg2023,fom_overall,728325500.0,64
88,google/gke/gpu,google,gke,gpu,8,amg2023,fom_overall,792779800.0,64
89,google/gke/gpu,google,gke,gpu,8,amg2023,fom_overall,843100400.0,64
90,google/gke/gpu,google,gke,gpu,8,amg2023,fom_overall,815803400.0,64
91,google/gke/gpu,google,gke,gpu,8,amg2023,fom_overall,805738600.0,64
92,google/gke/gpu,google,gke,gpu,8,amg2023,fom_overall,782716800.0,64
93,google/gke/gpu,google,gke,gpu,16,amg2023,fom_overall,1087193000.0,128
94,google/gke/gpu,google,gke,gpu,16,amg2023,fom_overall,1118699000.0,128
95,google/gke/gpu,google,gke,gpu,16,amg2023,fom_overall,1162124000.0,128
96,google/gke/gpu,google,gke,gpu,16,amg2023,fom_overall,1099081000.0,128
97,google/gke/gpu,google,gke,gpu,16,amg2023,fom_overall,1070153000.0,128
98,google/gke/gpu,google,gke,gpu,4,amg2023,fom_overall,413796900.0,32
99,google/gke/gpu,google,gke,gpu,4,amg2023,fom_overall,432898400.0,32
100,google/gke/gpu,google,gke,gpu,4,amg2023,fom_overall,535816300.0,32
101,google/gke/gpu,google,gke,gpu,4,amg2023,fom_overall,409547900.0,32
102,google/gke/gpu,google,gke,gpu,4,amg2023,fom_overall,411033100.0,32
103,google/compute-engine/cpu,google,compute-engine,cpu,64,amg2023,fom_overall,656974300.0,0
104,google/compute-engine/cpu,google,compute-engine,cpu,64,amg2023,fom_overall,657376700.0,0
105,google/compute-engine/cpu,google,compute-engine,cpu,64,amg2023,fom_overall,656119400.0,0
106,google/compute-engine/cpu,google,compute-engine,cpu,64,amg2023,fom_overall,663868800.0,0
107,google/compute-engine/cpu,google,compute-engine,cpu,64,amg2023,fom_overall,664440800.0,0
108,google/compute-engine/cpu,google,compute-engine,cpu,32,amg2023,fom_overall,350264600.0,0
109,google/compute-engine/cpu,google,compute-engine,cpu,32,amg2023,fom_overall,350295000.0,0
110,google/compute-engine/cpu,google,compute-engine,cpu,32,amg2023,fom_overall,345510000.0,0
111,google/compute-engine/cpu,google,compute-engine,cpu,32,amg2023,fom_overall,348024700.0,0
112,google/compute-engine/cpu,google,compute-engine,cpu,32,amg2023,fom_overall,347763300.0,0
113,google/compute-engine/cpu,google,compute-engine,cpu,128,amg2023,fom_overall,1228049000.0,0
114,google/compute-engine/cpu,google,compute-engine,cpu,128,amg2023,fom_overall,1220931000.0,0
115,google/compute-engine/cpu,google,compute-engine,cpu,128,amg2023,fom_overall,1230584000.0,0
116,google/compute-engine/cpu,google,compute-engine,cpu,128,amg2023,fom_overall,1230894000.0,0
117,google/compute-engine/cpu,google,compute-engine,cpu,128,amg2023,fom_overall,1228898000.0,0
118,google/compute-engine/cpu,google,compute-engine,cpu,256,amg2023,fom_overall,2291143000.0,0
119,google/compute-engine/cpu,google,compute-engine,cpu,256,amg2023,fom_overall,2236091000.0,0
120,google/compute-engine/cpu,google,compute-engine,cpu,256,amg2023,fom_overall,2323604000.0,0
121,google/compute-engine/cpu,google,compute-engine,cpu,256,amg2023,fom_overall,2356129000.0,0
122,google/compute-engine/cpu,google,compute-engine,cpu,256,amg2023,fom_overall,2209004000.0,0
123,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,129899500.0,256
124,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,61800020.0,256
125,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,63262640.0,256
126,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,61627680.0,256
127,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,127703000.0,256
128,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,138134000.0,256
129,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,59378990.0,256
130,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,129276400.0,256
131,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,135202900.0,256
132,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,59041540.0,256
133,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,259898500.0,256
134,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,266374900.0,256
135,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,230774000.0,256
136,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,246485400.0,256
137,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,257431800.0,256
138,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,55222280.0,64
139,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,25127860.0,64
140,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,59923460.0,64
141,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,32338460.0,64
142,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,61452900.0,64
143,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,60436550.0,64
144,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,28825980.0,64
145,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,33262690.0,64
146,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,63823100.0,64
147,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,32892270.0,64
148,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,96894890.0,64
149,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,88747010.0,64
150,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,93838770.0,64
151,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,98365150.0,64
152,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,95231500.0,64
153,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_overall,46057790.0,128
154,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_overall,44410840.0,128
155,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_overall,41276870.0,128
156,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_overall,41342760.0,128
157,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_overall,42584140.0,128
158,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_overall,147780300.0,128
159,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_overall,137405500.0,128
160,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_overall,150096300.0,128
161,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_overall,140665100.0,128
162,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_overall,139996000.0,128
163,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,13539900.0,32
164,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,14100280.0,32
165,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,13943990.0,32
166,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,14065390.0,32
167,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,13531120.0,32
168,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,45734090.0,32
169,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,47367990.0,32
170,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,27309260.0,32
171,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,57098710.0,32
172,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,29130980.0,32
173,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,27556460.0,32
174,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,54312350.0,32
175,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,50149140.0,32
176,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,28575610.0,32
177,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,25208920.0,32
178,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,95832100.0,32
179,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,92294350.0,32
180,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,77948990.0,32
181,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,87667250.0,32
182,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,94908440.0,32
183,on-premises/dane/cpu,on-premises,dane,cpu,64,amg2023,fom_overall,2023763000.0,0
184,on-premises/dane/cpu,on-premises,dane,cpu,64,amg2023,fom_overall,2060869000.0,0
185,on-premises/dane/cpu,on-premises,dane,cpu,64,amg2023,fom_overall,2060767000.0,0
186,on-premises/dane/cpu,on-premises,dane,cpu,64,amg2023,fom_overall,2022302000.0,0
187,on-premises/dane/cpu,on-premises,dane,cpu,64,amg2023,fom_overall,2056973000.0,0
188,on-premises/dane/cpu,on-premises,dane,cpu,32,amg2023,fom_overall,1109222000.0,0
189,on-premises/dane/cpu,on-premises,dane,cpu,32,amg2023,fom_overall,1111017000.0,0
190,on-premises/dane/cpu,on-premises,dane,cpu,32,amg2023,fom_overall,1114988000.0,0
191,on-premises/dane/cpu,on-premises,dane,cpu,32,amg2023,fom_overall,1109548000.0,0
192,on-premises/dane/cpu,on-premises,dane,cpu,32,amg2023,fom_overall,1111159000.0,0
193,on-premises/dane/cpu,on-premises,dane,cpu,128,amg2023,fom_overall,4098262000.0,0
194,on-premises/dane/cpu,on-premises,dane,cpu,128,amg2023,fom_overall,4054452000.0,0
195,on-premises/dane/cpu,on-premises,dane,cpu,128,amg2023,fom_overall,4025269000.0,0
196,on-premises/dane/cpu,on-premises,dane,cpu,128,amg2023,fom_overall,4028536000.0,0
197,on-premises/dane/cpu,on-premises,dane,cpu,128,amg2023,fom_overall,4037029000.0,0
198,on-premises/dane/cpu,on-premises,dane,cpu,256,amg2023,fom_overall,7815293000.0,0
199,on-premises/dane/cpu,on-premises,dane,cpu,256,amg2023,fom_overall,7886643000.0,0
200,on-premises/dane/cpu,on-premises,dane,cpu,256,amg2023,fom_overall,7876031000.0,0
201,on-premises/dane/cpu,on-premises,dane,cpu,256,amg2023,fom_overall,7862624000.0,0
202,on-premises/dane/cpu,on-premises,dane,cpu,256,amg2023,fom_overall,7755169000.0,0
203,on-premises/lassen/gpu,on-premises,lassen,gpu,64,amg2023,fom_overall,247012000.0,256
204,on-premises/lassen/gpu,on-premises,lassen,gpu,64,amg2023,fom_overall,242410900.0,256
205,on-premises/lassen/gpu,on-premises,lassen,gpu,64,amg2023,fom_overall,243351900.0,256
206,on-premises/lassen/gpu,on-premises,lassen,gpu,64,amg2023,fom_overall,241762500.0,256
207,on-premises/lassen/gpu,on-premises,lassen,gpu,32,amg2023,fom_overall,235606000.0,128
208,on-premises/lassen/gpu,on-premises,lassen,gpu,32,amg2023,fom_overall,235882000.0,128
209,on-premises/lassen/gpu,on-premises,lassen,gpu,32,amg2023,fom_overall,225182700.0,128
210,on-premises/lassen/gpu,on-premises,lassen,gpu,32,amg2023,fom_overall,228386200.0,128
211,on-premises/lassen/gpu,on-premises,lassen,gpu,32,amg2023,fom_overall,172452900.0,128
212,on-premises/lassen/gpu,on-premises,lassen,gpu,8,amg2023,fom_overall,161118000.0,32
213,on-premises/lassen/gpu,on-premises,lassen,gpu,8,amg2023,fom_overall,161813500.0,32
214,on-premises/lassen/gpu,on-premises,lassen,gpu,8,amg2023,fom_overall,160780900.0,32
215,on-premises/lassen/gpu,on-premises,lassen,gpu,8,amg2023,fom_overall,161921700.0,32
216,on-premises/lassen/gpu,on-premises,lassen,gpu,8,amg2023,fom_overall,44131770.0,32
217,on-premises/lassen/gpu,on-premises,lassen,gpu,16,amg2023,fom_overall,109501400.0,64
218,on-premises/lassen/gpu,on-premises,lassen,gpu,16,amg2023,fom_overall,73930310.0,64
219,on-premises/lassen/gpu,on-premises,lassen,gpu,16,amg2023,fom_overall,74010490.0,64
220,on-premises/lassen/gpu,on-premises,lassen,gpu,16,amg2023,fom_overall,78301370.0,64
221,on-premises/lassen/gpu,on-premises,lassen,gpu,16,amg2023,fom_overall,124910300.0,64
222,aws/eks/cpu,aws,eks,cpu,64,amg2023,fom_overall,1274952000.0,0
223,aws/eks/cpu,aws,eks,cpu,64,amg2023,fom_overall,1252490000.0,0
224,aws/eks/cpu,aws,eks,cpu,64,amg2023,fom_overall,1268433000.0,0
225,aws/eks/cpu,aws,eks,cpu,64,amg2023,fom_overall,1282374000.0,0
226,aws/eks/cpu,aws,eks,cpu,64,amg2023,fom_overall,1247575000.0,0
227,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_overall,666573200.0,0
228,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_overall,670330200.0,0
229,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_overall,663288300.0,0
230,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_overall,668815600.0,0
231,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_overall,671058600.0,0
232,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_overall,255273800.0,0
233,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_overall,254866800.0,0
234,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_overall,255412000.0,0
235,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_overall,255406700.0,0
236,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_overall,253543900.0,0
237,aws/eks/cpu,aws,eks,cpu,128,amg2023,fom_overall,2170373000.0,0
238,aws/eks/cpu,aws,eks,cpu,128,amg2023,fom_overall,2151158000.0,0
239,aws/eks/cpu,aws,eks,cpu,128,amg2023,fom_overall,2182665000.0,0
240,aws/eks/cpu,aws,eks,cpu,128,amg2023,fom_overall,2142316000.0,0
241,aws/eks/cpu,aws,eks,cpu,128,amg2023,fom_overall,2157055000.0,0
242,aws/eks/cpu,aws,eks,cpu,256,amg2023,fom_overall,4113864000.0,0
243,aws/eks/cpu,aws,eks,cpu,256,amg2023,fom_overall,4020093000.0,0
244,aws/eks/cpu,aws,eks,cpu,256,amg2023,fom_overall,4083105000.0,0
245,aws/eks/cpu,aws,eks,cpu,256,amg2023,fom_overall,4016891000.0,0
246,aws/eks/cpu,aws,eks,cpu,256,amg2023,fom_overall,4065413000.0,0
247,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1615444000.0,64
248,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1619170000.0,64
249,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1619982000.0,64
250,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1621604000.0,64
251,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1624311000.0,64
252,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1623324000.0,64
253,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1623671000.0,64
254,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1620839000.0,64
255,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1624331000.0,64
256,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1624477000.0,64
257,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1622000000.0,64
258,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1623213000.0,64
259,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1620790000.0,64
260,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1624967000.0,64
261,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1616399000.0,64
262,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1618127000.0,64
263,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1611953000.0,64
264,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1621894000.0,64
265,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1620344000.0,64
266,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1616623000.0,64
267,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1625954000.0,64
268,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1612889000.0,64
269,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1622866000.0,64
270,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1616630000.0,64
271,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1610525000.0,64
272,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1616685000.0,64
273,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1616957000.0,64
274,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1617059000.0,64
275,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1617785000.0,64
276,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1617598000.0,64
277,aws/eks/gpu,aws,eks,gpu,16,amg2023,fom_overall,2893021000.0,128
278,aws/eks/gpu,aws,eks,gpu,16,amg2023,fom_overall,2896103000.0,128
279,aws/eks/gpu,aws,eks,gpu,16,amg2023,fom_overall,2893801000.0,128
280,aws/eks/gpu,aws,eks,gpu,16,amg2023,fom_overall,2892638000.0,128
281,aws/eks/gpu,aws,eks,gpu,16,amg2023,fom_overall,2906535000.0,128
282,aws/eks/gpu,aws,eks,gpu,16,amg2023,fom_overall,2908785000.0,128
283,aws/eks/gpu,aws,eks,gpu,16,amg2023,fom_overall,2894370000.0,128
284,aws/eks/gpu,aws,eks,gpu,16,amg2023,fom_overall,2887967000.0,128
285,aws/eks/gpu,aws,eks,gpu,16,amg2023,fom_overall,2893510000.0,128
286,aws/eks/gpu,aws,eks,gpu,16,amg2023,fom_overall,2903824000.0,128
287,aws/eks/gpu,aws,eks,gpu,16,amg2023,fom_overall,2897917000.0,128
288,aws/eks/gpu,aws,eks,gpu,16,amg2023,fom_overall,2874121000.0,128
289,aws/eks/gpu,aws,eks,gpu,16,amg2023,fom_overall,2874703000.0,128
290,aws/eks/gpu,aws,eks,gpu,16,amg2023,fom_overall,2904874000.0,128
291,aws/eks/gpu,aws,eks,gpu,16,amg2023,fom_overall,2909097000.0,128
292,aws/eks/gpu,aws,eks,gpu,4,amg2023,fom_overall,885760100.0,32
293,aws/eks/gpu,aws,eks,gpu,4,amg2023,fom_overall,883378000.0,32
294,aws/eks/gpu,aws,eks,gpu,4,amg2023,fom_overall,900216300.0,32
295,aws/eks/gpu,aws,eks,gpu,4,amg2023,fom_overall,899534400.0,32
296,aws/eks/gpu,aws,eks,gpu,4,amg2023,fom_overall,888603700.0,32
297,aws/eks/gpu,aws,eks,gpu,4,amg2023,fom_overall,903704200.0,32
298,aws/eks/gpu,aws,eks,gpu,4,amg2023,fom_overall,893241700.0,32
299,aws/eks/gpu,aws,eks,gpu,4,amg2023,fom_overall,882891200.0,32
300,aws/eks/gpu,aws,eks,gpu,4,amg2023,fom_overall,903517800.0,32
301,aws/eks/gpu,aws,eks,gpu,4,amg2023,fom_overall,901238900.0,32
302,aws/eks/gpu,aws,eks,gpu,4,amg2023,fom_overall,891380300.0,32
303,aws/eks/gpu,aws,eks,gpu,4,amg2023,fom_overall,886222200.0,32
304,aws/eks/gpu,aws,eks,gpu,4,amg2023,fom_overall,881018400.0,32
305,aws/eks/gpu,aws,eks,gpu,4,amg2023,fom_overall,900587800.0,32
306,aws/eks/gpu,aws,eks,gpu,4,amg2023,fom_overall,891476600.0,32
307,aws/eks/gpu,aws,eks,gpu,4,amg2023,fom_overall,893143800.0,32
308,aws/eks/gpu,aws,eks,gpu,4,amg2023,fom_overall,898697600.0,32
309,aws/eks/gpu,aws,eks,gpu,4,amg2023,fom_overall,897531500.0,32
310,aws/eks/gpu,aws,eks,gpu,4,amg2023,fom_overall,897887900.0,32
311,aws/eks/gpu,aws,eks,gpu,4,amg2023,fom_overall,892355500.0,32
312,aws/eks/gpu,aws,eks,gpu,4,amg2023,fom_overall,890262100.0,32
313,aws/eks/gpu,aws,eks,gpu,4,amg2023,fom_overall,893057800.0,32
