,experiment,cloud,env,env_type,nodes,application,metric,value
300,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,workload_manager_wrapper_seconds,43.075348138809204
301,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_overall,41342760.0
302,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_solve,154414200.0
303,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_setup,210094500.0
304,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,workload_manager_wrapper_seconds,41.30541491508484
305,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_overall,42584140.0
306,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_solve,161896100.0
307,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_setup,201917500.0
308,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,workload_manager_wrapper_seconds,47.33238101005554
309,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_overall,147780300.0
310,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_solve,541969500.0
311,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_setup,812061200.0
312,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,workload_manager_wrapper_seconds,49.261478900909424
313,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_overall,137405500.0
314,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_solve,497614400.0
315,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_setup,800664800.0
316,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,workload_manager_wrapper_seconds,52.947341203689575
317,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_overall,150096300.0
318,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_solve,554669600.0
319,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_setup,797599000.0
320,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,workload_manager_wrapper_seconds,47.79782819747925
321,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_overall,140665100.0
322,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_solve,509313400.0
323,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_setup,820477200.0
324,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,workload_manager_wrapper_seconds,48.48752188682556
325,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_overall,139996000.0
326,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_solve,509103400.0
327,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_setup,799777100.0
328,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,workload_manager_wrapper_seconds,151.17428994178772
329,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,13539900.0
330,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_solve,66581520.0
331,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_setup,34724380.0
332,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,workload_manager_wrapper_seconds,145.1443326473236
333,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,14100280.0
334,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_solve,67809380.0
335,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_setup,37482810.0
336,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,workload_manager_wrapper_seconds,145.92621421813965
337,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,13943990.0
338,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_solve,67753820.0
339,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_setup,36446380.0
340,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,workload_manager_wrapper_seconds,144.0187633037567
341,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,14065390.0
342,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_solve,67793370.0
343,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_setup,37251750.0
344,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,workload_manager_wrapper_seconds,151.45706629753113
345,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,13531120.0
346,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_solve,66724170.0
347,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_setup,34551240.0
348,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,workload_manager_wrapper_seconds,24.18993091583252
349,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,45734090.0
350,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_solve,177814000.0
351,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_setup,200241500.0
352,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,workload_manager_wrapper_seconds,22.24734377861023
353,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,47367990.0
354,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_solve,174104100.0
355,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_setup,257716300.0
356,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,workload_manager_wrapper_seconds,22.030134677886963
357,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,27309260.0
358,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_solve,109234200.0
359,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_setup,109245500.0
360,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,workload_manager_wrapper_seconds,20.67576241493225
361,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,57098710.0
362,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_solve,225335400.0
363,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_setup,238092900.0
364,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,workload_manager_wrapper_seconds,25.73693299293518
365,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,29130980.0
366,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_solve,120448700.0
367,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_setup,106147600.0
368,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,workload_manager_wrapper_seconds,21.26698899269104
369,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,27556460.0
370,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_solve,108983800.0
371,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_setup,114128000.0
372,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,workload_manager_wrapper_seconds,22.215587854385376
373,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,54312350.0
374,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_solve,213981800.0
375,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_setup,227679800.0
376,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,workload_manager_wrapper_seconds,22.951472520828247
377,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,50149140.0
378,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_solve,197183300.0
379,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_setup,211584200.0
380,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,workload_manager_wrapper_seconds,21.58974003791809
381,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,28575610.0
382,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_solve,117249100.0
383,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_setup,106288900.0
384,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,workload_manager_wrapper_seconds,22.17424511909485
385,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,25208920.0
386,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_solve,96758180.0
387,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_setup,115428500.0
388,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,workload_manager_wrapper_seconds,24.581323385238647
389,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,95832100.0
390,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_solve,371948600.0
391,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_setup,422067900.0
392,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,workload_manager_wrapper_seconds,34.62513017654419
393,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,92294350.0
394,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_solve,350221800.0
395,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_setup,440742500.0
396,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,workload_manager_wrapper_seconds,27.99017071723938
397,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,77948990.0
398,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_solve,288126300.0
399,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_setup,413770100.0
400,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,workload_manager_wrapper_seconds,26.115609407424927
401,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,87667250.0
402,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_solve,330096300.0
403,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_setup,431311500.0
404,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,workload_manager_wrapper_seconds,24.948203325271606
405,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_overall,94908440.0
406,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_solve,357229700.0
407,google/compute-engine/gpu,google,compute-engine,gpu,4,amg2023,fom_setup,467614700.0
408,aws/eks/cpu,aws,eks,cpu,64,amg2023,workload_manager_wrapper_seconds,86.09135460853577
409,aws/eks/cpu,aws,eks,cpu,64,amg2023,fom_overall,1274952000.0
410,aws/eks/cpu,aws,eks,cpu,64,amg2023,fom_solve,4763501000.0
411,aws/eks/cpu,aws,eks,cpu,64,amg2023,fom_setup,6470205000.0
412,aws/eks/cpu,aws,eks,cpu,64,amg2023,workload_manager_wrapper_seconds,87.22285270690918
413,aws/eks/cpu,aws,eks,cpu,64,amg2023,fom_overall,1252490000.0
414,aws/eks/cpu,aws,eks,cpu,64,amg2023,fom_solve,4675566000.0
415,aws/eks/cpu,aws,eks,cpu,64,amg2023,fom_setup,6378528000.0
416,aws/eks/cpu,aws,eks,cpu,64,amg2023,workload_manager_wrapper_seconds,86.37653017044067
417,aws/eks/cpu,aws,eks,cpu,64,amg2023,fom_overall,1268433000.0
418,aws/eks/cpu,aws,eks,cpu,64,amg2023,fom_solve,4741654000.0
419,aws/eks/cpu,aws,eks,cpu,64,amg2023,fom_setup,6423283000.0
420,aws/eks/cpu,aws,eks,cpu,64,amg2023,workload_manager_wrapper_seconds,86.09823679924011
421,aws/eks/cpu,aws,eks,cpu,64,amg2023,fom_overall,1282374000.0
422,aws/eks/cpu,aws,eks,cpu,64,amg2023,fom_solve,4819519000.0
423,aws/eks/cpu,aws,eks,cpu,64,amg2023,fom_setup,6355859000.0
424,aws/eks/cpu,aws,eks,cpu,64,amg2023,workload_manager_wrapper_seconds,87.55808353424072
425,aws/eks/cpu,aws,eks,cpu,64,amg2023,fom_overall,1247575000.0
426,aws/eks/cpu,aws,eks,cpu,64,amg2023,fom_solve,4654850000.0
427,aws/eks/cpu,aws,eks,cpu,64,amg2023,fom_setup,6366761000.0
428,aws/eks/cpu,aws,eks,cpu,32,amg2023,workload_manager_wrapper_seconds,80.56476974487305
429,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_overall,666573200.0
430,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_solve,2498868000.0
431,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_setup,3337041000.0
432,aws/eks/cpu,aws,eks,cpu,32,amg2023,workload_manager_wrapper_seconds,79.65784645080566
433,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_overall,670330200.0
434,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_solve,2500086000.0
435,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_setup,3426495000.0
436,aws/eks/cpu,aws,eks,cpu,32,amg2023,workload_manager_wrapper_seconds,80.39113903045654
437,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_overall,663288300.0
438,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_solve,2476759000.0
439,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_setup,3374050000.0
440,aws/eks/cpu,aws,eks,cpu,32,amg2023,workload_manager_wrapper_seconds,79.68017625808716
441,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_overall,668815600.0
442,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_solve,2491930000.0
443,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_setup,3432958000.0
444,aws/eks/cpu,aws,eks,cpu,32,amg2023,workload_manager_wrapper_seconds,79.54448938369751
445,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_overall,671058600.0
446,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_solve,2503186000.0
447,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_setup,3428062000.0
448,aws/eks/cpu,aws,eks,cpu,32,amg2023,workload_manager_wrapper_seconds,190.92068481445312
449,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_overall,255273800.0
450,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_solve,909266800.0
451,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_setup,1618122000.0
452,aws/eks/cpu,aws,eks,cpu,32,amg2023,workload_manager_wrapper_seconds,190.65575075149536
453,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_overall,254866800.0
454,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_solve,905490300.0
455,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_setup,1638013000.0
456,aws/eks/cpu,aws,eks,cpu,32,amg2023,workload_manager_wrapper_seconds,190.43290042877197
457,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_overall,255412000.0
458,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_solve,908753100.0
459,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_setup,1628622000.0
460,aws/eks/cpu,aws,eks,cpu,32,amg2023,workload_manager_wrapper_seconds,190.6361026763916
461,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_overall,255406700.0
462,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_solve,908810900.0
463,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_setup,1627849000.0
464,aws/eks/cpu,aws,eks,cpu,32,amg2023,workload_manager_wrapper_seconds,191.57346415519714
465,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_overall,253543900.0
466,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_solve,901168800.0
467,aws/eks/cpu,aws,eks,cpu,32,amg2023,fom_setup,1625803000.0
468,aws/eks/cpu,aws,eks,cpu,128,amg2023,workload_manager_wrapper_seconds,104.82750034332275
469,aws/eks/cpu,aws,eks,cpu,128,amg2023,fom_overall,2170373000.0
470,aws/eks/cpu,aws,eks,cpu,128,amg2023,fom_solve,7947241000.0
471,aws/eks/cpu,aws,eks,cpu,128,amg2023,fom_setup,12010470000.0
472,aws/eks/cpu,aws,eks,cpu,128,amg2023,workload_manager_wrapper_seconds,105.41735053062439
473,aws/eks/cpu,aws,eks,cpu,128,amg2023,fom_overall,2151158000.0
474,aws/eks/cpu,aws,eks,cpu,128,amg2023,fom_solve,7906156000.0
475,aws/eks/cpu,aws,eks,cpu,128,amg2023,fom_setup,11707580000.0
476,aws/eks/cpu,aws,eks,cpu,128,amg2023,workload_manager_wrapper_seconds,104.03975582122803
477,aws/eks/cpu,aws,eks,cpu,128,amg2023,fom_overall,2182665000.0
478,aws/eks/cpu,aws,eks,cpu,128,amg2023,fom_solve,8005190000.0
479,aws/eks/cpu,aws,eks,cpu,128,amg2023,fom_setup,11990610000.0
480,aws/eks/cpu,aws,eks,cpu,128,amg2023,workload_manager_wrapper_seconds,105.24046468734741
481,aws/eks/cpu,aws,eks,cpu,128,amg2023,fom_overall,2142316000.0
482,aws/eks/cpu,aws,eks,cpu,128,amg2023,fom_solve,7841141000.0
483,aws/eks/cpu,aws,eks,cpu,128,amg2023,fom_setup,11878300000.0
484,aws/eks/cpu,aws,eks,cpu,128,amg2023,workload_manager_wrapper_seconds,104.68283271789551
485,aws/eks/cpu,aws,eks,cpu,128,amg2023,fom_overall,2157055000.0
486,aws/eks/cpu,aws,eks,cpu,128,amg2023,fom_solve,7856253000.0
487,aws/eks/cpu,aws,eks,cpu,128,amg2023,fom_setup,12234870000.0
488,aws/eks/cpu,aws,eks,cpu,256,amg2023,workload_manager_wrapper_seconds,148.0871114730835
489,aws/eks/cpu,aws,eks,cpu,256,amg2023,fom_overall,4113864000.0
490,aws/eks/cpu,aws,eks,cpu,256,amg2023,fom_solve,15193440000.0
491,aws/eks/cpu,aws,eks,cpu,256,amg2023,fom_setup,21916940000.0
492,aws/eks/cpu,aws,eks,cpu,256,amg2023,workload_manager_wrapper_seconds,151.46228456497192
493,aws/eks/cpu,aws,eks,cpu,256,amg2023,fom_overall,4020093000.0
494,aws/eks/cpu,aws,eks,cpu,256,amg2023,fom_solve,14851720000.0
495,aws/eks/cpu,aws,eks,cpu,256,amg2023,fom_setup,21388680000.0
496,aws/eks/cpu,aws,eks,cpu,256,amg2023,workload_manager_wrapper_seconds,148.478741645813
497,aws/eks/cpu,aws,eks,cpu,256,amg2023,fom_overall,4083105000.0
498,aws/eks/cpu,aws,eks,cpu,256,amg2023,fom_solve,15001640000.0
499,aws/eks/cpu,aws,eks,cpu,256,amg2023,fom_setup,22255090000.0
500,aws/eks/cpu,aws,eks,cpu,256,amg2023,workload_manager_wrapper_seconds,151.04098343849182
501,aws/eks/cpu,aws,eks,cpu,256,amg2023,fom_overall,4016891000.0
502,aws/eks/cpu,aws,eks,cpu,256,amg2023,fom_solve,14800910000.0
503,aws/eks/cpu,aws,eks,cpu,256,amg2023,fom_setup,21617620000.0
504,aws/eks/cpu,aws,eks,cpu,256,amg2023,workload_manager_wrapper_seconds,149.06539583206177
505,aws/eks/cpu,aws,eks,cpu,256,amg2023,fom_overall,4065413000.0
506,aws/eks/cpu,aws,eks,cpu,256,amg2023,fom_solve,15048260000.0
507,aws/eks/cpu,aws,eks,cpu,256,amg2023,fom_setup,21450510000.0
508,aws/eks/gpu,aws,eks,gpu,8,amg2023,workload_manager_wrapper_seconds,5.694542646408081
509,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1615444000.0
510,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_solve,6101938000.0
511,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_setup,7850661000.0
512,aws/eks/gpu,aws,eks,gpu,8,amg2023,workload_manager_wrapper_seconds,5.704897880554199
513,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1619170000.0
514,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_solve,6118498000.0
515,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_setup,7856438000.0
516,aws/eks/gpu,aws,eks,gpu,8,amg2023,workload_manager_wrapper_seconds,5.6930623054504395
517,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1619982000.0
518,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_solve,6101987000.0
519,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_setup,7958750000.0
520,aws/eks/gpu,aws,eks,gpu,8,amg2023,workload_manager_wrapper_seconds,5.675273895263672
521,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1621604000.0
522,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_solve,6111814000.0
523,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_setup,7947826000.0
524,aws/eks/gpu,aws,eks,gpu,8,amg2023,workload_manager_wrapper_seconds,5.669546127319336
525,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1624311000.0
526,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_solve,6121070000.0
527,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_setup,7965886000.0
528,aws/eks/gpu,aws,eks,gpu,8,amg2023,workload_manager_wrapper_seconds,5.663049221038818
529,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1623324000.0
530,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_solve,6121658000.0
531,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_setup,7939235000.0
532,aws/eks/gpu,aws,eks,gpu,8,amg2023,workload_manager_wrapper_seconds,5.657681465148926
533,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1623671000.0
534,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_solve,6122174000.0
535,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_setup,7944930000.0
536,aws/eks/gpu,aws,eks,gpu,8,amg2023,workload_manager_wrapper_seconds,5.656991720199585
537,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1620839000.0
538,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_solve,6112035000.0
539,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_setup,7928357000.0
540,aws/eks/gpu,aws,eks,gpu,8,amg2023,workload_manager_wrapper_seconds,5.674490451812744
541,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1624331000.0
542,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_solve,6131416000.0
543,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_setup,7914219000.0
544,aws/eks/gpu,aws,eks,gpu,8,amg2023,workload_manager_wrapper_seconds,5.707859516143799
545,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1624477000.0
546,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_solve,6123574000.0
547,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_setup,7957165000.0
548,aws/eks/gpu,aws,eks,gpu,8,amg2023,workload_manager_wrapper_seconds,5.680579423904419
549,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1622000000.0
550,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_solve,6105350000.0
551,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_setup,7990393000.0
552,aws/eks/gpu,aws,eks,gpu,8,amg2023,workload_manager_wrapper_seconds,5.686631202697754
553,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1623213000.0
554,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_solve,6112869000.0
555,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_setup,7981220000.0
556,aws/eks/gpu,aws,eks,gpu,8,amg2023,workload_manager_wrapper_seconds,5.675267934799194
557,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1620790000.0
558,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_solve,6123464000.0
559,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_setup,7870035000.0
560,aws/eks/gpu,aws,eks,gpu,8,amg2023,workload_manager_wrapper_seconds,5.668794393539429
561,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1624967000.0
562,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_solve,6123174000.0
563,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_setup,7970969000.0
564,aws/eks/gpu,aws,eks,gpu,8,amg2023,workload_manager_wrapper_seconds,5.750542879104614
565,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1616399000.0
566,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_solve,6100388000.0
567,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_setup,7881012000.0
568,aws/eks/gpu,aws,eks,gpu,8,amg2023,workload_manager_wrapper_seconds,5.697852373123169
569,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1618127000.0
570,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_solve,6091718000.0
571,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_setup,7966431000.0
572,aws/eks/gpu,aws,eks,gpu,8,amg2023,workload_manager_wrapper_seconds,5.708364963531494
573,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1611953000.0
574,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_solve,6069030000.0
575,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_setup,7933208000.0
576,aws/eks/gpu,aws,eks,gpu,8,amg2023,workload_manager_wrapper_seconds,5.658093214035034
577,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1621894000.0
578,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_solve,6115280000.0
579,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_setup,7937211000.0
580,aws/eks/gpu,aws,eks,gpu,8,amg2023,workload_manager_wrapper_seconds,5.671957731246948
581,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1620344000.0
582,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_solve,6105610000.0
583,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_setup,7949033000.0
584,aws/eks/gpu,aws,eks,gpu,8,amg2023,workload_manager_wrapper_seconds,5.680787801742554
585,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1616623000.0
586,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_solve,6084266000.0
587,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_setup,7968226000.0
588,aws/eks/gpu,aws,eks,gpu,8,amg2023,workload_manager_wrapper_seconds,5.700193166732788
589,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1625954000.0
590,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_solve,6126070000.0
591,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_setup,7980015000.0
592,aws/eks/gpu,aws,eks,gpu,8,amg2023,workload_manager_wrapper_seconds,5.687803506851196
593,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1612889000.0
594,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_solve,6080211000.0
595,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_setup,7898788000.0
596,aws/eks/gpu,aws,eks,gpu,8,amg2023,workload_manager_wrapper_seconds,5.697100639343262
597,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1622866000.0
598,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_solve,6113281000.0
599,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_setup,7970738000.0
600,aws/eks/gpu,aws,eks,gpu,8,amg2023,workload_manager_wrapper_seconds,5.684210300445557
601,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1616630000.0
602,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_solve,6102834000.0
603,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_setup,7874281000.0
604,aws/eks/gpu,aws,eks,gpu,8,amg2023,workload_manager_wrapper_seconds,5.678362846374512
605,aws/eks/gpu,aws,eks,gpu,8,amg2023,fom_overall,1610525000.0
