Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Half precision ops,,,,                Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
           18,      9.250,    3.39,  366.73,  39.65,      4.625,   12.10,  102.60,  22.18,     18.500,    3.36,  739.50,  39.97,     9.250,    5.28,  234.96,  25.40
           20,     10.250,    3.74,  367.98,  35.90,      5.125,   12.25,  112.33,  21.92,     20.500,    3.73,  737.37,  35.97,    10.250,    5.65,  243.47,  23.75
           22,     11.250,    4.09,  369.38,  32.83,      5.625,   12.18,  123.92,  22.03,     22.500,    4.07,  742.66,  33.01,    11.250,    5.64,  267.66,  23.79
           24,     12.250,    4.44,  370.56,  30.25,      6.125,   12.28,  133.93,  21.87,     24.500,    4.45,  738.22,  30.13,    12.250,    5.85,  280.90,  22.93
           28,     14.250,    5.14,  371.77,  26.09,      7.125,   10.67,  179.20,  25.15,     28.500,    5.13,  745.47,  26.16,    14.250,    6.34,  301.45,  21.15
           32,     16.250,    5.85,  372.82,  22.94,      8.125,   11.96,  182.37,  22.45,     32.500,    5.86,  744.60,  22.91,    16.250,    7.14,  305.41,  18.79
           40,     20.250,    7.39,  367.67,  18.16,     10.125,   14.51,  187.36,  18.51,     40.500,    7.42,  732.50,  18.09,    20.250,    8.79,  309.10,  15.26
           48,     24.250,    8.68,  374.82,  15.46,     12.125,   17.30,  188.11,  15.51,     48.500,    8.93,  728.76,  15.03,    24.250,   10.64,  305.80,  12.61
           56,     28.250,   10.09,  375.80,  13.30,     14.125,   20.17,  187.98,  13.31,     56.500,   10.62,  714.27,  12.64,    28.250,   12.13,  312.55,  11.06
           64,     32.250,   11.52,  375.64,  11.65,     16.125,   22.98,  188.39,  11.68,     64.500,   12.25,  706.45,  10.95,    32.250,   13.80,  313.77,   9.73
           80,     40.250,   14.61,  369.86,   9.19,     20.125,   28.62,  188.74,   9.38,     80.500,   15.52,  696.23,   8.65,    40.250,   17.12,  315.51,   7.84
           96,     48.250,   17.18,  377.00,   7.81,     24.125,   34.91,  185.53,   7.69,     96.500,   19.13,  676.89,   7.01,    48.250,   20.84,  310.73,   6.44
          128,     64.250,   23.69,  363.98,   5.67,     32.125,   46.46,  185.61,   5.78,    128.500,   26.17,  659.13,   5.13,    64.250,   27.18,  317.32,   4.94
          192,     96.250,   35.08,  368.22,   3.83,     48.125,   68.50,  188.59,   3.92,    192.500,   44.21,  584.47,   3.04,    96.250,   40.55,  318.59,   3.31
          256,    128.250,   45.88,  375.16,   2.93,     64.125,   92.69,  185.72,   2.90,    256.500,   67.38,  510.90,   1.99,   128.250,   53.97,  318.96,   2.49
          512,    256.250,   91.38,  376.39,   1.47,    128.125,  181.67,  189.32,   1.48,    512.500,  176.74,  389.20,   0.76,   256.250,  107.51,  319.91,   1.25
         1024,    512.250,  182.17,  377.40,   0.74,    256.125,  362.90,  189.45,   0.74,   1024.500,  377.08,  364.66,   0.36,   512.250,  218.90,  314.08,   0.61
           17,      8.750,    3.22,  364.67,  41.68,      4.375,   12.16,   96.60,  22.08,     17.500,    3.29,  714.57,  40.83,     8.750,    5.58,  210.32,  24.04
           18,      9.250,    3.39,  365.85,  39.55,      4.625,   12.17,  102.03,  22.06,     18.500,    3.44,  722.75,  39.07,     9.250,    5.61,  221.12,  23.91
           20,     10.250,    3.74,  367.88,  35.89,      5.125,   12.21,  112.72,  21.99,     20.500,    3.75,  734.35,  35.82,    10.250,    5.75,  239.44,  23.36
           22,     11.250,    4.09,  369.10,  32.81,      5.625,   12.31,  122.71,  21.81,     22.500,    4.09,  739.13,  32.85,    11.250,    5.76,  262.28,  23.31
           24,     12.250,    4.44,  370.56,  30.25,      6.125,   12.25,  134.17,  21.91,     24.500,    4.43,  742.32,  30.30,    12.250,    6.03,  272.60,  22.25
           28,     14.250,    5.24,  365.23,  25.63,      7.125,   11.01,  173.70,  24.38,     28.500,    5.22,  732.75,  25.71,    14.250,    6.39,  299.52,  21.02
           32,     16.250,    5.84,  373.34,  22.97,      8.125,   11.98,  181.98,  22.40,     32.500,    5.95,  732.81,  22.55,    16.250,    7.14,  305.41,  18.79
           40,     20.250,    7.39,  367.67,  18.16,     10.125,   14.48,  187.70,  18.54,     40.500,    7.29,  745.77,  18.41,    20.250,    8.79,  309.10,  15.26
           48,     24.250,    8.67,  375.31,  15.48,     12.125,   17.30,  188.14,  15.52,     48.500,    8.80,  739.36,  15.24,    24.250,   10.45,  311.53,  12.85
           56,     28.250,   10.08,  376.03,  13.31,     14.125,   20.14,  188.24,  13.33,     56.500,   10.50,  721.93,  12.78,    28.250,   12.13,  312.68,  11.07
           64,     32.250,   11.50,  376.24,  11.67,     16.125,   23.39,  185.09,  11.48,     64.500,   12.20,  709.84,  11.01,    32.250,   13.79,  313.86,   9.73
           80,     40.250,   14.33,  377.10,   9.37,     20.125,   28.61,  188.82,   9.38,     80.500,   15.46,  698.81,   8.68,    40.250,   17.12,  315.59,   7.84
           96,     48.250,   17.16,  377.41,   7.82,     24.125,   34.27,  188.99,   7.83,     96.500,   18.98,  682.41,   7.07,    48.250,   20.47,  316.31,   6.56
          128,     64.250,   23.27,  370.61,   5.77,     32.125,   45.59,  189.17,   5.89,    128.500,   26.34,  654.72,   5.10,    64.250,   27.18,  317.25,   4.94
          192,     96.250,   35.65,  362.37,   3.76,     48.125,   68.46,  188.71,   3.92,    192.500,   44.86,  575.89,   2.99,    96.250,   40.53,  318.71,   3.31
          256,    128.250,   45.87,  375.30,   2.93,     64.125,   90.99,  189.18,   2.95,    256.500,   67.39,  510.86,   1.99,   128.250,   53.91,  319.28,   2.49
          512,    256.250,   91.29,  376.76,   1.47,    128.125,  181.48,  189.51,   1.48,    512.500,  177.66,  387.18,   0.76,   256.250,  107.53,  319.84,   1.25
         1024,    512.250,  182.14,  377.48,   0.74,    256.125,  362.41,  189.71,   0.74,   1024.500,  375.48,  366.22,   0.36,   512.250,  218.85,  314.16,   0.61
           17,      8.750,    3.23,  363.17,  41.50,      4.375,   12.19,   96.37,  22.03,     17.500,    3.24,  724.96,  41.43,     8.750,    5.64,  208.30,  23.81
           18,      9.250,    3.49,  355.55,  38.44,      4.625,   12.17,  102.01,  22.06,     18.500,    3.40,  729.93,  39.46,     9.250,    5.62,  220.88,  23.88
           20,     10.250,    3.76,  365.97,  35.70,      5.125,   12.16,  113.10,  22.07,     20.500,    3.76,  730.95,  35.66,    10.250,    5.73,  240.12,  23.43
           22,     11.250,    4.04,  373.87,  33.23,      5.625,   12.25,  123.25,  21.91,     22.500,    4.11,  734.71,  32.65,    11.250,    5.86,  257.57,  22.89
           24,     12.250,    4.46,  368.77,  30.10,      6.125,   12.26,  134.06,  21.89,     24.500,    4.46,  737.37,  30.10,    12.250,    6.03,  272.74,  22.26
           28,     14.250,    5.17,  370.22,  25.98,      7.125,   10.72,  178.34,  25.03,     28.500,    5.16,  741.62,  26.02,    14.250,    6.43,  297.61,  20.88
           32,     16.250,    5.87,  371.39,  22.85,      8.125,   11.99,  181.84,  22.38,     32.500,    5.87,  742.78,  22.85,    16.250,    7.15,  304.97,  18.77
           40,     20.250,    7.29,  372.57,  18.40,     10.125,   14.56,  186.73,  18.44,     40.500,    7.47,  727.88,  17.97,    20.250,    8.82,  308.16,  15.22
           48,     24.250,    8.88,  366.44,  15.11,     12.125,   17.39,  187.11,  15.43,     48.500,    8.87,  733.98,  15.13,    24.250,   10.52,  309.37,  12.76
           56,     28.250,   10.14,  374.09,  13.24,     14.125,   20.25,  187.25,  13.26,     56.500,   10.59,  716.28,  12.68,    28.250,   12.18,  311.26,  11.02
           64,     32.250,   11.56,  374.38,  11.61,     16.125,   23.08,  187.54,  11.63,     64.500,   12.25,  706.51,  10.95,    32.250,   13.85,  312.56,   9.69
           80,     40.250,   14.39,  375.36,   9.33,     20.125,   29.29,  184.43,   9.16,     80.500,   15.61,  692.16,   8.60,    40.250,   17.21,  313.99,   7.80
           96,     48.250,   17.25,  375.50,   7.78,     24.125,   35.09,  184.54,   7.65,     96.500,   19.13,  677.08,   7.02,    48.250,   20.95,  309.06,   6.41
          128,     64.250,   23.39,  368.74,   5.74,     32.125,   46.69,  184.69,   5.75,    128.500,   26.68,  646.36,   5.03,    64.250,   27.81,  310.09,   4.83
          192,     96.250,   35.24,  366.56,   3.81,     48.125,   68.80,  187.78,   3.90,    192.500,   44.38,  582.19,   3.02,    96.250,   40.73,  317.15,   3.30
          256,    128.250,   46.99,  366.35,   2.86,     64.125,   91.44,  188.25,   2.94,    256.500,   67.94,  506.74,   1.98,   128.250,   54.18,  317.71,   2.48
          512,    256.250,   91.75,  374.86,   1.46,    128.125,  182.37,  188.59,   1.47,    512.500,  177.71,  387.07,   0.76,   256.250,  107.93,  318.66,   1.24
         1024,    512.250,  186.39,  368.86,   0.72,    256.125,  364.40,  188.67,   0.74,   1024.500,  376.35,  365.36,   0.36,   512.250,  219.74,  312.89,   0.61
           17,      8.750,    3.29,  357.39,  40.85,      4.375,   12.15,   96.69,  22.10,     17.500,    3.24,  725.18,  41.44,     8.750,    5.62,  208.87,  23.87
           18,      9.250,    3.43,  362.13,  39.15,      4.625,   12.19,  101.81,  22.01,     18.500,    3.41,  727.30,  39.31,     9.250,    5.60,  221.89,  23.99
           20,     10.250,    3.75,  366.67,  35.77,      5.125,   12.19,  112.88,  22.03,     20.500,    3.77,  729.76,  35.60,    10.250,    5.71,  240.85,  23.50
           22,     11.250,    4.10,  368.18,  32.73,      5.625,   12.26,  123.15,  21.89,     22.500,    4.03,  749.46,  33.31,    11.250,    5.78,  261.08,  23.21
           24,     12.250,    4.45,  369.71,  30.18,      6.125,   12.28,  133.88,  21.86,     24.500,    4.44,  739.92,  30.20,    12.250,    6.01,  273.58,  22.33
           28,     14.250,    5.15,  371.18,  26.05,      7.125,   10.68,  179.01,  25.12,     28.500,    5.25,  728.89,  25.58,    14.250,    6.42,  297.80,  20.90
           32,     16.250,    5.87,  371.32,  22.85,      8.125,   11.97,  182.14,  22.42,     32.500,    5.86,  744.86,  22.92,    16.250,    7.17,  304.32,  18.73
           40,     20.250,    7.40,  367.16,  18.13,     10.125,   14.52,  187.19,  18.49,     40.500,    7.43,  731.19,  18.05,    20.250,    8.80,  308.99,  15.26
           48,     24.250,    8.88,  366.61,  15.12,     12.125,   17.35,  187.61,  15.47,     48.500,    8.85,  735.76,  15.17,    24.250,   10.51,  309.76,  12.77
           56,     28.250,   10.13,  374.17,  13.24,     14.125,   20.20,  187.73,  13.29,     56.500,   10.73,  706.50,  12.50,    28.250,   12.35,  307.00,  10.87
           64,     32.250,   11.56,  374.57,  11.61,     16.125,   23.06,  187.68,  11.64,     64.500,   12.20,  709.66,  11.00,    32.250,   13.85,  312.61,   9.69
           80,     40.250,   14.37,  376.00,   9.34,     20.125,   28.71,  188.17,   9.35,     80.500,   15.85,  681.70,   8.47,    40.250,   17.45,  309.53,   7.69
           96,     48.250,   17.25,  375.46,   7.78,     24.125,   35.10,  184.52,   7.65,     96.500,   19.06,  679.51,   7.04,    48.250,   20.51,  315.78,   6.54
          128,     64.250,   23.29,  370.33,   5.76,     32.125,   46.53,  185.33,   5.77,    128.500,   26.50,  650.78,   5.06,    64.250,   27.30,  315.88,   4.92
          192,     96.250,   35.28,  366.14,   3.80,     48.125,   69.99,  184.58,   3.84,    192.500,   44.23,  584.19,   3.03,    96.250,   40.71,  317.31,   3.30
          256,    128.250,   46.76,  368.09,   2.87,     64.125,   92.81,  185.47,   2.89,    256.500,   67.47,  510.27,   1.99,   128.250,   54.18,  317.72,   2.48
          512,    256.250,   91.57,  375.62,   1.47,    128.125,  185.33,  185.58,   1.45,    512.500,  178.46,  385.45,   0.75,   256.250,  109.54,  313.98,   1.23
         1024,    512.250,  182.78,  376.16,   0.73,    256.125,  370.17,  185.73,   0.73,   1024.500,  376.52,  365.20,   0.36,   512.250,  223.07,  308.21,   0.60
           17,      8.750,    3.22,  364.67,  41.68,      4.375,   12.11,   96.98,  22.17,     17.500,    3.28,  716.58,  40.95,     8.750,    5.42,  216.76,  24.77
           18,      9.250,    3.39,  366.18,  39.59,      4.625,   12.11,  102.49,  22.16,     18.500,    3.38,  734.57,  39.71,     9.250,    5.51,  225.31,  24.36
           20,     10.250,    3.74,  367.78,  35.88,      5.125,   12.26,  112.24,  21.90,     20.500,    3.74,  734.75,  35.84,    10.250,    5.67,  242.46,  23.65
           22,     11.250,    4.09,  369.38,  32.83,      5.625,   12.20,  123.76,  22.00,     22.500,    4.08,  740.80,  32.92,    11.250,    5.77,  261.82,  23.27
           24,     12.250,    4.44,  370.47,  30.24,      6.125,   12.29,  133.81,  21.85,     24.500,    4.44,  741.29,  30.26,    12.250,    6.06,  271.31,  22.15
           28,     14.250,    5.14,  371.84,  26.09,      7.125,   10.70,  178.77,  25.09,     28.500,    5.22,  733.04,  25.72,    14.250,    6.40,  298.94,  20.98
           32,     16.250,    5.85,  373.02,  22.95,      8.125,   11.98,  182.09,  22.41,     32.500,    5.86,  744.86,  22.92,    16.250,    7.17,  304.19,  18.72
           40,     20.250,    7.43,  365.85,  18.07,     10.125,   14.50,  187.38,  18.51,     40.500,    7.29,  745.15,  18.40,    20.250,    8.79,  309.06,  15.26
           48,     24.250,    8.67,  375.31,  15.48,     12.125,   17.30,  188.11,  15.51,     48.500,    8.93,  728.68,  15.02,    24.250,   10.46,  311.31,  12.84
           56,     28.250,   10.28,  368.88,  13.06,     14.125,   20.15,  188.15,  13.32,     56.500,   10.55,  718.99,  12.73,    28.250,   12.16,  311.92,  11.04
           64,     32.250,   11.51,  376.17,  11.66,     16.125,   22.96,  188.50,  11.69,     64.500,   12.01,  720.79,  11.18,    32.250,   14.03,  308.48,   9.57
           80,     40.250,   14.32,  377.16,   9.37,     20.125,   29.15,  185.35,   9.21,     80.500,   15.52,  696.36,   8.65,    40.250,   17.13,  315.43,   7.84
           96,     48.250,   17.17,  377.25,   7.82,     24.125,   34.28,  188.92,   7.83,     96.500,   18.97,  682.63,   7.07,    48.250,   20.50,  315.83,   6.55
          128,     64.250,   23.28,  370.48,   5.77,     32.125,   46.45,  185.66,   5.78,    128.500,   26.82,  643.07,   5.00,    64.250,   27.17,  317.42,   4.94
          192,     96.250,   35.08,  368.24,   3.83,     48.125,   68.53,  188.51,   3.92,    192.500,   43.91,  588.45,   3.06,    96.250,   40.54,  318.68,   3.31
          256,    128.250,   46.71,  368.49,   2.87,     64.125,   90.99,  189.17,   2.95,    256.500,   67.17,  512.51,   2.00,   128.250,   53.92,  319.23,   2.49
          512,    256.250,   91.29,  376.74,   1.47,    128.125,  181.51,  189.49,   1.48,    512.500,  176.93,  388.79,   0.76,   256.250,  107.48,  319.98,   1.25
         1024,    512.250,  182.15,  377.45,   0.74,    256.125,  369.18,  186.23,   0.73,   1024.500,  374.95,  366.73,   0.36,   512.250,  215.17,  319.53,   0.62
           17,      8.750,    3.31,  355.18,  40.59,      4.375,   12.21,   96.17,  21.98,     17.500,    3.32,  707.08,  40.40,     8.750,    6.09,  192.92,  22.05
           18,      9.250,    3.40,  364.97,  39.46,      4.625,   12.13,  102.32,  22.12,     18.500,    3.40,  730.37,  39.48,     9.250,    6.08,  204.32,  22.09
           20,     10.250,    3.73,  368.38,  35.94,      5.125,   12.17,  113.07,  22.06,     20.500,    3.85,  714.81,  34.87,    10.250,    6.21,  221.66,  21.63
           22,     11.250,    4.10,  368.36,  32.74,      5.625,   12.25,  123.24,  21.91,     22.500,    4.09,  737.65,  32.78,    11.250,    6.22,  242.57,  21.56
           24,     12.250,    4.46,  369.03,  30.12,      6.125,   12.23,  134.44,  21.95,     24.500,    4.45,  739.75,  30.19,    12.250,    6.02,  272.97,  22.28
           28,     14.250,    5.26,  363.38,  25.50,      7.125,   10.58,  180.72,  25.36,     28.500,    5.16,  741.48,  26.02,    14.250,    6.41,  298.61,  20.95
           32,     16.250,    5.85,  372.69,  22.93,      8.125,   11.96,  182.34,  22.44,     32.500,    5.87,  742.78,  22.85,    16.250,    7.25,  300.96,  18.52
           40,     20.250,    7.39,  367.57,  18.15,     10.125,   14.56,  186.72,  18.44,     40.500,    7.44,  731.09,  18.05,    20.250,    8.80,  308.77,  15.25
           48,     24.250,    8.84,  368.39,  15.19,     12.125,   17.39,  187.14,  15.43,     48.500,    8.85,  735.34,  15.16,    24.250,   10.46,  311.19,  12.83
           56,     28.250,   10.13,  374.25,  13.25,     14.125,   20.53,  184.71,  13.08,     56.500,   10.65,  712.01,  12.60,    28.250,   12.41,  305.64,  10.82
           64,     32.250,   11.74,  368.76,  11.43,     16.125,   23.39,  185.08,  11.48,     64.500,   12.18,  710.55,  11.02,    32.250,   13.82,  313.12,   9.71
           80,     40.250,   14.39,  375.41,   9.33,     20.125,   28.74,  187.95,   9.34,     80.500,   15.60,  692.80,   8.61,    40.250,   17.13,  315.32,   7.83
           96,     48.250,   17.23,  375.79,   7.79,     24.125,   34.96,  185.27,   7.68,     96.500,   19.04,  680.17,   7.05,    48.250,   20.55,  315.14,   6.53
          128,     64.250,   23.71,  363.76,   5.66,     32.125,   46.46,  185.60,   5.78,    128.500,   26.71,  645.64,   5.02,    64.250,   27.18,  317.27,   4.94
          192,     96.250,   35.77,  361.20,   3.75,     48.125,   69.79,  185.12,   3.85,    192.500,   44.30,  583.29,   3.03,    96.250,   41.28,  312.91,   3.25
          256,    128.250,   46.78,  367.95,   2.87,     64.125,   92.80,  185.49,   2.89,    256.500,   67.74,  508.25,   1.98,   128.250,   54.93,  313.36,   2.44
          512,    256.250,   93.05,  369.63,   1.44,    128.125,  188.36,  182.59,   1.43,    512.500,  177.72,  387.05,   0.76,   256.250,  109.54,  313.98,   1.23
         1024,    512.250,  185.84,  369.95,   0.72,    256.125,  376.28,  182.72,   0.71,   1024.500,  375.32,  366.37,   0.36,   512.250,  223.13,  308.13,   0.60
           17,      8.750,    3.27,  359.41,  41.08,      4.375,   12.19,   96.34,  22.02,     17.500,    3.22,  729.10,  41.66,     8.750,    6.05,  193.96,  22.17
           18,      9.250,    3.40,  364.75,  39.43,      4.625,   12.19,  101.82,  22.01,     18.500,    3.44,  720.82,  38.96,     9.250,    6.07,  204.39,  22.10
           20,     10.250,    3.75,  367.07,  35.81,      5.125,   12.16,  113.16,  22.08,     20.500,    3.77,  728.97,  35.56,    10.250,    6.17,  223.06,  21.76
           22,     11.250,    4.08,  369.93,  32.88,      5.625,   12.19,  123.88,  22.02,     22.500,    4.07,  741.17,  32.94,    11.250,    6.12,  246.58,  21.92
           24,     12.250,    4.43,  370.73,  30.26,      6.125,   12.23,  134.44,  21.95,     24.500,    4.43,  742.49,  30.31,    12.250,    6.10,  269.58,  22.01
           28,     14.250,    5.14,  372.14,  26.12,      7.125,   10.66,  179.37,  25.17,     28.500,    5.22,  732.75,  25.71,    14.250,    6.42,  298.08,  20.92
           32,     16.250,    5.85,  372.95,  22.95,      8.125,   11.96,  182.32,  22.44,     32.500,    5.84,  746.55,  22.97,    16.250,    7.24,  301.43,  18.55
           40,     20.250,    7.39,  367.62,  18.15,     10.125,   14.48,  187.67,  18.54,     40.500,    7.41,  733.51,  18.11,    20.250,    8.94,  304.17,  15.02
           48,     24.250,    8.68,  375.18,  15.47,     12.125,   17.30,  188.13,  15.52,     48.500,    8.94,  727.93,  15.01,    24.250,   10.62,  306.45,  12.64
           56,     28.250,   10.11,  375.19,  13.28,     14.125,   20.14,  188.25,  13.33,     56.500,   10.66,  711.25,  12.59,    28.250,   12.11,  313.18,  11.09
           64,     32.250,   11.74,  368.66,  11.43,     16.125,   23.01,  188.14,  11.67,     64.500,   12.19,  710.43,  11.01,    32.250,   13.78,  314.09,   9.74
           80,     40.250,   14.32,  377.24,   9.37,     20.125,   28.61,  188.81,   9.38,     80.500,   15.59,  693.07,   8.61,    40.250,   17.43,  309.86,   7.70
           96,     48.250,   17.15,  377.68,   7.83,     24.125,   34.91,  185.52,   7.69,     96.500,   18.97,  682.92,   7.08,    48.250,   20.84,  310.80,   6.44
          128,     64.250,   23.26,  370.79,   5.77,     32.125,   46.45,  185.66,   5.78,    128.500,   26.56,  649.27,   5.05,    64.250,   27.17,  317.43,   4.94
          192,     96.250,   35.77,  361.20,   3.75,     48.125,   68.45,  188.73,   3.92,    192.500,   44.39,  582.09,   3.02,    96.250,   40.51,  318.92,   3.31
          256,    128.250,   45.85,  375.39,   2.93,     64.125,   90.99,  189.19,   2.95,    256.500,   67.60,  509.24,   1.99,   128.250,   53.91,  319.30,   2.49
          512,    256.250,   91.33,  376.57,   1.47,    128.125,  181.52,  189.47,   1.48,    512.500,  177.02,  388.59,   0.76,   256.250,  107.48,  320.00,   1.25
         1024,    512.250,  182.14,  377.48,   0.74,    256.125,  369.16,  186.24,   0.73,   1024.500,  372.04,  369.60,   0.36,   512.250,  218.87,  314.13,   0.61
           17,      8.750,    3.27,  358.85,  41.01,      4.375,   12.24,   95.98,  21.94,     17.500,    3.28,  715.24,  40.87,     8.750,    6.13,  191.43,  21.88
           18,      9.250,    3.42,  362.89,  39.23,      4.625,   12.19,  101.84,  22.02,     18.500,    3.38,  733.91,  39.67,     9.250,    5.94,  209.11,  22.61
           20,     10.250,    3.74,  367.47,  35.85,      5.125,   12.25,  112.33,  21.92,     20.500,    3.81,  721.92,  35.22,    10.250,    6.13,  224.44,  21.90
           22,     11.250,    4.09,  368.82,  32.78,      5.625,   12.22,  123.56,  21.97,     22.500,    4.08,  739.31,  32.86,    11.250,    6.01,  251.16,  22.33
           24,     12.250,    4.45,  369.62,  30.17,      6.125,   12.21,  134.69,  21.99,     24.500,    4.57,  720.18,  29.39,    12.250,    6.00,  273.86,  22.36
           28,     14.250,    5.25,  364.37,  25.57,      7.125,   10.66,  179.34,  25.17,     28.500,    5.15,  742.95,  26.07,    14.250,    6.41,  298.37,  20.94
           32,     16.250,    5.85,  372.69,  22.93,      8.125,   12.01,  181.66,  22.36,     32.500,    5.88,  741.74,  22.82,    16.250,    7.26,  300.28,  18.48
           40,     20.250,    7.41,  366.76,  18.11,     10.125,   14.55,  186.84,  18.45,     40.500,    7.41,  733.92,  18.12,    20.250,    8.81,  308.66,  15.24
           48,     24.250,    8.69,  374.43,  15.44,     12.125,   17.38,  187.29,  15.45,     48.500,    8.83,  736.87,  15.19,    24.250,   10.66,  305.42,  12.59
           56,     28.250,   10.13,  374.28,  13.25,     14.125,   20.16,  188.03,  13.31,     56.500,   10.62,  713.86,  12.63,    28.250,   12.36,  306.78,  10.86
           64,     32.250,   11.54,  375.17,  11.63,     16.125,   23.41,  184.86,  11.46,     64.500,   12.19,  710.07,  11.01,    32.250,   14.05,  308.10,   9.55
           80,     40.250,   14.63,  369.18,   9.17,     20.125,   28.69,  188.31,   9.36,     80.500,   15.38,  702.62,   8.73,    40.250,   17.19,  314.21,   7.81
           96,     48.250,   17.20,  376.44,   7.80,     24.125,   35.02,  184.90,   7.66,     96.500,   19.07,  679.18,   7.04,    48.250,   20.52,  315.64,   6.54
          128,     64.250,   23.33,  369.60,   5.75,     32.125,   46.53,  185.33,   5.77,    128.500,   26.58,  648.80,   5.05,    64.250,   27.70,  311.35,   4.85
          192,     96.250,   35.81,  360.78,   3.75,     48.125,   69.87,  184.90,   3.84,    192.500,   44.41,  581.74,   3.02,    96.250,   40.56,  318.52,   3.31
          256,    128.250,   46.01,  374.10,   2.92,     64.125,   92.98,  185.13,   2.89,    256.500,   67.97,  506.53,   1.97,   128.250,   54.00,  318.74,   2.49
          512,    256.250,   93.15,  369.23,   1.44,    128.125,  185.20,  185.71,   1.45,    512.500,  178.39,  385.60,   0.75,   256.250,  107.66,  319.46,   1.25
         1024,    512.250,  185.82,  370.00,   0.72,    256.125,  363.53,  189.13,   0.74,   1024.500,  373.52,  368.14,   0.36,   512.250,  219.18,  313.68,   0.61
           17,      8.750,    3.24,  362.94,  41.48,      4.375,   12.17,   96.48,  22.05,     17.500,    3.30,  711.91,  40.68,     8.750,    5.39,  217.87,  24.90
           18,      9.250,    3.42,  362.89,  39.23,      4.625,   12.19,  101.87,  22.03,     18.500,    3.42,  727.09,  39.30,     9.250,    5.39,  230.45,  24.91
           20,     10.250,    3.75,  367.17,  35.82,      5.125,   12.16,  113.11,  22.07,     20.500,    3.75,  734.15,  35.81,    10.250,    5.67,  242.46,  23.65
           22,     11.250,    4.10,  368.27,  32.74,      5.625,   12.21,  123.70,  21.99,     22.500,    4.10,  736.73,  32.74,    11.250,    5.71,  264.40,  23.50
           24,     12.250,    4.43,  370.82,  30.27,      6.125,   12.20,  134.81,  22.01,     24.500,    4.45,  738.73,  30.15,    12.250,    5.90,  278.51,  22.74
           28,     14.250,    5.16,  370.44,  26.00,      7.125,   10.65,  179.65,  25.21,     28.500,    5.24,  730.17,  25.62,    14.250,    6.43,  297.56,  20.88
           32,     16.250,    5.87,  371.58,  22.87,      8.125,   12.16,  179.39,  22.08,     32.500,    5.98,  729.80,  22.46,    16.250,    7.17,  304.36,  18.73
           40,     20.250,    7.42,  366.10,  18.08,     10.125,   14.76,  184.18,  18.19,     40.500,    7.44,  730.48,  18.04,    20.250,    8.83,  307.77,  15.20
           48,     24.250,    8.84,  368.39,  15.19,     12.125,   17.37,  187.33,  15.45,     48.500,    8.83,  736.96,  15.19,    24.250,   10.52,  309.46,  12.76
           56,     28.250,   10.31,  367.85,  13.02,     14.125,   20.23,  187.45,  13.27,     56.500,   10.75,  705.16,  12.48,    28.250,   12.17,  311.60,  11.03
           64,     32.250,   11.94,  362.62,  11.24,     16.125,   23.45,  184.60,  11.45,     64.500,   12.21,  709.06,  10.99,    32.250,   13.83,  312.93,   9.70
           80,     40.250,   14.60,  370.14,   9.20,     20.125,   28.73,  188.01,   9.34,     80.500,   15.35,  703.65,   8.74,    40.250,   17.26,  313.00,   7.78
           96,     48.250,   17.23,  375.88,   7.79,     24.125,   35.57,  182.07,   7.55,     96.500,   19.30,  671.01,   6.95,    48.250,   20.52,  315.53,   6.54
          128,     64.250,   23.37,  369.00,   5.74,     32.125,   47.35,  182.12,   5.67,    128.500,   26.65,  647.28,   5.04,    64.250,   27.76,  310.60,   4.83
          192,     96.250,   35.80,  360.88,   3.75,     48.125,   71.09,  181.73,   3.78,    192.500,   43.97,  587.61,   3.05,    96.250,   40.65,  317.76,   3.30
          256,    128.250,   46.74,  368.28,   2.87,     64.125,   94.46,  182.23,   2.84,    256.500,   67.31,  511.44,   1.99,   128.250,   54.93,  313.34,   2.44
          512,    256.250,   93.10,  369.44,   1.44,    128.125,  188.45,  182.51,   1.42,    512.500,  177.76,  386.97,   0.76,   256.250,  109.58,  313.86,   1.22
         1024,    512.250,  185.77,  370.10,   0.72,    256.125,  369.60,  186.02,   0.73,   1024.500,  372.37,  369.27,   0.36,   512.250,  223.05,  308.24,   0.60
           17,      8.750,    3.22,  364.90,  41.70,      4.375,   12.13,   96.83,  22.13,     17.500,    3.22,  730.26,  41.73,     8.750,    5.95,  197.50,  22.57
           18,      9.250,    3.40,  364.75,  39.43,      4.625,   12.21,  101.67,  21.98,     18.500,    3.44,  722.54,  39.06,     9.250,    5.95,  208.82,  22.58
           20,     10.250,    3.81,  361.54,  35.27,      5.125,   12.20,  112.74,  22.00,     20.500,    3.75,  733.34,  35.77,    10.250,    6.13,  224.44,  21.90
           22,     11.250,    4.08,  369.84,  32.87,      5.625,   12.24,  123.32,  21.92,     22.500,    4.08,  739.68,  32.87,    11.250,    6.12,  246.58,  21.92
           24,     12.250,    4.43,  370.82,  30.27,      6.125,   12.23,  134.49,  21.96,     24.500,    4.43,  741.63,  30.27,    12.250,    6.07,  270.67,  22.10
