Start time: 1725159335
Point-to-point pairwise experiments for nodes cluster-256-hpc-212 cluster-256-hpc-177
# OSU MPI Latency Test v5.8
# Size          Latency (us)
[1725159634.211371] [cluster-256-hpc-42:170033:0]     ucp_context.c:1234 UCX  WARN  network device 'mlx5_ib0:1' is not available, please use one or more of: 'eth0'(tcp), 'lo'(tcp)
[1725159634.234881] [cluster-256-hpc-42:170063:0]     ucp_context.c:1234 UCX  WARN  network device 'mlx5_ib0:1' is not available, please use one or more of: 'eth0'(tcp), 'lo'(tcp)
[1725159634.349886] [cluster-256-hpc-42:170088:0]     ucp_context.c:1234 UCX  WARN  network device 'mlx5_ib0:1' is not available, please use one or more of: 'eth0'(tcp), 'lo'(tcp)
[1725159634.386607] [cluster-256-hpc-42:170123:0]     ucp_context.c:1234 UCX  WARN  network device 'mlx5_ib0:1' is not available, please use one or more of: 'eth0'(tcp), 'lo'(tcp)
[1725159634.427888] [cluster-256-hpc-42:170146:0]     ucp_context.c:1234 UCX  WARN  network device 'mlx5_ib0:1' is not available, please use one or more of: 'eth0'(tcp), 'lo'(tcp)
[1725159634.499477] [cluster-256-hpc-42:170179:0]     ucp_context.c:1234 UCX  WARN  network device 'mlx5_ib0:1' is not available, please use one or more of: 'eth0'(tcp), 'lo'(tcp)
[1725159634.499513] [cluster-256-hpc-42:170178:0]     ucp_context.c:1234 UCX  WARN  network device 'mlx5_ib0:1' is not available, please use one or more of: 'eth0'(tcp), 'lo'(tcp)
[1725159634.528853] [cluster-256-hpc-42:170228:0]     ucp_context.c:1234 UCX  WARN  network device 'mlx5_ib0:1' is not available, please use one or more of: 'eth0'(tcp), 'lo'(tcp)
[1725159634.579243] [cluster-256-hpc-42:170230:0]     ucp_context.c:1234 UCX  WARN  network device 'mlx5_ib0:1' is not available, please use one or more of: 'eth0'(tcp), 'lo'(tcp)
[1725159634.664785] [cluster-256-hpc-42:170279:0]     ucp_context.c:1234 UCX  WARN  network device 'mlx5_ib0:1' is not available, please use one or more of: 'eth0'(tcp), 'lo'(tcp)
[1725159634.754176] [cluster-256-hpc-42:170296:0]     ucp_context.c:1234 UCX  WARN  network device 'mlx5_ib0:1' is not available, please use one or more of: 'eth0'(tcp), 'lo'(tcp)
[1725159634.779433] [cluster-256-hpc-42:170322:0]     ucp_context.c:1234 UCX  WARN  network device 'mlx5_ib0:1' is not available, please use one or more of: 'eth0'(tcp), 'lo'(tcp)
[1725159634.834210] [cluster-256-hpc-42:170327:0]     ucp_context.c:1234 UCX  WARN  network device 'mlx5_ib0:1' is not available, please use one or more of: 'eth0'(tcp), 'lo'(tcp)
[1725159634.857944] [cluster-256-hpc-42:170350:0]     ucp_context.c:1234 UCX  WARN  network device 'mlx5_ib0:1' is not available, please use one or more of: 'eth0'(tcp), 'lo'(tcp)
[1725159634.889336] [cluster-256-hpc-42:170374:0]     ucp_context.c:1234 UCX  WARN  network device 'mlx5_ib0:1' is not available, please use one or more of: 'eth0'(tcp), 'lo'(tcp)
[1725159634.963319] [cluster-256-hpc-42:170379:0]     ucp_context.c:1234 UCX  WARN  network device 'mlx5_ib0:1' is not available, please use one or more of: 'eth0'(tcp), 'lo'(tcp)
[1725159634.995653] [cluster-256-hpc-42:170404:0]     ucp_context.c:1234 UCX  WARN  network device 'mlx5_ib0:1' is not available, please use one or more of: 'eth0'(tcp), 'lo'(tcp)
[1725159635.003418] [cluster-256-hpc-42:170411:0]     ucp_context.c:1234 UCX  WARN  network device 'mlx5_ib0:1' is not available, please use one or more of: 'eth0'(tcp), 'lo'(tcp)
Allreduce iteration 3

# OSU MPI Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     475.04
8                     602.83
16                    459.58
32                    235.91
64                    348.71
128                   170.44
256                   589.37
512                   404.52
1024                  120.89
2048                  186.57
4096                  615.02
8192                 1616.03
16384                1359.09
32768               25419.09
65536               71550.14
131072              72243.92
262144              70724.89
524288              72979.32
1048576             73004.57
Allreduce iteration 4

# OSU MPI Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     648.05
8                     125.22
16                    339.61
32                    326.43
64                    195.34
128                   326.10
256                   315.81
512                   522.66
1024                  195.83
2048                  252.46
4096                  216.66
8192                 1279.61
16384                1363.31
32768               25630.18
65536               71153.85
131072              71533.06
262144              71145.51
524288              72659.43
1048576             72721.85
Allreduce iteration 5

# OSU MPI Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     198.70
8                     429.62
16                    310.26
32                    169.10
64                    358.15
128                   326.52
256                   467.17
512                   552.62
1024                  399.69
2048                  276.45
4096                  540.90
8192                 1803.83
16384                1574.37
32768               25807.65
65536               71206.80
131072              71817.61
262144              70643.59
524288              72378.70
1048576             73308.63
End time: 1725160092
