,experiment,cloud,env,env_type,nodes,application,metric,value,gpu_count
249,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,gflops_per_second_rate,497692.136921,64
250,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,duration,123.19441437721252,64
251,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,gflops_per_second_rate,497463.748309,64
252,aws/eks/gpu,aws,eks,gpu,8,mt-gemm,duration,123.87840247154236,64
253,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,gflops_per_second_rate,996559.671332,128
254,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,duration,123.1411452293396,128
255,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,gflops_per_second_rate,996229.014147,128
256,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,duration,123.20356011390686,128
257,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,gflops_per_second_rate,995530.499166,128
258,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,duration,123.24711489677429,128
259,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,gflops_per_second_rate,995368.661611,128
260,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,duration,123.243234872818,128
261,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,gflops_per_second_rate,995279.495414,128
262,aws/eks/gpu,aws,eks,gpu,16,mt-gemm,duration,123.35245156288147,128
263,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,gflops_per_second_rate,249156.760654,32
264,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,duration,123.05143165588379,32
265,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,gflops_per_second_rate,249221.143019,32
266,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,duration,123.08472871780396,32
267,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,gflops_per_second_rate,248989.412019,32
268,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,duration,123.09325551986694,32
269,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,gflops_per_second_rate,249043.145205,32
270,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,duration,123.07913875579834,32
271,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,gflops_per_second_rate,248917.846336,32
272,aws/eks/gpu,aws,eks,gpu,4,mt-gemm,duration,123.31161403656006,32
273,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,performance_gflops_per_second,370.63,0
274,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,duration,11,0
275,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,performance_gflops_per_second,369.94,0
276,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,duration,11,0
277,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,performance_gflops_per_second,370.09,0
278,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,duration,12,0
279,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,performance_gflops_per_second,369.89,0
280,aws/parallel-cluster/cpu,aws,parallel-cluster,cpu,64,mt-gemm,duration,11,0
