Date,Service description,Service ID,SKU description,SKU ID,Usage amount,Usage unit,Cost ($),Discounts ($),Promotions and others ($),Unrounded subtotal ($),Subtotal ($)
2024-08-26,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to Africa,11D6-3D11-8E77,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Data Transfer In from Google Services from Americas to Americas,123C-0EFC-B7C8,23.878,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Intra Zone Data Transfer Out,14F9-7705-2FD4,"34,218.339",gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Montreal to Americas,1B9B-60EB-AF3D,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from South America to Americas,1CFF-8100-5F11,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Americas to Americas,1E55-5CEB-2AB1,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to APAC,2583-7659-D94A,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from EMEA to Americas,2F99-3A90-373B,0.001,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to Apac(Excluding Korea and Indonesia),378D-6896-1041,0.001,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS - PCID Whitelisted (RAM cost),3D41-4308-45C0,"3,145.064",gibibyte hour,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Data Transfer In via Carrier Peering Network - Americas Based,427E-B4F2-B5CF,0.001,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Hong Kong to Americas,4B24-F362-2296,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Licensing Fee for Google Container Engine Node (GPU cost),50F7-CAB7-DB8D,84.322,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Licensing Fee for Rocky Linux 8 Optimized for GCP,5919-9FCA-ACA7,333.423,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Licensing Fee for Google Container Engine Node (RAM cost),5DEA-D962-E5F8,"1,264.833",gibibyte hour,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Montreal,5E0D-5F20-E67E,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Licensing Fee for Google Container Engine Node (CPU cost),6934-30E8-A65F,337.289,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to London,7618-3912-3F75,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Australia to Americas,773D-F52D-63CD,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS - PCID Whitelisted (CPU cost),7927-E3EC-DBBC,14.737,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Japan to Americas,8497-0F70-3439,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from London to Americas,8687-6D6B-5B8B,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Finland,878C-B028-AAFE,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Licensing Fee for Shielded COS (CPU cost),8835-C41E-B3EA,807.347,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Data Transfer to Google Services from Americas to Americas,92CB-C25F-B1D1,0.607,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Apac(Excluding Korea and Indonesia) to Americas,93F4-2190-D5EF,0.001,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Data Transfer Out via Carrier Peering Network - Americas Based,984A-1F27-2D1F,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Intra Zone Data Transfer In,9C76-A3FB-C60A,"34,218.13",gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to Middle East,A6C3-31B5-6D26,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Licensing Fee for Shielded COS (CPU cost),ABD6-FF7B-A404,14.737,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Licensing Fee for Shielded COS (RAM cost),B0B5-6E19-13AE,"3,145.064",gibibyte hour,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from APAC to Americas,BBF8-C07D-1DF4,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Osaka to Americas,BC87-B834-5EAA,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Frankfurt to Americas,BE6F-687A-D530,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Netherlands to Americas,C1BB-5F08-C60D,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Licensing Fee for Google Container Engine Node (CPU cost),C268-6D50-D598,10.54,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Middle East to Americas,C4A4-76CD-56D0,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Americas,C8EA-1A86-3D28,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS from Google (GPU cost),D307-D26E-76BC,84.322,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Finland to Americas,D72A-E5E4-973E,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS - PCID Whitelisted (CPU cost),DA21-2385-9025,807.347,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Japan,DE89-F11A-D163,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to EMEA,DFA5-B5C6-36D6,0.001,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Americas to Americas,E926-D07C-E1A4,145.411,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS from Google (CPU cost),ECCC-9EE4-AEE4,14.737,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Africa to Americas,EF89-EF79-A587,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Singapore to Americas,F208-E30F-07D3,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS from Google (RAM cost),F239-15CB-5B98,"3,145.064",gibibyte hour,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS from Google (CPU cost),FA27-F4A0-3EE3,807.347,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Singapore,FAD1-829C-5E63,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to Australia,FDBC-6E3B-D4D8,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Kubernetes Engine,CCD8-9BF1-090E,Zonal Kubernetes Clusters,6B92-A835-08AB,1.576,hour,0.16,-0.16,0.00,0.000000,0.00
2024-08-26,Networking,E505-1604-58F8,Network Private Service Connect Google Managed Service GKE Consumer Data Processing Primary,11AD-2790-7C4B,0.321,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Networking,E505-1604-58F8,Networking Service Directory Integrated Resource,50F4-D7E5-3682,0.035,month,0.00,0.00,0.00,0.000000,0.00
2024-08-26,Networking,E505-1604-58F8,Networking Private Service Connect Partner Select End Point,6882-BFB0-B7E5,1.374,hour,0.01,-0.01,0.00,0.000000,0.00
2024-08-26,Networking,E505-1604-58F8,Network Intelligence Center Network Analyzer Resource Hours,9BF8-CD36-F9B8,546,count,0.60,-0.60,0.00,0.000000,0.00
2024-08-26,Networking,E505-1604-58F8,Network Intelligence Center Internet to Google Cloud Performance Resource Hours,BDBA-22FA-3925,546,count,0.44,-0.44,0.00,0.000000,0.00
2024-08-26,Networking,E505-1604-58F8,Network Intelligence Center Topology and Google Cloud Performance Resource Hours,D9AD-28F8-05D8,546,count,0.60,-0.60,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,C2D AMD Instance Core running in Americas,5E86-72F2-5688,"26,509.43",hour,783.70,0.00,0.00,783.698269,783.70
2024-08-25,Compute Engine,6F81-5844-456A,C2D AMD Instance Ram running in Americas,C79B-C925-A9B9,"106,038.043",gibibyte hour,419.80,0.00,0.00,419.804595,419.80
2024-08-25,Compute Engine,6F81-5844-456A,On-demand fee for total VM network bandwidth up to 100 Gbps in Iowa,0141-0887-121B,174.39,hour,156.58,0.00,0.00,156.584524,156.58
2024-08-25,Compute Engine,6F81-5844-456A,Balanced PD Capacity,6AE1-525F-8B80,28.143,gibibyte month,2.81,0.00,0.00,2.814248,2.81
2024-08-25,Networking,E505-1604-58F8,Networking Cloud Nat Data Processing,015F-5732-FFF0,29.722,gibibyte,1.34,0.00,0.00,1.337503,1.34
2024-08-25,Compute Engine,6F81-5844-456A,External IP Charge on a Standard VM,C054-7F72-A02E,178.093,hour,0.89,0.00,0.00,0.890454,0.89
2024-08-25,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to Americas,F274-1692-F213,3.554,gibibyte,0.43,0.00,0.00,0.426506,0.43
2024-08-25,Compute Engine,6F81-5844-456A,Compute optimized Core running in Americas,0F79-08F1-0D8A,7.126,hour,0.24,0.00,0.00,0.242158,0.24
2024-08-25,Compute Engine,6F81-5844-456A,E2 Instance Core running in Americas,CF4E-A0C7-E3BF,9.793,hour,0.21,0.00,0.00,0.213599,0.21
2024-08-25,Cloud Monitoring,58CD-E7C3-72CA,Prometheus Samples Ingested,A4E4-DF03-CDB6,"2,281,618",Samples,0.14,0.00,0.00,0.136892,0.14
2024-08-25,Compute Engine,6F81-5844-456A,Compute optimized Ram running in Americas,E7E5-0449-5933,28.507,gibibyte hour,0.13,0.00,0.00,0.129849,0.13
2024-08-25,Compute Engine,6F81-5844-456A,E2 Instance Ram running in Americas,F449-33EC-A5EF,39.174,gibibyte hour,0.11,0.00,0.00,0.114523,0.11
2024-08-25,Compute Engine,6F81-5844-456A,SSD backed PD Capacity,B188-61DD-52E4,0.544,gibibyte month,0.09,0.00,0.00,0.092528,0.09
2024-08-25,Networking,E505-1604-58F8,Networking Cloud Nat Gateway Uptime,32E2-4EFC-EF9F,61.605,hour,0.09,0.00,0.00,0.086239,0.09
2024-08-25,Compute Engine,6F81-5844-456A,N2 Instance Core running in Americas,BB77-5FDA-69D9,1.518,hour,0.05,0.00,0.00,0.047968,0.05
2024-08-25,Compute Engine,6F81-5844-456A,Storage Image,DAA2-253C-6680,0.716,gibibyte month,0.04,0.00,0.00,0.035782,0.04
2024-08-25,Compute Engine,6F81-5844-456A,Storage Machine Image in US,B6B2-44BB-2476,0.537,gibibyte month,0.03,0.00,0.00,0.026845,0.03
2024-08-25,Compute Engine,6F81-5844-456A,N2 Instance Ram running in Americas,5B01-D157-A097,6.071,gibibyte hour,0.03,0.00,0.00,0.025723,0.03
2024-08-25,Networking,E505-1604-58F8,Networking Cloud NAT IP Usage,8515-9425-D2CE,5.021,hour,0.03,0.00,0.00,0.025097,0.03
2024-08-25,Compute Engine,6F81-5844-456A,N2D AMD Instance Core running in Americas,A03E-E620-7389,0.604,hour,0.02,0.00,0.00,0.016608,0.02
2024-08-25,Compute Engine,6F81-5844-456A,N2D AMD Instance Ram running in Americas,5535-6D2D-4B50,2.416,gibibyte hour,0.01,0.00,0.00,0.008904,0.01
2024-08-25,Compute Engine,6F81-5844-456A,N1 Predefined Instance Core running in Americas,2E27-4F75-95CD,0.083,hour,0.00,0.00,0.00,0.002616,0.00
2024-08-25,Compute Engine,6F81-5844-456A,N1 Predefined Instance Ram running in Americas,6C71-E844-38BC,0.311,gibibyte hour,0.00,0.00,0.00,0.001319,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Data Transfer Out via Carrier Peering Network - Americas Based,984A-1F27-2D1F,0.001,gibibyte,0.00,0.00,0.00,0.000029,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to Australia,FDBC-6E3B-D4D8,0,gibibyte,0.00,0.00,0.00,0.000004,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Madrid,EFDD-0A28-5372,0,gibibyte,0.00,0.00,0.00,0.000001,0.00
2024-08-25,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,3.887,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Cloud Monitoring,58CD-E7C3-72CA,Metric Volume,A924-09D0-8854,0.086,mebibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to South America,03A5-1B2A-3485,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Warsaw to Americas,1053-AC83-A223,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to Africa,11D6-3D11-8E77,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Data Transfer In from Google Services from Americas to Americas,123C-0EFC-B7C8,215.166,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Dammam,12EA-010C-5A4C,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Intra Zone Data Transfer Out,14F9-7705-2FD4,"24,387.618",gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Salt Lake City to Americas,1779-5CD6-D18B,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Montreal to Americas,1B9B-60EB-AF3D,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from South America to Americas,1CFF-8100-5F11,0.014,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Sydney,1D3E-3C54-0FA7,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Americas to Americas,1E55-5CEB-2AB1,0.001,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Zurich to Americas,23F1-7159-60E3,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to APAC,2583-7659-D94A,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from EMEA to Americas,2F99-3A90-373B,0.007,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to Apac(Excluding Korea and Indonesia),378D-6896-1041,0.005,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Madrid to Americas,3C59-C617-B717,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS - PCID Whitelisted (RAM cost),3D41-4308-45C0,"78,126.596",gibibyte hour,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Dammam to Americas,3DE6-C55A-EB9C,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Salt Lake City,40D6-DDD1-E008,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Mumbai,4120-E8FB-841B,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Data Transfer In via Carrier Peering Network - Americas Based,427E-B4F2-B5CF,0.001,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Hong Kong to Americas,4B24-F362-2296,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Virginia to Americas,587F-0E36-6A26,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Licensing Fee for Rocky Linux 8 Optimized for GCP,5919-9FCA-ACA7,65.018,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Sao Paulo to Americas,5D89-42F2-7725,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Licensing Fee for Google Container Engine Node (RAM cost),5DEA-D962-E5F8,"78,126.596",gibibyte hour,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Montreal,5E0D-5F20-E67E,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Static Ip Charge,66A2-68EA-56BE,0.057,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Licensing Fee for Google Container Engine Node (CPU cost),6934-30E8-A65F,"19,531.649",hour,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Warsaw,6F59-4E8C-6224,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Licensing Fee for VM image built using HPC Toolkit,759B-BE8F-CD40,1.288,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to London,7618-3912-3F75,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Seoul to Americas,7708-0869-D509,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Australia to Americas,773D-F52D-63CD,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS - PCID Whitelisted (CPU cost),7927-E3EC-DBBC,174.39,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Hong Kong,7EDC-324D-8320,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Japan to Americas,8497-0F70-3439,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from London to Americas,8687-6D6B-5B8B,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Finland,878C-B028-AAFE,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Licensing Fee for Shielded COS (CPU cost),8835-C41E-B3EA,"19,531.649",hour,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from EMEA to Americas,8E2F-8EE0-E9FD,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Mumbai to Americas,90C1-86D9-BD3F,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Data Transfer to Google Services from Americas to Americas,92CB-C25F-B1D1,6.898,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Apac(Excluding Korea and Indonesia) to Americas,93F4-2190-D5EF,0.004,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Intra Zone Data Transfer In,9C76-A3FB-C60A,"24,455.695",gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Licensing Fee for CentOS 7 (RAM cost),9FB0-D8FF-0BAA,618.664,gibibyte hour,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to Middle East,A6C3-31B5-6D26,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Licensing Fee for Shielded COS (CPU cost),ABD6-FF7B-A404,174.39,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Licensing Fee for CentOS 7 (CPU cost),AD76-ABD5-1D96,154.666,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Licensing Fee for Shielded COS (RAM cost),B0B5-6E19-13AE,"78,126.596",gibibyte hour,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Sao Paulo,B62C-9514-EC43,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Zurich,B9A0-D107-024E,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from APAC to Americas,BBF8-C07D-1DF4,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Frankfurt to Americas,BE6F-687A-D530,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Netherlands to Americas,C1BB-5F08-C60D,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Licensing Fee for Google Container Engine Node (CPU cost),C268-6D50-D598,174.39,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Netherlands,C2F8-6C2C-1847,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Middle East to Americas,C4A4-76CD-56D0,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Virginia,C863-37DA-506E,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Americas,C8EA-1A86-3D28,0.001,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Sydney to Americas,CD2E-8A37-FA48,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Frankfurt,CE4A-8D2C-F3C2,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to EMEA,D011-1819-740D,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Zone Data Transfer In,D0CC-50DF-59D2,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Licensing Fee for CentOS 7 (CPU cost),D642-ABDF-9932,1.678,hour,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Finland to Americas,D72A-E5E4-973E,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Storage PD Capacity,D973-5D65-BAB2,23.781,gibibyte month,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS - PCID Whitelisted (CPU cost),DA21-2385-9025,"19,531.649",hour,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Japan,DE89-F11A-D163,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Inter Zone Data Transfer Out,DE9E-AFBC-A15A,0,gibibyte,0.00,0.00,0.00,0.000000,0.00
2024-08-25,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to EMEA,DFA5-B5C6-36D6,0.007,gibibyte,0.00,0.00,0.00,0.000000,0.00
