,,,,
Spend by 'Additional Info' ,Month,,,
Row Labels,8,9,(empty),Total Result
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_204"",""ContainerId"":""4f00e191-fef6-461c-8356-81ebc28ca779"",""NodeId"":""be837b8b-137d-9e1e-8c34-86888c7c2de1""}",,1.42787396907806E-08,,1.42787396907806E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_205"",""ContainerId"":""914fa49d-3b10-4619-b381-fd8e32310af3"",""NodeId"":""34bc7d40-09b1-054a-f952-f9506084b616""}",,1.0983645915985E-08,,1.0983645915985E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_206"",""ContainerId"":""af1bb4a1-0b2b-4ce0-92dc-df777632a333"",""NodeId"":""62e4e035-e087-6a45-598a-00bc1110d508""}",,2.63607501983643E-08,,2.63607501983643E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_207"",""ContainerId"":""410f2717-5802-4cba-a3bc-ea76f1067dbb"",""NodeId"":""df2a6eb4-00ce-982a-c7cf-de30846db92f""}",,1.97705626487732E-08,,1.97705626487732E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_208"",""ContainerId"":""e63ed9ef-fb95-4d80-aceb-d6943d9366d2"",""NodeId"":""da73eda7-15f6-09ce-0981-da206d38ecb6""}",,2.41640210151672E-08,,2.41640210151672E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_209"",""ContainerId"":""10789c98-fc6b-4162-b04f-c380651f003e"",""NodeId"":""2e509e99-5871-f508-a8d7-074566727c84""}",,2.63607501983643E-08,,2.63607501983643E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_21"",""ContainerId"":""472a8c5b-e169-4986-b331-9eb728c76b12"",""NodeId"":""d807ade3-c1a7-4fad-a130-4c6f6d02de18""}",,2.63607501983643E-08,,2.63607501983643E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_210"",""ContainerId"":""5883abcb-4c73-49db-a750-3c06c0fa4ce2"",""NodeId"":""ebc56166-f7d9-e0b5-be6a-b488aa911c23""}",,2.19672918319702E-08,,2.19672918319702E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_212"",""ContainerId"":""23de3c96-d0c3-4073-833b-8b54237b8974"",""NodeId"":""91ab1709-6f35-4941-3c7c-67a2f3f19d8a""}",,2.08689272403717E-08,,2.08689272403717E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_213"",""ContainerId"":""cea2e1bd-ffd0-4973-916c-cb73f8bd59b9"",""NodeId"":""b7c974d1-4bad-27c7-2d79-d0d00f407efb""}",,2.41640210151672E-08,,2.41640210151672E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_214"",""ContainerId"":""018db085-a579-4823-a101-a64c84e3e18f"",""NodeId"":""d006817d-3a51-9f30-f6f5-ca238241f53c""}",,2.19672918319702E-08,,2.19672918319702E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_215"",""ContainerId"":""8f383cf1-b0de-440e-b34c-3b3db98a2123"",""NodeId"":""564bae25-fcd0-d03b-c6eb-bd4f080cbc27""}",,1.86721980571746E-08,,1.86721980571746E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_216"",""ContainerId"":""66c09c97-63b7-4207-a4c2-2250739066fa"",""NodeId"":""ae57aab8-c5b5-6cf1-53d7-eeb018df130d""}",,2.85574793815612E-08,,2.85574793815612E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_217"",""ContainerId"":""21527234-d7c0-4540-b536-ded4b6afa153"",""NodeId"":""76dec34c-85d0-4708-5fd3-91fe27daff0a""}",,1.86721980571746E-08,,1.86721980571746E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_218"",""ContainerId"":""84bb07b7-305c-4682-88ba-c3778c6933cc"",""NodeId"":""9895c78f-0de9-f09e-76a7-2b4c8673ad34""}",,1.75738334655761E-08,,1.75738334655761E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_219"",""ContainerId"":""ac887af3-f392-4007-85ab-3ce362d4e15c"",""NodeId"":""6c05bfad-a7d6-ea7f-4914-41700d83a14f""}",,1.20820105075835E-08,,1.20820105075835E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_22"",""ContainerId"":""f4e4c0ed-75ba-4682-8ca8-fb1f05226f92"",""NodeId"":""0c9c7a91-3705-257e-d491-d3d7addb60cf""}",,2.96558439731597E-08,,2.96558439731597E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_220"",""ContainerId"":""34c21c99-5b8f-4629-ace8-83a9bc23acd3"",""NodeId"":""69f2df7c-0039-2509-a85d-fa6e4701d30b""}",,1.64754688739776E-08,,1.64754688739776E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_221"",""ContainerId"":""79902b6b-5cc9-46ce-9104-7d2749003ad4"",""NodeId"":""e633eee1-2173-2485-1de1-5d1dc215db42""}",,3.18525731563567E-08,,3.18525731563567E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_222"",""ContainerId"":""7f5834db-2975-48d3-ad17-7c4042d440b9"",""NodeId"":""8b458f24-ed18-2940-2ae1-c9284f9af72d""}",,2.19672918319702E-08,,2.19672918319702E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_223"",""ContainerId"":""dce2da49-8990-4c79-ba6d-76f09c2b5381"",""NodeId"":""bd178ae5-16b4-2602-7f65-ee9c7ad948bc""}",,2.08689272403717E-08,,2.08689272403717E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_224"",""ContainerId"":""f10fecf2-a40c-4170-86b8-e6675c501173"",""NodeId"":""38b0baec-2bf0-1f8c-f1b9-b5a130c27c95""}",,1.86721980571746E-08,,1.86721980571746E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_225"",""ContainerId"":""a9824192-9e34-4502-9783-7639238d7c1b"",""NodeId"":""3bc53963-26a0-2f22-d919-dc1643e4c36b""}",,2.08689272403717E-08,,2.08689272403717E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_226"",""ContainerId"":""24967800-6dc6-4c56-a433-0d7f9e932283"",""NodeId"":""0c38d063-ea74-36d2-9e7a-ab9d28f87be5""}",,1.86721980571746E-08,,1.86721980571746E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_227"",""ContainerId"":""d52cb0e0-8e63-4bb2-bf24-96ef2b6edc2a"",""NodeId"":""da57c707-c6e8-acaa-cd2d-ad869569a732""}",,2.08689272403717E-08,,2.08689272403717E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_228"",""ContainerId"":""d8ef5ec6-b8cd-4910-85a7-52eda5b361f2"",""NodeId"":""88cb2c2b-f5be-d756-0c92-544d0bff6bb1""}",,2.08689272403717E-08,,2.08689272403717E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_23"",""ContainerId"":""83c0f9d4-872a-4bc5-b618-e728df428e50"",""NodeId"":""f5c68421-b639-8f38-45af-d86d8f264d49""}",,1.97705626487732E-08,,1.97705626487732E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_230"",""ContainerId"":""f5f08a14-ad09-4eb4-a05d-720299879cb1"",""NodeId"":""e81dd105-b537-3cff-6277-1d4c5c6ab7d8""}",,2.41640210151672E-08,,2.41640210151672E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_231"",""ContainerId"":""8d28957b-745b-4859-ad01-34b1c31ae24f"",""NodeId"":""a1a185f4-c32e-7f55-5dbf-af70d6183d72""}",,2.19672918319702E-08,,2.19672918319702E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_232"",""ContainerId"":""c3d0d711-33b8-4edb-9280-a312613fd0a7"",""NodeId"":""82407e31-d7e8-d598-67d9-8faae611ae44""}",,1.64754688739776E-08,,1.64754688739776E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_233"",""ContainerId"":""0ebd96fd-fc84-428a-8d49-8f795763d4d5"",""NodeId"":""80f4d301-4d99-9330-fe63-36c5911ae4d8""}",,2.19672918319702E-08,,2.19672918319702E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_234"",""ContainerId"":""4e02bf79-f180-4044-b8bc-3e924d4dd1df"",""NodeId"":""b3f57b9b-b43f-4ae9-284d-26cf48b0f5dc""}",,1.0983645915985E-08,,1.0983645915985E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_235"",""ContainerId"":""2a9e0d25-f82b-4ef0-aab9-7ff3fab17374"",""NodeId"":""c7950e7e-37ff-fa0a-0be9-1527de4c6199""}",,2.41640210151672E-08,,2.41640210151672E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_236"",""ContainerId"":""83d11c08-1e20-4288-b37e-87060f5650b6"",""NodeId"":""2e70e0a4-6917-4580-c02b-af94fde304fd""}",,1.75738334655761E-08,,1.75738334655761E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_237"",""ContainerId"":""fd1a7ce2-0dd4-4e37-b0b7-8fc0892e0e05"",""NodeId"":""940d8558-f965-fb57-4dbd-5d0d0ed0225f""}",,2.41640210151672E-08,,2.41640210151672E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_238"",""ContainerId"":""5e42d9c3-5ce5-46dc-9523-ef25ae13351f"",""NodeId"":""77f935d8-91ad-e46c-9c38-3bf6d9230723""}",,2.41640210151672E-08,,2.41640210151672E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_239"",""ContainerId"":""1aa8f5eb-2319-4ce3-980c-7daa7a512e31"",""NodeId"":""766a9f9a-3329-0a15-b1bf-ebbae3ee3de3""}",,2.30656564235687E-08,,2.30656564235687E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_24"",""ContainerId"":""fe64bbf1-2ff8-4959-9967-167157597e79"",""NodeId"":""3bfca73d-4ccb-c372-c764-5bd264bc24b8""}",,1.53771042823791E-08,,1.53771042823791E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_240"",""ContainerId"":""b971e393-2710-42cb-b3eb-05e832ae3e4f"",""NodeId"":""6e1e1d2b-f17b-57f1-b7b2-73da7503c158""}",,1.75738334655761E-08,,1.75738334655761E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_241"",""ContainerId"":""ba3d6638-1879-4e70-8a5c-fd4061efe632"",""NodeId"":""43229b2d-c07e-4762-ec75-42e3e76f490c""}",,1.0983645915985E-08,,1.0983645915985E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_244"",""ContainerId"":""a4b37f9c-a227-4b30-b676-5a596293d92b"",""NodeId"":""504e8f8b-05d0-f47d-4175-b18d3b680160""}",,1.64754688739776E-08,,1.64754688739776E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_245"",""ContainerId"":""89b654c2-e0e5-493b-8693-f17ae90f1ee9"",""NodeId"":""62cfe49f-966b-39d9-eea5-b66df3a0061d""}",,1.31803750991821E-08,,1.31803750991821E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_246"",""ContainerId"":""7d34f4c5-05c8-4369-a010-69974f7e778b"",""NodeId"":""56053a19-9cde-2b54-bf18-0f762467ebdf""}",,2.52623856067657E-08,,2.52623856067657E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_247"",""ContainerId"":""4131857a-78b9-417f-b9c2-0bdfd017248d"",""NodeId"":""37ce889f-12a0-0a49-91f2-fbe923c1958e""}",,2.63607501983643E-08,,2.63607501983643E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_248"",""ContainerId"":""6b374fd0-b920-4358-8581-4faf5fc27c98"",""NodeId"":""4c96d1ed-ce67-5041-6560-d624dfec18e7""}",,1.53771042823791E-08,,1.53771042823791E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_249"",""ContainerId"":""279f0227-0f8d-46d7-892f-78323fe96cc1"",""NodeId"":""15123631-a583-df82-6ebf-9fbfcdfadc48""}",,1.53771042823791E-08,,1.53771042823791E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_250"",""ContainerId"":""2502b9fc-5c2e-44e5-80ce-baf40893f511"",""NodeId"":""02330227-c7f4-c199-340e-0c5e8e5f47be""}",,1.86721980571746E-08,,1.86721980571746E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_251"",""ContainerId"":""1d67b800-5759-4f6a-b263-5aba14a78f61"",""NodeId"":""d4fd74a7-c2cc-823b-c61d-d1b1e385ff8c""}",,8.78691673278808E-09,,8.78691673278808E-09
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_252"",""ContainerId"":""cf136a9f-0edc-4f97-9e1a-c8e93a4516db"",""NodeId"":""a631e923-6242-8736-958d-9b009418a44a""}",,2.63607501983643E-08,,2.63607501983643E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_253"",""ContainerId"":""f9b2aa22-a609-4ebb-8418-cc572fcf7203"",""NodeId"":""f8f493e7-25cb-4945-3308-96a8f88827de""}",,2.08689272403717E-08,,2.08689272403717E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_254"",""ContainerId"":""658d7cf1-0b58-4669-806f-8a69226b985b"",""NodeId"":""04b2a2d4-dc36-4a6b-9259-c48e98537779""}",,2.30656564235687E-08,,2.30656564235687E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_255"",""ContainerId"":""ae52d4b7-5a61-4032-a312-def2e59fb839"",""NodeId"":""9843499a-081d-36e0-0a75-6530cce88af0""}",,1.31803750991821E-08,,1.31803750991821E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_256"",""ContainerId"":""d1c555d6-627f-4c8b-95ee-4565c8e40a1a"",""NodeId"":""a9d16517-6e2c-72de-bbb1-0072fca0eee9""}",,2.19672918319702E-08,,2.19672918319702E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_257"",""ContainerId"":""180b2448-f085-432b-afdf-cabde79461f9"",""NodeId"":""32b56a54-1f70-5ff3-fe0e-e878e378e0e9""}",,2.30656564235687E-08,,2.30656564235687E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_258"",""ContainerId"":""ff2922d9-e3ea-48f7-9536-31643254a11e"",""NodeId"":""ff4d26c4-c857-6853-1969-b3048b0ffe19""}",,1.64754688739776E-08,,1.64754688739776E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_259"",""ContainerId"":""6a27980e-260e-46f5-88d7-c3d8871d6050"",""NodeId"":""2fbcfb89-e5cf-40f5-55f2-7a038b593f12""}",,1.42787396907806E-08,,1.42787396907806E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_26"",""ContainerId"":""cea5e244-f0e7-4b54-94cd-13863d50aa27"",""NodeId"":""23f6fa8c-2c1b-0ac3-698b-3dfe7e94c2e1""}",,1.31803750991821E-08,,1.31803750991821E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_260"",""ContainerId"":""d25202cb-1ee7-4081-ba41-0eb146640880"",""NodeId"":""cb9d6c42-041a-987d-1af3-0e36ca2bee5a""}",,1.42787396907806E-08,,1.42787396907806E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_261"",""ContainerId"":""f2d112fa-e98f-41fb-b727-70cdd9ca865a"",""NodeId"":""24e25e2e-7b91-e777-7c40-5bb83d93cac8""}",,1.31803750991821E-08,,1.31803750991821E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_264"",""ContainerId"":""5012bafd-b4ff-457b-ae72-7998e2a091bc"",""NodeId"":""89cd0f36-ce7c-8d3f-da53-dbfe1fea1573""}",,1.42787396907806E-08,,1.42787396907806E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_265"",""ContainerId"":""e8b646c4-c026-4479-b569-09db92f7b4f1"",""NodeId"":""5fed1294-de55-d269-6407-0e58af734e3f""}",,1.64754688739776E-08,,1.64754688739776E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_266"",""ContainerId"":""b499d6a2-ca8b-4951-bcb2-cf3630aa5690"",""NodeId"":""9e0e0e4e-31cf-5b2f-0fb7-32861c1641e0""}",,1.53771042823791E-08,,1.53771042823791E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_267"",""ContainerId"":""dfb87d1a-788a-401e-aca7-3914e23bd29c"",""NodeId"":""8e9dd5ca-d0a3-d57f-d1bb-fb2cceb47108""}",,2.08689272403717E-08,,2.08689272403717E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_269"",""ContainerId"":""08832cbe-4d61-471a-aa52-ae331d3d3c40"",""NodeId"":""02743f4d-eaa5-d04c-683c-5a1b5fad56d9""}",,1.53771042823791E-08,,1.53771042823791E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_27"",""ContainerId"":""557aa1fa-b9a5-443c-96f0-53239b487f70"",""NodeId"":""d4e9cba6-8662-a6f4-23dc-755f95f446a8""}",,1.31803750991821E-08,,1.31803750991821E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_270"",""ContainerId"":""6a86e6f6-d80f-44c8-a28e-dab910657a10"",""NodeId"":""8f170053-3dbd-461f-6128-b159844f32d9""}",,1.75738334655761E-08,,1.75738334655761E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_271"",""ContainerId"":""19e2ff8e-bffb-4287-ae42-41717266c858"",""NodeId"":""255edf1c-564c-8573-2a49-bcce5e783fb7""}",,1.97705626487732E-08,,1.97705626487732E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_272"",""ContainerId"":""422980f4-b1da-4f39-8cc5-8e6791f0604e"",""NodeId"":""8ed4963e-5750-b2d5-b7a3-2b042a32e078""}",,1.31803750991821E-08,,1.31803750991821E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_274"",""ContainerId"":""db4998dc-21bd-4156-a189-cc5949956cf5"",""NodeId"":""de90aab8-aac8-5d76-b213-1e1d3c6c4ed9""}",,1.75738334655761E-08,,1.75738334655761E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_276"",""ContainerId"":""e0554f25-fb44-4555-b4c2-bc7e32ac8699"",""NodeId"":""32607f27-1117-4be4-7777-b513311d88f9""}",,1.20820105075835E-08,,1.20820105075835E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_277"",""ContainerId"":""c9d5d8b3-ec93-4bc4-aa3f-dddd2aae0536"",""NodeId"":""0359aef4-23ab-5d93-fd44-6f790f7dc6fc""}",,1.97705626487732E-08,,1.97705626487732E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_278"",""ContainerId"":""b09409d1-0acc-4c8d-bb6b-b1a656c60127"",""NodeId"":""c215db4b-3060-9e35-81d5-31d0c739081e""}",,1.64754688739776E-08,,1.64754688739776E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_279"",""ContainerId"":""f930b0b2-cd35-4c98-8c3f-c3a5c1a711a0"",""NodeId"":""67bd8b05-fb8f-130d-1937-f8e042d934c5""}",,1.53771042823791E-08,,1.53771042823791E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_28"",""ContainerId"":""f5e0449d-b955-4739-9109-3ce3525c771e"",""NodeId"":""b813dbd5-5d30-7bf0-d071-a584c2420cca""}",,1.97705626487732E-08,,1.97705626487732E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_280"",""ContainerId"":""238d96ae-c8ca-4d38-9006-8a3e64736aaa"",""NodeId"":""861da41d-4016-9ad4-4035-346c5356115f""}",,2.74591147899627E-08,,2.74591147899627E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_281"",""ContainerId"":""fb635a6a-c7ff-4ed3-9a6c-6ff8bd4b3e92"",""NodeId"":""cf4cd5aa-211d-b180-4a9c-0e3326e44004""}",,2.63607501983643E-08,,2.63607501983643E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_282"",""ContainerId"":""8ea8c237-7fbe-4484-bc89-a7f67543108d"",""NodeId"":""86968445-d36f-ba83-9a32-83898ec3c735""}",,4.39345836639404E-09,,4.39345836639404E-09
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_283"",""ContainerId"":""2c6cf10a-0c2d-47a4-a86a-c3e3a7bd4dbc"",""NodeId"":""5fed1294-de55-d269-6407-0e58af734e3f""}",,4.39345836639404E-09,,4.39345836639404E-09
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_284"",""ContainerId"":""9e56a293-5987-4900-ae7b-074e4fc240e2"",""NodeId"":""d4e9cba6-8662-a6f4-23dc-755f95f446a8""}",,7.68855214118957E-09,,7.68855214118957E-09
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_285"",""ContainerId"":""35ac8b40-851c-49d0-a56f-3af5f48f769e"",""NodeId"":""82c2de4b-d2bd-0c5e-9d1e-d09656762dd9""}",,1.0983645915985E-09,,1.0983645915985E-09
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_286"",""ContainerId"":""149d579d-cf11-460c-870e-cd51b589d5a0"",""NodeId"":""877aed18-5f18-e1fa-612f-0074b48a8ce5""}",,1.0983645915985E-09,,1.0983645915985E-09
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_287"",""ContainerId"":""440a7736-09eb-4da9-bbcc-2b3b7d5c71dc"",""NodeId"":""fff101d7-68cd-ec5c-fd00-6e1f7dafb51b""}",,4.39345836639404E-09,,4.39345836639404E-09
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_288"",""ContainerId"":""c93f920b-5955-42de-ab42-180787546064"",""NodeId"":""5189a130-766c-0146-3d72-dd023bcea9e0""}",,4.39345836639404E-09,,4.39345836639404E-09
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_289"",""ContainerId"":""8d11ec47-8e7b-4476-bc9c-4fd968cf27e2"",""NodeId"":""a1a77b17-2817-3daa-8ca6-bdea0c27e0d2""}",,1.0983645915985E-09,,1.0983645915985E-09
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_29"",""ContainerId"":""4bcb0e47-53c5-4663-bdf6-4f84c7584bc4"",""NodeId"":""cae3efe5-9632-400d-341e-14f9edb37b92""}",,1.31803750991821E-08,,1.31803750991821E-08
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_290"",""ContainerId"":""735dfcb2-deee-4301-bd88-dffde35c1a45"",""NodeId"":""7046964a-2277-0fed-c4b1-bc1a468086f4""}",,4.39345836639404E-09,,4.39345836639404E-09
"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""hpc-fj35dv55qrac7_292"",""ContainerId"":""b2122131-95ff-48dc-b73e-3607d9821ddb"",""NodeId"":""13a13812-42b7-9ba5-a8ce-3e77faa47024""}",,7.68855214118957E-09,,7.68855214118957E-09
