,experiment,cloud,env,env_type,nodes,application,problem_size,metric,value
847,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,lammps,64x64x32,cpu_utilization,99.7
848,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,lammps,64x64x32,seconds,203
849,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,lammps,64x64x32,wall_time,193.0
850,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,lammps,64x64x32,ranks,3072
851,azure/cyclecloud/cpu,azure,cyclecloud,cpu,32,lammps,64x64x32,cpu_utilization,99.7
852,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,lammps,64x64x32,seconds,102
853,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,lammps,64x64x32,wall_time,88.0
854,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,lammps,64x64x32,ranks,12288
855,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,lammps,64x64x32,cpu_utilization,99.8
856,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,lammps,64x64x32,seconds,83
857,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,lammps,64x64x32,wall_time,70.0
858,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,lammps,64x64x32,ranks,12288
859,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,lammps,64x64x32,cpu_utilization,99.8
860,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,lammps,64x64x32,seconds,79
861,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,lammps,64x64x32,wall_time,66.0
862,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,lammps,64x64x32,ranks,12288
863,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,lammps,64x64x32,cpu_utilization,99.8
864,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,lammps,64x64x32,seconds,71
865,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,lammps,64x64x32,wall_time,58.0
866,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,lammps,64x64x32,ranks,12288
867,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,lammps,64x64x32,cpu_utilization,99.8
868,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,lammps,64x64x32,seconds,79
869,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,lammps,64x64x32,wall_time,66.0
870,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,lammps,64x64x32,ranks,12288
871,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,lammps,64x64x32,cpu_utilization,99.8
872,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,lammps,64x64x32,seconds,88
873,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,lammps,64x64x32,wall_time,75.0
874,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,lammps,64x64x32,ranks,12288
875,azure/cyclecloud/cpu,azure,cyclecloud,cpu,128,lammps,64x64x32,cpu_utilization,99.8
876,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,seconds,132
877,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,wall_time,117.0
878,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,ranks,24576
879,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,cpu_utilization,99.8
880,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,seconds,54
881,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,wall_time,37.0
882,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,ranks,24576
883,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,cpu_utilization,100.0
884,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,seconds,54
885,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,wall_time,37.0
886,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,ranks,24576
887,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,cpu_utilization,100.0
888,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,seconds,109
889,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,wall_time,95.0
890,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,ranks,24576
891,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,cpu_utilization,99.8
892,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,seconds,128
893,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,wall_time,113.0
894,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,ranks,24576
895,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,cpu_utilization,99.8
896,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,seconds,54
897,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,wall_time,38.0
898,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,ranks,24576
899,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,cpu_utilization,100.0
900,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,seconds,98
901,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,wall_time,84.0
902,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,ranks,24576
903,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,cpu_utilization,99.8
904,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,seconds,120
905,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,wall_time,92.0
906,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,ranks,24576
907,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,cpu_utilization,99.9
908,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,seconds,54
909,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,wall_time,37.0
910,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,ranks,24576
911,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,cpu_utilization,100.0
912,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,seconds,132
913,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,wall_time,104.0
914,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,ranks,24576
915,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,cpu_utilization,99.9
916,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,seconds,62
917,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,wall_time,46.0
918,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,ranks,24576
919,azure/cyclecloud/cpu,azure,cyclecloud,cpu,256,lammps,64x64x32,cpu_utilization,100.0
920,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,lammps,64x64x32,seconds,22
921,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,lammps,64x64x32,wall_time,11.0
922,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,lammps,64x64x32,ranks,256
923,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,lammps,64x64x32,cpu_utilization,95.0
924,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,lammps,64x64x32,seconds,22
925,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,lammps,64x64x32,wall_time,11.0
926,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,lammps,64x64x32,ranks,256
927,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,lammps,64x64x32,cpu_utilization,95.0
928,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,lammps,64x64x32,seconds,35
929,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,lammps,64x64x32,wall_time,11.0
930,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,lammps,64x64x32,ranks,256
931,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,lammps,64x64x32,cpu_utilization,95.0
932,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,lammps,64x64x32,seconds,22
933,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,lammps,64x64x32,wall_time,11.0
934,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,lammps,64x64x32,ranks,256
935,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,lammps,64x64x32,cpu_utilization,95.0
936,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,lammps,64x64x32,seconds,22
937,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,lammps,64x64x32,wall_time,11.0
938,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,lammps,64x64x32,ranks,256
939,azure/cyclecloud/gpu,azure,cyclecloud,gpu,32,lammps,64x64x32,cpu_utilization,95.0
940,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,lammps,64x64x32,seconds,60
941,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,lammps,64x64x32,wall_time,25.0
942,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,lammps,64x64x32,ranks,64
943,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,lammps,64x64x32,cpu_utilization,94.3
944,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,lammps,64x64x32,seconds,49
945,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,lammps,64x64x32,wall_time,25.0
946,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,lammps,64x64x32,ranks,64
947,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,lammps,64x64x32,cpu_utilization,94.4
948,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,lammps,64x64x32,seconds,52
949,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,lammps,64x64x32,wall_time,25.0
950,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,lammps,64x64x32,ranks,64
951,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,lammps,64x64x32,cpu_utilization,94.4
952,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,lammps,64x64x32,seconds,60
953,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,lammps,64x64x32,wall_time,25.0
954,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,lammps,64x64x32,ranks,64
955,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,lammps,64x64x32,cpu_utilization,94.3
956,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,lammps,64x64x32,seconds,83
957,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,lammps,64x64x32,wall_time,38.0
958,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,lammps,64x64x32,ranks,64
959,azure/cyclecloud/gpu,azure,cyclecloud,gpu,8,lammps,64x64x32,cpu_utilization,96.3
960,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,lammps,64x64x32,seconds,35
961,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,lammps,64x64x32,wall_time,17.0
962,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,lammps,64x64x32,ranks,128
963,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,lammps,64x64x32,cpu_utilization,95.2
964,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,lammps,64x64x32,seconds,35
965,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,lammps,64x64x32,wall_time,17.0
966,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,lammps,64x64x32,ranks,128
967,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,lammps,64x64x32,cpu_utilization,95.2
968,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,lammps,64x64x32,seconds,35
969,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,lammps,64x64x32,wall_time,18.0
970,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,lammps,64x64x32,ranks,128
971,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,lammps,64x64x32,cpu_utilization,95.1
972,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,lammps,64x64x32,seconds,42
973,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,lammps,64x64x32,wall_time,18.0
974,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,lammps,64x64x32,ranks,128
975,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,lammps,64x64x32,cpu_utilization,95.2
976,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,lammps,64x64x32,seconds,38
977,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,lammps,64x64x32,wall_time,17.0
978,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,lammps,64x64x32,ranks,128
979,azure/cyclecloud/gpu,azure,cyclecloud,gpu,16,lammps,64x64x32,cpu_utilization,94.8
980,azure/cyclecloud/gpu,azure,cyclecloud,gpu,4,lammps,64x64x32,seconds,86
981,azure/cyclecloud/gpu,azure,cyclecloud,gpu,4,lammps,64x64x32,wall_time,43.0
982,azure/cyclecloud/gpu,azure,cyclecloud,gpu,4,lammps,64x64x32,ranks,32
983,azure/cyclecloud/gpu,azure,cyclecloud,gpu,4,lammps,64x64x32,cpu_utilization,94.1
984,azure/cyclecloud/gpu,azure,cyclecloud,gpu,4,lammps,64x64x32,seconds,86
985,azure/cyclecloud/gpu,azure,cyclecloud,gpu,4,lammps,64x64x32,wall_time,43.0
986,azure/cyclecloud/gpu,azure,cyclecloud,gpu,4,lammps,64x64x32,ranks,32
987,azure/cyclecloud/gpu,azure,cyclecloud,gpu,4,lammps,64x64x32,cpu_utilization,94.1
988,azure/cyclecloud/gpu,azure,cyclecloud,gpu,4,lammps,64x64x32,seconds,85
989,azure/cyclecloud/gpu,azure,cyclecloud,gpu,4,lammps,64x64x32,wall_time,43.0
990,azure/cyclecloud/gpu,azure,cyclecloud,gpu,4,lammps,64x64x32,ranks,32
991,azure/cyclecloud/gpu,azure,cyclecloud,gpu,4,lammps,64x64x32,cpu_utilization,94.1
992,azure/cyclecloud/gpu,azure,cyclecloud,gpu,4,lammps,64x64x32,seconds,85
993,azure/cyclecloud/gpu,azure,cyclecloud,gpu,4,lammps,64x64x32,wall_time,43.0
994,azure/cyclecloud/gpu,azure,cyclecloud,gpu,4,lammps,64x64x32,ranks,32
995,azure/cyclecloud/gpu,azure,cyclecloud,gpu,4,lammps,64x64x32,cpu_utilization,94.1
996,azure/cyclecloud/gpu,azure,cyclecloud,gpu,4,lammps,64x64x32,seconds,86
997,azure/cyclecloud/gpu,azure,cyclecloud,gpu,4,lammps,64x64x32,wall_time,43.0
998,azure/cyclecloud/gpu,azure,cyclecloud,gpu,4,lammps,64x64x32,ranks,32
999,azure/cyclecloud/gpu,azure,cyclecloud,gpu,4,lammps,64x64x32,cpu_utilization,94.0
1000,azure/aks/cpu,azure,aks,cpu,32,lammps,64x64x32,seconds,229.6722056865692
1001,azure/aks/cpu,azure,aks,cpu,32,lammps,64x64x32,wall_time,181.0
1002,azure/aks/cpu,azure,aks,cpu,32,lammps,64x64x32,ranks,3072
1003,azure/aks/cpu,azure,aks,cpu,32,lammps,64x64x32,cpu_utilization,99.8
1004,azure/aks/cpu,azure,aks,cpu,32,lammps,64x64x32,seconds,231.48991441726685
1005,azure/aks/cpu,azure,aks,cpu,32,lammps,64x64x32,wall_time,182.0
1006,azure/aks/cpu,azure,aks,cpu,32,lammps,64x64x32,ranks,3072
1007,azure/aks/cpu,azure,aks,cpu,32,lammps,64x64x32,cpu_utilization,99.8
1008,azure/aks/cpu,azure,aks,cpu,32,lammps,64x64x32,seconds,254.3577525615692
1009,azure/aks/cpu,azure,aks,cpu,32,lammps,64x64x32,wall_time,205.0
1010,azure/aks/cpu,azure,aks,cpu,32,lammps,64x64x32,ranks,3072
1011,azure/aks/cpu,azure,aks,cpu,32,lammps,64x64x32,cpu_utilization,99.9
1012,azure/aks/cpu,azure,aks,cpu,32,lammps,64x64x32,seconds,233.25765252113342
1013,azure/aks/cpu,azure,aks,cpu,32,lammps,64x64x32,wall_time,184.0
1014,azure/aks/cpu,azure,aks,cpu,32,lammps,64x64x32,ranks,3072
1015,azure/aks/cpu,azure,aks,cpu,32,lammps,64x64x32,cpu_utilization,99.8
1016,azure/aks/cpu,azure,aks,cpu,32,lammps,64x64x32,seconds,230.63749933242798
1017,azure/aks/cpu,azure,aks,cpu,32,lammps,64x64x32,wall_time,181.0
1018,azure/aks/cpu,azure,aks,cpu,32,lammps,64x64x32,ranks,3072
1019,azure/aks/cpu,azure,aks,cpu,32,lammps,64x64x32,cpu_utilization,99.8
1020,azure/aks/cpu,azure,aks,cpu,64,lammps,64x64x32,seconds,220.87447476387024
1021,azure/aks/cpu,azure,aks,cpu,64,lammps,64x64x32,wall_time,128.0
1022,azure/aks/cpu,azure,aks,cpu,64,lammps,64x64x32,ranks,6144
1023,azure/aks/cpu,azure,aks,cpu,64,lammps,64x64x32,cpu_utilization,99.8
1024,azure/aks/cpu,azure,aks,cpu,64,lammps,64x64x32,seconds,218.0289661884308
1025,azure/aks/cpu,azure,aks,cpu,64,lammps,64x64x32,wall_time,126.0
1026,azure/aks/cpu,azure,aks,cpu,64,lammps,64x64x32,ranks,6144
1027,azure/aks/cpu,azure,aks,cpu,64,lammps,64x64x32,cpu_utilization,99.8
1028,azure/aks/cpu,azure,aks,cpu,64,lammps,64x64x32,seconds,229.97016668319702
1029,azure/aks/cpu,azure,aks,cpu,64,lammps,64x64x32,wall_time,137.0
1030,azure/aks/cpu,azure,aks,cpu,64,lammps,64x64x32,ranks,6144
1031,azure/aks/cpu,azure,aks,cpu,64,lammps,64x64x32,cpu_utilization,99.9
1032,azure/aks/cpu,azure,aks,cpu,64,lammps,64x64x32,seconds,221.00285410881042
1033,azure/aks/cpu,azure,aks,cpu,64,lammps,64x64x32,wall_time,128.0
1034,azure/aks/cpu,azure,aks,cpu,64,lammps,64x64x32,ranks,6144
1035,azure/aks/cpu,azure,aks,cpu,64,lammps,64x64x32,cpu_utilization,99.9
1036,azure/aks/cpu,azure,aks,cpu,64,lammps,64x64x32,seconds,219.15290117263794
1037,azure/aks/cpu,azure,aks,cpu,64,lammps,64x64x32,wall_time,127.0
1038,azure/aks/cpu,azure,aks,cpu,64,lammps,64x64x32,ranks,6144
1039,azure/aks/cpu,azure,aks,cpu,64,lammps,64x64x32,cpu_utilization,99.9
1040,azure/aks/gpu,azure,aks,gpu,32,lammps,64x64x32,seconds,22.332262992858887
1041,azure/aks/gpu,azure,aks,gpu,32,lammps,64x64x32,wall_time,20.0
1042,azure/aks/gpu,azure,aks,gpu,32,lammps,64x64x32,ranks,256
1043,azure/aks/gpu,azure,aks,gpu,32,lammps,64x64x32,cpu_utilization,98.1
1044,azure/aks/gpu,azure,aks,gpu,32,lammps,64x32x32,seconds,14.935471773147583
1045,azure/aks/gpu,azure,aks,gpu,32,lammps,64x32x32,wall_time,12.0
1046,azure/aks/gpu,azure,aks,gpu,32,lammps,64x32x32,ranks,256
1047,azure/aks/gpu,azure,aks,gpu,32,lammps,64x32x32,cpu_utilization,98.4
1048,azure/aks/gpu,azure,aks,gpu,32,lammps,64x32x32,seconds,14.714810848236084
1049,azure/aks/gpu,azure,aks,gpu,32,lammps,64x32x32,wall_time,12.0
1050,azure/aks/gpu,azure,aks,gpu,32,lammps,64x32x32,ranks,256
1051,azure/aks/gpu,azure,aks,gpu,32,lammps,64x32x32,cpu_utilization,98.4
1052,azure/aks/gpu,azure,aks,gpu,32,lammps,64x64x32,seconds,22.443052530288696
1053,azure/aks/gpu,azure,aks,gpu,32,lammps,64x64x32,wall_time,20.0
1054,azure/aks/gpu,azure,aks,gpu,32,lammps,64x64x32,ranks,256
1055,azure/aks/gpu,azure,aks,gpu,32,lammps,64x64x32,cpu_utilization,98.1
1056,azure/aks/gpu,azure,aks,gpu,32,lammps,64x64x32,seconds,22.236868619918823
1057,azure/aks/gpu,azure,aks,gpu,32,lammps,64x64x32,wall_time,20.0
1058,azure/aks/gpu,azure,aks,gpu,32,lammps,64x64x32,ranks,256
1059,azure/aks/gpu,azure,aks,gpu,32,lammps,64x64x32,cpu_utilization,98.1
1060,azure/aks/gpu,azure,aks,gpu,32,lammps,64x64x32,seconds,22.356935024261475
1061,azure/aks/gpu,azure,aks,gpu,32,lammps,64x64x32,wall_time,20.0
1062,azure/aks/gpu,azure,aks,gpu,32,lammps,64x64x32,ranks,256
1063,azure/aks/gpu,azure,aks,gpu,32,lammps,64x64x32,cpu_utilization,98.1
1064,azure/aks/gpu,azure,aks,gpu,32,lammps,64x64x32,seconds,22.301544189453125
1065,azure/aks/gpu,azure,aks,gpu,32,lammps,64x64x32,wall_time,20.0
1066,azure/aks/gpu,azure,aks,gpu,32,lammps,64x64x32,ranks,256
1067,azure/aks/gpu,azure,aks,gpu,32,lammps,64x64x32,cpu_utilization,98.1
1068,azure/aks/gpu,azure,aks,gpu,32,lammps,64x32x32,seconds,14.860580444335938
1069,azure/aks/gpu,azure,aks,gpu,32,lammps,64x32x32,wall_time,12.0
1070,azure/aks/gpu,azure,aks,gpu,32,lammps,64x32x32,ranks,256
1071,azure/aks/gpu,azure,aks,gpu,32,lammps,64x32x32,cpu_utilization,98.4
1072,azure/aks/gpu,azure,aks,gpu,32,lammps,64x32x32,seconds,14.782117366790771
1073,azure/aks/gpu,azure,aks,gpu,32,lammps,64x32x32,wall_time,12.0
1074,azure/aks/gpu,azure,aks,gpu,32,lammps,64x32x32,ranks,256
1075,azure/aks/gpu,azure,aks,gpu,32,lammps,64x32x32,cpu_utilization,98.4
1076,azure/aks/gpu,azure,aks,gpu,32,lammps,64x32x32,seconds,14.763707637786865
1077,azure/aks/gpu,azure,aks,gpu,32,lammps,64x32x32,wall_time,12.0
1078,azure/aks/gpu,azure,aks,gpu,32,lammps,64x32x32,ranks,256
1079,azure/aks/gpu,azure,aks,gpu,32,lammps,64x32x32,cpu_utilization,98.5
1080,azure/aks/gpu,azure,aks,gpu,8,lammps,64x64x32,seconds,50.13534879684448
1081,azure/aks/gpu,azure,aks,gpu,8,lammps,64x64x32,wall_time,48.0
1082,azure/aks/gpu,azure,aks,gpu,8,lammps,64x64x32,ranks,64
1083,azure/aks/gpu,azure,aks,gpu,8,lammps,64x64x32,cpu_utilization,97.1
1084,azure/aks/gpu,azure,aks,gpu,8,lammps,64x32x32,seconds,30.27009606361389
1085,azure/aks/gpu,azure,aks,gpu,8,lammps,64x32x32,wall_time,28.0
1086,azure/aks/gpu,azure,aks,gpu,8,lammps,64x32x32,ranks,64
1087,azure/aks/gpu,azure,aks,gpu,8,lammps,64x32x32,cpu_utilization,97.5
1088,azure/aks/gpu,azure,aks,gpu,8,lammps,64x32x32,seconds,30.12030601501465
1089,azure/aks/gpu,azure,aks,gpu,8,lammps,64x32x32,wall_time,28.0
1090,azure/aks/gpu,azure,aks,gpu,8,lammps,64x32x32,ranks,64
1091,azure/aks/gpu,azure,aks,gpu,8,lammps,64x32x32,cpu_utilization,97.5
1092,azure/aks/gpu,azure,aks,gpu,8,lammps,64x64x32,seconds,50.42992687225342
1093,azure/aks/gpu,azure,aks,gpu,8,lammps,64x64x32,wall_time,48.0
1094,azure/aks/gpu,azure,aks,gpu,8,lammps,64x64x32,ranks,64
1095,azure/aks/gpu,azure,aks,gpu,8,lammps,64x64x32,cpu_utilization,97.1
1096,azure/aks/gpu,azure,aks,gpu,8,lammps,64x64x32,seconds,50.15178680419922
1097,azure/aks/gpu,azure,aks,gpu,8,lammps,64x64x32,wall_time,48.0
1098,azure/aks/gpu,azure,aks,gpu,8,lammps,64x64x32,ranks,64
1099,azure/aks/gpu,azure,aks,gpu,8,lammps,64x64x32,cpu_utilization,97.1
1100,azure/aks/gpu,azure,aks,gpu,8,lammps,64x32x32,seconds,30.039986848831177
1101,azure/aks/gpu,azure,aks,gpu,8,lammps,64x32x32,wall_time,28.0
1102,azure/aks/gpu,azure,aks,gpu,8,lammps,64x32x32,ranks,64
1103,azure/aks/gpu,azure,aks,gpu,8,lammps,64x32x32,cpu_utilization,97.5
1104,azure/aks/gpu,azure,aks,gpu,8,lammps,64x64x32,seconds,50.593446254730225
1105,azure/aks/gpu,azure,aks,gpu,8,lammps,64x64x32,wall_time,48.0
1106,azure/aks/gpu,azure,aks,gpu,8,lammps,64x64x32,ranks,64
1107,azure/aks/gpu,azure,aks,gpu,8,lammps,64x64x32,cpu_utilization,97.2
1108,azure/aks/gpu,azure,aks,gpu,8,lammps,64x32x32,seconds,30.212775468826294
1109,azure/aks/gpu,azure,aks,gpu,8,lammps,64x32x32,wall_time,28.0
1110,azure/aks/gpu,azure,aks,gpu,8,lammps,64x32x32,ranks,64
1111,azure/aks/gpu,azure,aks,gpu,8,lammps,64x32x32,cpu_utilization,97.5
1112,azure/aks/gpu,azure,aks,gpu,8,lammps,64x64x32,seconds,50.27379775047302
1113,azure/aks/gpu,azure,aks,gpu,8,lammps,64x64x32,wall_time,48.0
1114,azure/aks/gpu,azure,aks,gpu,8,lammps,64x64x32,ranks,64
1115,azure/aks/gpu,azure,aks,gpu,8,lammps,64x64x32,cpu_utilization,97.1
1116,azure/aks/gpu,azure,aks,gpu,8,lammps,64x32x32,seconds,30.15764832496643
1117,azure/aks/gpu,azure,aks,gpu,8,lammps,64x32x32,wall_time,28.0
1118,azure/aks/gpu,azure,aks,gpu,8,lammps,64x32x32,ranks,64
1119,azure/aks/gpu,azure,aks,gpu,8,lammps,64x32x32,cpu_utilization,97.5
1120,azure/aks/gpu,azure,aks,gpu,16,lammps,64x32x32,seconds,19.089275360107422
1121,azure/aks/gpu,azure,aks,gpu,16,lammps,64x32x32,wall_time,17.0
1122,azure/aks/gpu,azure,aks,gpu,16,lammps,64x32x32,ranks,128
1123,azure/aks/gpu,azure,aks,gpu,16,lammps,64x32x32,cpu_utilization,97.7
1124,azure/aks/gpu,azure,aks,gpu,16,lammps,64x64x32,seconds,30.938098192214966
1125,azure/aks/gpu,azure,aks,gpu,16,lammps,64x64x32,wall_time,29.0
1126,azure/aks/gpu,azure,aks,gpu,16,lammps,64x64x32,ranks,128
1127,azure/aks/gpu,azure,aks,gpu,16,lammps,64x64x32,cpu_utilization,97.5
1128,azure/aks/gpu,azure,aks,gpu,16,lammps,64x64x32,seconds,30.74173927307129
1129,azure/aks/gpu,azure,aks,gpu,16,lammps,64x64x32,wall_time,28.0
1130,azure/aks/gpu,azure,aks,gpu,16,lammps,64x64x32,ranks,128
1131,azure/aks/gpu,azure,aks,gpu,16,lammps,64x64x32,cpu_utilization,97.5
1132,azure/aks/gpu,azure,aks,gpu,16,lammps,64x64x32,seconds,30.644188165664673
1133,azure/aks/gpu,azure,aks,gpu,16,lammps,64x64x32,wall_time,28.0
1134,azure/aks/gpu,azure,aks,gpu,16,lammps,64x64x32,ranks,128
1135,azure/aks/gpu,azure,aks,gpu,16,lammps,64x64x32,cpu_utilization,97.5
1136,azure/aks/gpu,azure,aks,gpu,16,lammps,64x64x32,seconds,30.602083206176758
1137,azure/aks/gpu,azure,aks,gpu,16,lammps,64x64x32,wall_time,28.0
1138,azure/aks/gpu,azure,aks,gpu,16,lammps,64x64x32,ranks,128
